_tid_,attribute
34103,birthplace
34232,season
34347,birthplace
34438,season
35507,birthplace
35574,birthplace
35650,birthplace
35765,birthplace
35888,birthplace
36013,birthplace
37169,birthplace
38496,position
38502,position
38617,position
38660,position
38739,position
39005,position
39051,position
39122,position
39141,birthplace
39400,position
39419,birthplace
39460,birthplace
39476,birthplace
39491,position
39849,position
40000,birthplace
40449,manager
40474,manager
40496,position
40537,manager
40559,manager
40567,manager
40631,manager
40682,manager
40689,manager
40703,manager
40704,manager
40705,manager
40712,manager
40717,position
40738,manager
40764,manager
40818,manager
40820,manager
40827,manager
40830,manager
40845,manager
40886,manager
40911,manager
40917,manager
40919,manager
40928,manager
40935,manager
40947,manager
40952,birthplace
40991,manager
41003,manager
41012,manager
41038,manager
41045,manager
41051,manager
41061,manager
41075,manager
41107,birthplace
41120,manager
41129,manager
41145,manager
41164,position
41192,manager
41193,manager
41217,manager
41219,manager
41244,manager
41294,manager
41303,manager
41372,manager
41384,manager
41398,manager
41400,manager
41405,manager
41434,manager
41520,position
41685,birthplace
41948,birthyear
41981,position
42016,position
42020,position
42200,position
42242,position
42585,position
42816,position
43125,birthyear
43205,birthyear
43291,season
43305,position
43372,season
43429,season
43454,season
43459,season
43463,season
43495,season
43506,season
43517,season
43520,season
43535,birthyear
43558,season
43666,season
43683,season
43734,position
43839,birthyear
43845,season
43878,season
43936,season
43977,season
43986,season
44011,season
44021,season
44027,season
44042,position
44056,position
44074,season
44076,position
44099,season
44117,season
44127,season
44176,season
44186,season
44231,season
44277,season
44295,season
44297,birthyear
44321,season
44350,season
44383,season
44425,season
44449,season
44461,season
44464,season
44511,season
44518,position
44523,season
44685,season
44700,season
44712,season
44729,season
44731,birthyear
44734,season
44770,season
44771,season
44776,season
44803,season
44824,season
44827,season
44898,birthyear
44954,position
45074,city
45096,city
45413,position
45496,city
45570,birthyear
45576,city
45646,city
45801,position
45819,city
45898,position
45911,city
45931,position
45987,city
46126,city
46280,city
46361,city
46475,position
46479,city
46501,city
46504,city
46519,position
46649,city
46668,position
46677,position
46833,city
46836,city
46857,city
46900,city
46939,city
46993,birthyear
47192,city
47225,city
47299,city
47313,birthyear
47319,position
47372,position
47382,city
47440,city
47445,position
47448,city
47523,position
47562,position
47624,birthyear
47699,city
47721,city
47766,position
47782,city
47786,city
47795,city
47797,position
47819,city
47856,city
47959,city
47992,birthyear
48010,birthyear
48086,city
48159,position
48161,city
48231,birthyear
48283,city
48288,city
48327,city
48484,birthyear
48489,city
48521,city
48545,city
48747,birthyear
48806,city
49034,city
49197,position
49210,city
49232,city
49386,position
49393,city
49476,city
49552,city
49642,city
49857,birthyear
49882,birthyear
