infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;featurizer;attribute;feature;weight
dk;incremental;True;-1;3;OccurAttrFeaturizer;akaname;facilitytype;0.088
dk;incremental;True;-1;3;OccurAttrFeaturizer;akaname;risk;0.024
dk;incremental;True;-1;3;OccurAttrFeaturizer;akaname;address;1.929
dk;incremental;True;-1;3;OccurAttrFeaturizer;akaname;city;-0.0
dk;incremental;True;-1;3;OccurAttrFeaturizer;akaname;state;-0.001
dk;incremental;True;-1;3;OccurAttrFeaturizer;akaname;zip;0.608
dk;incremental;True;-1;3;OccurAttrFeaturizer;akaname;inspectiondate;0.91
dk;incremental;True;-1;3;OccurAttrFeaturizer;akaname;inspectiontype;0.178
dk;incremental;True;-1;3;OccurAttrFeaturizer;akaname;results;0.046
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;inspectionid;0.97
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;dbaname;1.303
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;akaname;1.089
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;license;1.231
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;facilitytype;0.0
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;risk;0.295
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;address;1.348
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;city;0.162
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;state;0.157
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;zip;0.553
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;inspectiondate;1.01
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;inspectiontype;0.387
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;results;0.22
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;inspectionid;1.994
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;dbaname;2.035
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;akaname;-0.0
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;license;2.133
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;facilitytype;0.085
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;risk;0.015
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;address;2.045
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;city;0.0
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;state;0.0
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;zip;0.368
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;inspectiondate;0.967
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;inspectiontype;0.136
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;results;0.026
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;inspectionid;1.256
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;dbaname;1.273
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;akaname;1.202
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;license;1.27
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;facilitytype;0.0
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;risk;0.275
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;address;1.23
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;city;0.203
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;state;0.203
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;zip;0.447
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;inspectiondate;0.692
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;inspectiontype;0.342
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;results;0.209
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;inspectionid;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;dbaname;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;akaname;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;license;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;facilitytype;0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;risk;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;address;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;city;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;state;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;zip;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;inspectiondate;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;inspectiontype;0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;results;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;inspectionid;1.456
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;dbaname;1.264
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;akaname;1.311
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;license;1.324
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;facilitytype;0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;risk;0.253
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;address;1.295
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;city;0.19
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;state;0.191
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;zip;0.415
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;inspectiondate;0.646
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;inspectiontype;0.291
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;results;0.197
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;inspectionid;1.357
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;dbaname;1.233
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;akaname;1.141
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;license;1.714
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;facilitytype;0.191
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;risk;0.032
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;address;1.832
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;city;0.013
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;state;0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;zip;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;inspectiondate;1.168
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;inspectiontype;0.167
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;results;0.026
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;inspectionid;2.605
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;dbaname;2.19
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;akaname;-0.0
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;license;2.16
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;facilitytype;0.385
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;risk;0.024
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;address;2.075
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;city;0.001
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;state;0.001
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;zip;0.344
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;inspectiondate;0.837
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;inspectiontype;0.079
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;results;0.021
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;inspectionid;1.548
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;dbaname;1.283
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;akaname;1.417
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;license;1.297
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;facilitytype;0.0
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;risk;0.264
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;address;1.248
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;city;0.204
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;state;0.204
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;zip;0.415
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;inspectiondate;0.594
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;inspectiontype;0.281
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;results;0.211
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;inspectionid;2.744
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;dbaname;2.184
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;akaname;-0.0
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;license;2.156
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;facilitytype;0.372
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;risk;0.016
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;address;2.07
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;city;-0.0
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;state;-0.0
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;zip;0.306
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;inspectiondate;0.791
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;inspectiontype;0.067
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;results;0.015
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;inspectionid;1.532
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;dbaname;1.297
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;akaname;1.413
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;license;1.306
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;facilitytype;0.0
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;risk;0.275
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;address;1.256
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;city;0.212
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;state;0.212
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;zip;0.398
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;inspectiondate;0.587
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;inspectiontype;0.282
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;results;0.219
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;inspectionid;1.542
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;dbaname;1.313
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;akaname;1.416
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;license;1.34
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;facilitytype;0.0
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;risk;0.282
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;address;1.294
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;city;0.217
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;state;0.217
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;zip;0.389
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;inspectiondate;0.573
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;inspectiontype;0.282
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;results;0.223
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;inspectionid;2.886
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;dbaname;2.233
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;akaname;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;license;2.191
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;facilitytype;0.323
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;risk;0.015
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;address;2.068
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;city;0.003
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;state;0.003
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;zip;0.284
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;inspectiondate;0.77
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;inspectiontype;0.052
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;results;0.016
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;inspectionid;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;dbaname;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;akaname;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;license;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;facilitytype;0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;risk;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;address;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;city;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;state;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;zip;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;inspectiondate;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;inspectiontype;0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;results;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;inspectionid;1.627
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;dbaname;1.345
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;akaname;1.423
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;license;1.363
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;facilitytype;0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;risk;0.276
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;address;1.384
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;city;0.189
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;state;0.188
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;zip;0.396
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;inspectiondate;0.619
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;inspectiontype;0.293
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;results;0.197
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;inspectionid;1.139
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;dbaname;0.976
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;akaname;0.914
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;license;1.041
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;facilitytype;0.275
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;risk;0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;address;0.942
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;city;0.02
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;state;0.024
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;zip;0.134
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;inspectiondate;0.343
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;inspectiontype;0.172
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;results;0.03
dk;incremental;True;-1;12;OccurAttrFeaturizer;akaname;inspectionid;2.968
dk;incremental;True;-1;12;OccurAttrFeaturizer;akaname;dbaname;2.335
dk;incremental;True;-1;12;OccurAttrFeaturizer;akaname;akaname;-0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;akaname;license;2.168
dk;incremental;True;-1;12;OccurAttrFeaturizer;akaname;facilitytype;0.303
dk;incremental;True;-1;12;OccurAttrFeaturizer;akaname;risk;0.013
dk;incremental;True;-1;12;OccurAttrFeaturizer;akaname;address;2.023
dk;incremental;True;-1;12;OccurAttrFeaturizer;akaname;city;0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;akaname;state;0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;akaname;zip;0.257
dk;incremental;True;-1;12;OccurAttrFeaturizer;akaname;inspectiondate;0.773
dk;incremental;True;-1;12;OccurAttrFeaturizer;akaname;inspectiontype;0.046
dk;incremental;True;-1;12;OccurAttrFeaturizer;akaname;results;0.01
dk;incremental;True;-1;12;OccurAttrFeaturizer;city;inspectionid;-0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;city;dbaname;-0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;city;akaname;-0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;city;license;-0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;city;facilitytype;0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;city;risk;-0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;city;address;-0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;city;city;-0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;city;state;-0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;city;zip;-0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;city;inspectiondate;-0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;city;inspectiontype;0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;city;results;-0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;facilitytype;inspectionid;1.657
dk;incremental;True;-1;12;OccurAttrFeaturizer;facilitytype;dbaname;1.316
dk;incremental;True;-1;12;OccurAttrFeaturizer;facilitytype;akaname;1.393
dk;incremental;True;-1;12;OccurAttrFeaturizer;facilitytype;license;1.383
dk;incremental;True;-1;12;OccurAttrFeaturizer;facilitytype;facilitytype;0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;facilitytype;risk;0.267
dk;incremental;True;-1;12;OccurAttrFeaturizer;facilitytype;address;1.34
dk;incremental;True;-1;12;OccurAttrFeaturizer;facilitytype;city;0.205
dk;incremental;True;-1;12;OccurAttrFeaturizer;facilitytype;state;0.206
dk;incremental;True;-1;12;OccurAttrFeaturizer;facilitytype;zip;0.361
dk;incremental;True;-1;12;OccurAttrFeaturizer;facilitytype;inspectiondate;0.561
dk;incremental;True;-1;12;OccurAttrFeaturizer;facilitytype;inspectiontype;0.294
dk;incremental;True;-1;12;OccurAttrFeaturizer;facilitytype;results;0.215
dk;incremental;True;-1;13;OccurAttrFeaturizer;akaname;inspectionid;3.034
dk;incremental;True;-1;13;OccurAttrFeaturizer;akaname;dbaname;2.385
dk;incremental;True;-1;13;OccurAttrFeaturizer;akaname;akaname;-0.0
dk;incremental;True;-1;13;OccurAttrFeaturizer;akaname;license;2.163
dk;incremental;True;-1;13;OccurAttrFeaturizer;akaname;facilitytype;0.294
dk;incremental;True;-1;13;OccurAttrFeaturizer;akaname;risk;0.015
dk;incremental;True;-1;13;OccurAttrFeaturizer;akaname;address;2.015
dk;incremental;True;-1;13;OccurAttrFeaturizer;akaname;city;-0.0
dk;incremental;True;-1;13;OccurAttrFeaturizer;akaname;state;-0.0
dk;incremental;True;-1;13;OccurAttrFeaturizer;akaname;zip;0.245
dk;incremental;True;-1;13;OccurAttrFeaturizer;akaname;inspectiondate;0.757
dk;incremental;True;-1;13;OccurAttrFeaturizer;akaname;inspectiontype;0.052
dk;incremental;True;-1;13;OccurAttrFeaturizer;akaname;results;0.011
dk;incremental;True;-1;13;OccurAttrFeaturizer;facilitytype;inspectionid;1.647
dk;incremental;True;-1;13;OccurAttrFeaturizer;facilitytype;dbaname;1.335
dk;incremental;True;-1;13;OccurAttrFeaturizer;facilitytype;akaname;1.406
dk;incremental;True;-1;13;OccurAttrFeaturizer;facilitytype;license;1.386
dk;incremental;True;-1;13;OccurAttrFeaturizer;facilitytype;facilitytype;0.0
dk;incremental;True;-1;13;OccurAttrFeaturizer;facilitytype;risk;0.275
dk;incremental;True;-1;13;OccurAttrFeaturizer;facilitytype;address;1.34
dk;incremental;True;-1;13;OccurAttrFeaturizer;facilitytype;city;0.216
dk;incremental;True;-1;13;OccurAttrFeaturizer;facilitytype;state;0.216
dk;incremental;True;-1;13;OccurAttrFeaturizer;facilitytype;zip;0.358
dk;incremental;True;-1;13;OccurAttrFeaturizer;facilitytype;inspectiondate;0.544
dk;incremental;True;-1;13;OccurAttrFeaturizer;facilitytype;inspectiontype;0.301
dk;incremental;True;-1;13;OccurAttrFeaturizer;facilitytype;results;0.225
dk;incremental;True;-1;14;OccurAttrFeaturizer;akaname;inspectionid;3.13
dk;incremental;True;-1;14;OccurAttrFeaturizer;akaname;dbaname;2.403
dk;incremental;True;-1;14;OccurAttrFeaturizer;akaname;akaname;-0.0
dk;incremental;True;-1;14;OccurAttrFeaturizer;akaname;license;2.2
dk;incremental;True;-1;14;OccurAttrFeaturizer;akaname;facilitytype;0.266
dk;incremental;True;-1;14;OccurAttrFeaturizer;akaname;risk;0.011
dk;incremental;True;-1;14;OccurAttrFeaturizer;akaname;address;1.997
dk;incremental;True;-1;14;OccurAttrFeaturizer;akaname;city;-0.001
dk;incremental;True;-1;14;OccurAttrFeaturizer;akaname;state;-0.001
dk;incremental;True;-1;14;OccurAttrFeaturizer;akaname;zip;0.223
dk;incremental;True;-1;14;OccurAttrFeaturizer;akaname;inspectiondate;0.75
dk;incremental;True;-1;14;OccurAttrFeaturizer;akaname;inspectiontype;0.05
dk;incremental;True;-1;14;OccurAttrFeaturizer;akaname;results;0.014
