infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;featurizer;attribute;feature;weight
dk;incremental;False;2;1;OccurAttrFeaturizer;HospitalType;EmergencyService;-0.098
dk;incremental;False;2;1;OccurAttrFeaturizer;HospitalType;Condition;-0.174
dk;incremental;False;2;1;OccurAttrFeaturizer;HospitalType;MeasureCode;0.37
dk;incremental;False;2;1;OccurAttrFeaturizer;HospitalType;MeasureName;-0.08
dk;incremental;False;2;1;OccurAttrFeaturizer;HospitalType;Score;0.188
dk;incremental;False;2;1;OccurAttrFeaturizer;HospitalType;Sample;0.459
dk;incremental;False;2;1;OccurAttrFeaturizer;HospitalType;Stateavg;0.415
dk;incremental;False;2;1;OccurAttrFeaturizer;MeasureName;ProviderNumber;-0.059
dk;incremental;False;2;1;OccurAttrFeaturizer;MeasureName;HospitalName;-0.386
dk;incremental;False;2;1;OccurAttrFeaturizer;MeasureName;Address1;0.455
dk;incremental;False;2;1;OccurAttrFeaturizer;MeasureName;City;-0.027
dk;incremental;False;2;1;OccurAttrFeaturizer;MeasureName;State;-0.282
dk;incremental;False;2;1;OccurAttrFeaturizer;MeasureName;ZipCode;0.236
dk;incremental;False;2;1;OccurAttrFeaturizer;MeasureName;CountyName;0.067
dk;incremental;False;2;1;OccurAttrFeaturizer;MeasureName;PhoneNumber;-0.301
dk;incremental;False;2;1;OccurAttrFeaturizer;MeasureName;HospitalType;0.401
dk;incremental;False;2;1;OccurAttrFeaturizer;MeasureName;HospitalOwner;-0.127
dk;incremental;False;2;1;OccurAttrFeaturizer;MeasureName;EmergencyService;-0.338
dk;incremental;False;2;1;OccurAttrFeaturizer;MeasureName;Condition;-0.123
dk;incremental;False;2;1;OccurAttrFeaturizer;MeasureName;MeasureCode;0.332
dk;incremental;False;2;1;OccurAttrFeaturizer;MeasureName;MeasureName;-0.0
dk;incremental;False;2;1;OccurAttrFeaturizer;MeasureName;Score;-0.185
dk;incremental;False;2;1;OccurAttrFeaturizer;MeasureName;Sample;0.37
dk;incremental;False;2;1;OccurAttrFeaturizer;MeasureName;Stateavg;0.117
dk;incremental;False;2;1;OccurAttrFeaturizer;ProviderNumber;ProviderNumber;-0.099
dk;incremental;False;2;1;OccurAttrFeaturizer;ProviderNumber;HospitalName;0.238
dk;incremental;False;2;1;OccurAttrFeaturizer;ProviderNumber;Address1;0.264
dk;incremental;False;2;1;OccurAttrFeaturizer;ProviderNumber;City;-0.396
dk;incremental;False;2;1;OccurAttrFeaturizer;ProviderNumber;State;0.528
dk;incremental;False;2;1;OccurAttrFeaturizer;ProviderNumber;ZipCode;-0.114
dk;incremental;False;2;1;OccurAttrFeaturizer;ProviderNumber;CountyName;0.113
dk;incremental;False;2;1;OccurAttrFeaturizer;ProviderNumber;PhoneNumber;0.171
dk;incremental;False;2;1;OccurAttrFeaturizer;ProviderNumber;HospitalType;0.457
dk;incremental;False;2;1;OccurAttrFeaturizer;ProviderNumber;HospitalOwner;0.459
dk;incremental;False;2;1;OccurAttrFeaturizer;ProviderNumber;EmergencyService;0.356
dk;incremental;False;2;1;OccurAttrFeaturizer;ProviderNumber;Condition;-0.147
dk;incremental;False;2;1;OccurAttrFeaturizer;ProviderNumber;MeasureCode;-0.214
dk;incremental;False;2;1;OccurAttrFeaturizer;ProviderNumber;MeasureName;0.496
dk;incremental;False;2;1;OccurAttrFeaturizer;ProviderNumber;Score;-0.109
dk;incremental;False;2;1;OccurAttrFeaturizer;ProviderNumber;Sample;-0.35
dk;incremental;False;2;1;OccurAttrFeaturizer;ProviderNumber;Stateavg;0.394
dk;incremental;False;2;1;OccurAttrFeaturizer;Sample;ProviderNumber;-0.287
dk;incremental;False;2;1;OccurAttrFeaturizer;Sample;HospitalName;0.008
dk;incremental;False;2;1;OccurAttrFeaturizer;Sample;Address1;-0.539
dk;incremental;False;2;1;OccurAttrFeaturizer;Sample;City;0.324
dk;incremental;False;2;1;OccurAttrFeaturizer;Sample;State;-0.347
dk;incremental;False;2;1;OccurAttrFeaturizer;Sample;ZipCode;0.237
dk;incremental;False;2;1;OccurAttrFeaturizer;Sample;CountyName;0.258
dk;incremental;False;2;1;OccurAttrFeaturizer;Sample;PhoneNumber;0.514
dk;incremental;False;2;1;OccurAttrFeaturizer;Sample;HospitalType;0.022
dk;incremental;False;2;1;OccurAttrFeaturizer;Sample;HospitalOwner;0.13
dk;incremental;False;2;1;OccurAttrFeaturizer;Sample;EmergencyService;-0.301
dk;incremental;False;2;1;OccurAttrFeaturizer;Sample;Condition;-0.078
dk;incremental;False;2;1;OccurAttrFeaturizer;Sample;MeasureCode;-0.506
dk;incremental;False;2;1;OccurAttrFeaturizer;Sample;MeasureName;0.164
dk;incremental;False;2;1;OccurAttrFeaturizer;Sample;Score;-0.097
dk;incremental;False;2;1;OccurAttrFeaturizer;Sample;Sample;0.285
dk;incremental;False;2;1;OccurAttrFeaturizer;Sample;Stateavg;-0.074
dk;incremental;False;3;2;OccurAttrFeaturizer;City;ProviderNumber;-0.08
dk;incremental;False;3;2;OccurAttrFeaturizer;City;HospitalName;0.813
dk;incremental;False;3;2;OccurAttrFeaturizer;City;Address1;0.493
dk;incremental;False;3;2;OccurAttrFeaturizer;City;City;0.171
dk;incremental;False;3;2;OccurAttrFeaturizer;City;State;-0.28
dk;incremental;False;3;2;OccurAttrFeaturizer;City;ZipCode;0.345
dk;incremental;False;3;2;OccurAttrFeaturizer;City;CountyName;0.588
dk;incremental;False;3;2;OccurAttrFeaturizer;City;PhoneNumber;-0.23
dk;incremental;False;3;2;OccurAttrFeaturizer;City;HospitalType;0.537
dk;incremental;False;3;2;OccurAttrFeaturizer;City;HospitalOwner;-0.157
dk;incremental;False;3;2;OccurAttrFeaturizer;City;EmergencyService;-0.305
dk;incremental;False;3;2;OccurAttrFeaturizer;City;Condition;-0.209
dk;incremental;False;3;2;OccurAttrFeaturizer;City;MeasureCode;0.119
dk;incremental;False;3;2;OccurAttrFeaturizer;City;MeasureName;-0.093
dk;incremental;False;3;2;OccurAttrFeaturizer;City;Score;0.536
dk;incremental;False;3;2;OccurAttrFeaturizer;City;Sample;0.255
dk;incremental;False;3;2;OccurAttrFeaturizer;City;Stateavg;0.419
dk;incremental;False;3;2;OccurAttrFeaturizer;Condition;ProviderNumber;0.27
dk;incremental;False;3;2;OccurAttrFeaturizer;Condition;HospitalName;0.228
dk;incremental;False;3;2;OccurAttrFeaturizer;Condition;Address1;0.649
dk;incremental;False;3;2;OccurAttrFeaturizer;Condition;City;-0.271
dk;incremental;False;3;2;OccurAttrFeaturizer;Condition;State;-0.325
dk;incremental;False;3;2;OccurAttrFeaturizer;Condition;ZipCode;0.009
dk;incremental;False;3;2;OccurAttrFeaturizer;Condition;CountyName;0.645
dk;incremental;False;3;2;OccurAttrFeaturizer;Condition;PhoneNumber;0.245
dk;incremental;False;3;2;OccurAttrFeaturizer;Condition;HospitalType;0.415
dk;incremental;False;3;2;OccurAttrFeaturizer;Condition;HospitalOwner;-0.01
dk;incremental;False;3;2;OccurAttrFeaturizer;Condition;EmergencyService;-0.09
dk;incremental;False;3;2;OccurAttrFeaturizer;Condition;Condition;-0.094
dk;incremental;False;3;2;OccurAttrFeaturizer;Condition;MeasureCode;0.451
dk;incremental;False;3;2;OccurAttrFeaturizer;Condition;MeasureName;0.002
dk;incremental;False;3;2;OccurAttrFeaturizer;Condition;Score;0.226
dk;incremental;False;3;2;OccurAttrFeaturizer;Condition;Sample;0.548
dk;incremental;False;3;2;OccurAttrFeaturizer;Condition;Stateavg;0.496
dk;incremental;False;3;2;OccurAttrFeaturizer;EmergencyService;ProviderNumber;0.016
dk;incremental;False;3;2;OccurAttrFeaturizer;EmergencyService;HospitalName;-0.292
dk;incremental;False;3;2;OccurAttrFeaturizer;EmergencyService;Address1;0.558
dk;incremental;False;3;2;OccurAttrFeaturizer;EmergencyService;City;0.028
dk;incremental;False;3;2;OccurAttrFeaturizer;EmergencyService;State;-0.15
dk;incremental;False;3;2;OccurAttrFeaturizer;EmergencyService;ZipCode;0.337
dk;incremental;False;3;2;OccurAttrFeaturizer;EmergencyService;CountyName;0.221
dk;incremental;False;3;2;OccurAttrFeaturizer;EmergencyService;PhoneNumber;-0.205
dk;incremental;False;3;2;OccurAttrFeaturizer;EmergencyService;HospitalType;0.576
dk;incremental;False;3;2;OccurAttrFeaturizer;EmergencyService;HospitalOwner;-0.126
dk;incremental;False;3;2;OccurAttrFeaturizer;EmergencyService;EmergencyService;-0.177
dk;incremental;False;3;2;OccurAttrFeaturizer;EmergencyService;Condition;-0.144
dk;incremental;False;3;2;OccurAttrFeaturizer;EmergencyService;MeasureCode;0.249
dk;incremental;False;3;2;OccurAttrFeaturizer;EmergencyService;MeasureName;0.33
dk;incremental;False;3;2;OccurAttrFeaturizer;EmergencyService;Score;-0.192
dk;incremental;False;3;2;OccurAttrFeaturizer;EmergencyService;Sample;0.387
dk;incremental;False;3;2;OccurAttrFeaturizer;EmergencyService;Stateavg;0.035
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalName;ProviderNumber;0.135
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalName;HospitalName;0.0
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalName;Address1;0.496
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalName;City;-0.162
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalName;State;0.518
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalName;ZipCode;0.119
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalName;CountyName;0.332
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalName;PhoneNumber;0.404
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalName;HospitalType;0.474
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalName;HospitalOwner;0.597
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalName;EmergencyService;0.361
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalName;Condition;0.011
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalName;MeasureCode;-0.073
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalName;MeasureName;0.627
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalName;Score;0.049
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalName;Sample;-0.143
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalName;Stateavg;0.527
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalOwner;ProviderNumber;-0.107
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalOwner;HospitalName;0.186
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalOwner;Address1;-0.362
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalOwner;City;0.503
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalOwner;State;-0.225
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalOwner;ZipCode;0.416
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalOwner;CountyName;0.386
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalOwner;PhoneNumber;0.694
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalOwner;HospitalType;0.142
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalOwner;HospitalOwner;0.001
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalOwner;EmergencyService;-0.178
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalOwner;Condition;0.065
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalOwner;MeasureCode;-0.365
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalOwner;MeasureName;0.308
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalOwner;Score;0.041
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalOwner;Sample;0.508
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalOwner;Stateavg;0.066
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalType;ProviderNumber;0.655
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalType;HospitalName;0.429
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalType;Address1;-0.11
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalType;City;-0.179
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalType;State;-0.135
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalType;ZipCode;-0.15
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalType;CountyName;0.304
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalType;PhoneNumber;0.732
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalType;HospitalType;-0.151
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalType;HospitalOwner;-0.046
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalType;EmergencyService;0.347
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalType;Condition;-0.175
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalType;MeasureCode;0.064
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalType;MeasureName;-0.139
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalType;Score;0.614
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalType;Sample;-0.216
dk;incremental;False;3;2;OccurAttrFeaturizer;HospitalType;Stateavg;0.094
dk;incremental;False;3;2;OccurAttrFeaturizer;MeasureName;ProviderNumber;-0.276
dk;incremental;False;3;2;OccurAttrFeaturizer;MeasureName;HospitalName;-0.062
dk;incremental;False;3;2;OccurAttrFeaturizer;MeasureName;Address1;-0.166
dk;incremental;False;3;2;OccurAttrFeaturizer;MeasureName;City;-0.375
dk;incremental;False;3;2;OccurAttrFeaturizer;MeasureName;State;0.092
dk;incremental;False;3;2;OccurAttrFeaturizer;MeasureName;ZipCode;0.089
dk;incremental;False;3;2;OccurAttrFeaturizer;MeasureName;CountyName;0.076
dk;incremental;False;3;2;OccurAttrFeaturizer;MeasureName;PhoneNumber;0.039
dk;incremental;False;3;2;OccurAttrFeaturizer;MeasureName;HospitalType;-0.081
dk;incremental;False;3;2;OccurAttrFeaturizer;MeasureName;HospitalOwner;-0.233
dk;incremental;False;3;2;OccurAttrFeaturizer;MeasureName;EmergencyService;0.496
dk;incremental;False;3;2;OccurAttrFeaturizer;MeasureName;Condition;0.014
dk;incremental;False;3;2;OccurAttrFeaturizer;MeasureName;MeasureCode;0.746
dk;incremental;False;3;2;OccurAttrFeaturizer;MeasureName;MeasureName;0.0
dk;incremental;False;3;2;OccurAttrFeaturizer;MeasureName;Score;-0.297
dk;incremental;False;3;2;OccurAttrFeaturizer;MeasureName;Sample;0.368
dk;incremental;False;3;2;OccurAttrFeaturizer;MeasureName;Stateavg;0.35
dk;incremental;False;3;2;OccurAttrFeaturizer;PhoneNumber;ProviderNumber;0.601
dk;incremental;False;3;2;OccurAttrFeaturizer;PhoneNumber;HospitalName;0.328
dk;incremental;False;3;2;OccurAttrFeaturizer;PhoneNumber;Address1;0.235
dk;incremental;False;3;2;OccurAttrFeaturizer;PhoneNumber;City;-0.382
dk;incremental;False;3;2;OccurAttrFeaturizer;PhoneNumber;State;0.325
dk;incremental;False;3;2;OccurAttrFeaturizer;PhoneNumber;ZipCode;0.271
dk;incremental;False;3;2;OccurAttrFeaturizer;PhoneNumber;CountyName;0.731
dk;incremental;False;3;2;OccurAttrFeaturizer;PhoneNumber;PhoneNumber;-0.081
dk;incremental;False;3;2;OccurAttrFeaturizer;PhoneNumber;HospitalType;0.596
dk;incremental;False;3;2;OccurAttrFeaturizer;PhoneNumber;HospitalOwner;-0.043
dk;incremental;False;3;2;OccurAttrFeaturizer;PhoneNumber;EmergencyService;-0.179
dk;incremental;False;3;2;OccurAttrFeaturizer;PhoneNumber;Condition;0.597
dk;incremental;False;3;2;OccurAttrFeaturizer;PhoneNumber;MeasureCode;0.359
dk;incremental;False;3;2;OccurAttrFeaturizer;PhoneNumber;MeasureName;-0.377
dk;incremental;False;3;2;OccurAttrFeaturizer;PhoneNumber;Score;0.675
dk;incremental;False;3;2;OccurAttrFeaturizer;PhoneNumber;Sample;0.568
dk;incremental;False;3;2;OccurAttrFeaturizer;PhoneNumber;Stateavg;-0.009
dk;incremental;False;3;2;OccurAttrFeaturizer;ProviderNumber;ProviderNumber;0.14
dk;incremental;False;3;2;OccurAttrFeaturizer;ProviderNumber;HospitalName;0.225
dk;incremental;False;3;2;OccurAttrFeaturizer;ProviderNumber;Address1;0.028
dk;incremental;False;3;2;OccurAttrFeaturizer;ProviderNumber;City;0.208
dk;incremental;False;3;2;OccurAttrFeaturizer;ProviderNumber;State;0.642
dk;incremental;False;3;2;OccurAttrFeaturizer;ProviderNumber;ZipCode;0.467
dk;incremental;False;3;2;OccurAttrFeaturizer;ProviderNumber;CountyName;0.44
dk;incremental;False;3;2;OccurAttrFeaturizer;ProviderNumber;PhoneNumber;0.33
dk;incremental;False;3;2;OccurAttrFeaturizer;ProviderNumber;HospitalType;-0.126
dk;incremental;False;3;2;OccurAttrFeaturizer;ProviderNumber;HospitalOwner;-0.133
dk;incremental;False;3;2;OccurAttrFeaturizer;ProviderNumber;EmergencyService;-0.058
dk;incremental;False;3;2;OccurAttrFeaturizer;ProviderNumber;Condition;-0.008
dk;incremental;False;3;2;OccurAttrFeaturizer;ProviderNumber;MeasureCode;-0.286
dk;incremental;False;3;2;OccurAttrFeaturizer;ProviderNumber;MeasureName;-0.333
dk;incremental;False;3;2;OccurAttrFeaturizer;ProviderNumber;Score;0.575
dk;incremental;False;3;2;OccurAttrFeaturizer;ProviderNumber;Sample;-0.116
dk;incremental;False;3;2;OccurAttrFeaturizer;ProviderNumber;Stateavg;0.472
dk;incremental;False;3;2;OccurAttrFeaturizer;Sample;ProviderNumber;0.552
dk;incremental;False;3;2;OccurAttrFeaturizer;Sample;HospitalName;0.35
dk;incremental;False;3;2;OccurAttrFeaturizer;Sample;Address1;-0.015
dk;incremental;False;3;2;OccurAttrFeaturizer;Sample;City;-0.341
dk;incremental;False;3;2;OccurAttrFeaturizer;Sample;State;0.222
dk;incremental;False;3;2;OccurAttrFeaturizer;Sample;ZipCode;0.69
dk;incremental;False;3;2;OccurAttrFeaturizer;Sample;CountyName;0.52
dk;incremental;False;3;2;OccurAttrFeaturizer;Sample;PhoneNumber;0.069
dk;incremental;False;3;2;OccurAttrFeaturizer;Sample;HospitalType;0.068
dk;incremental;False;3;2;OccurAttrFeaturizer;Sample;HospitalOwner;0.449
dk;incremental;False;3;2;OccurAttrFeaturizer;Sample;EmergencyService;0.34
dk;incremental;False;3;2;OccurAttrFeaturizer;Sample;Condition;0.734
dk;incremental;False;3;2;OccurAttrFeaturizer;Sample;MeasureCode;0.347
dk;incremental;False;3;2;OccurAttrFeaturizer;Sample;MeasureName;0.498
dk;incremental;False;3;2;OccurAttrFeaturizer;Sample;Score;0.131
dk;incremental;False;3;2;OccurAttrFeaturizer;Sample;Sample;0.209
dk;incremental;False;3;2;OccurAttrFeaturizer;Sample;Stateavg;-0.341
dk;incremental;False;4;3;OccurAttrFeaturizer;Address1;ProviderNumber;-0.1
dk;incremental;False;4;3;OccurAttrFeaturizer;Address1;HospitalName;0.792
dk;incremental;False;4;3;OccurAttrFeaturizer;Address1;Address1;0.012
dk;incremental;False;4;3;OccurAttrFeaturizer;Address1;City;0.72
dk;incremental;False;4;3;OccurAttrFeaturizer;Address1;State;-0.329
dk;incremental;False;4;3;OccurAttrFeaturizer;Address1;ZipCode;0.325
dk;incremental;False;4;3;OccurAttrFeaturizer;Address1;CountyName;0.537
dk;incremental;False;4;3;OccurAttrFeaturizer;Address1;PhoneNumber;-0.251
dk;incremental;False;4;3;OccurAttrFeaturizer;Address1;HospitalType;0.489
dk;incremental;False;4;3;OccurAttrFeaturizer;Address1;HospitalOwner;-0.214
dk;incremental;False;4;3;OccurAttrFeaturizer;Address1;EmergencyService;-0.355
dk;incremental;False;4;3;OccurAttrFeaturizer;Address1;Condition;-0.243
dk;incremental;False;4;3;OccurAttrFeaturizer;Address1;MeasureCode;0.139
dk;incremental;False;4;3;OccurAttrFeaturizer;Address1;MeasureName;-0.086
dk;incremental;False;4;3;OccurAttrFeaturizer;Address1;Score;0.535
dk;incremental;False;4;3;OccurAttrFeaturizer;Address1;Sample;0.248
dk;incremental;False;4;3;OccurAttrFeaturizer;Address1;Stateavg;0.432
dk;incremental;False;4;3;OccurAttrFeaturizer;City;ProviderNumber;0.383
dk;incremental;False;4;3;OccurAttrFeaturizer;City;HospitalName;0.337
dk;incremental;False;4;3;OccurAttrFeaturizer;City;Address1;0.763
dk;incremental;False;4;3;OccurAttrFeaturizer;City;City;-0.128
dk;incremental;False;4;3;OccurAttrFeaturizer;City;State;-0.237
dk;incremental;False;4;3;OccurAttrFeaturizer;City;ZipCode;0.123
dk;incremental;False;4;3;OccurAttrFeaturizer;City;CountyName;0.753
dk;incremental;False;4;3;OccurAttrFeaturizer;City;PhoneNumber;0.351
dk;incremental;False;4;3;OccurAttrFeaturizer;City;HospitalType;0.487
dk;incremental;False;4;3;OccurAttrFeaturizer;City;HospitalOwner;0.049
dk;incremental;False;4;3;OccurAttrFeaturizer;City;EmergencyService;0.01
dk;incremental;False;4;3;OccurAttrFeaturizer;City;Condition;-0.07
dk;incremental;False;4;3;OccurAttrFeaturizer;City;MeasureCode;0.433
dk;incremental;False;4;3;OccurAttrFeaturizer;City;MeasureName;-0.02
dk;incremental;False;4;3;OccurAttrFeaturizer;City;Score;0.271
dk;incremental;False;4;3;OccurAttrFeaturizer;City;Sample;0.559
dk;incremental;False;4;3;OccurAttrFeaturizer;City;Stateavg;0.47
dk;incremental;False;4;3;OccurAttrFeaturizer;Condition;ProviderNumber;0.021
dk;incremental;False;4;3;OccurAttrFeaturizer;Condition;HospitalName;-0.28
dk;incremental;False;4;3;OccurAttrFeaturizer;Condition;Address1;0.56
dk;incremental;False;4;3;OccurAttrFeaturizer;Condition;City;0.036
dk;incremental;False;4;3;OccurAttrFeaturizer;Condition;State;-0.155
dk;incremental;False;4;3;OccurAttrFeaturizer;Condition;ZipCode;0.339
dk;incremental;False;4;3;OccurAttrFeaturizer;Condition;CountyName;0.263
dk;incremental;False;4;3;OccurAttrFeaturizer;Condition;PhoneNumber;-0.188
dk;incremental;False;4;3;OccurAttrFeaturizer;Condition;HospitalType;0.539
dk;incremental;False;4;3;OccurAttrFeaturizer;Condition;HospitalOwner;-0.138
dk;incremental;False;4;3;OccurAttrFeaturizer;Condition;EmergencyService;-0.229
dk;incremental;False;4;3;OccurAttrFeaturizer;Condition;Condition;-0.051
dk;incremental;False;4;3;OccurAttrFeaturizer;Condition;MeasureCode;0.417
dk;incremental;False;4;3;OccurAttrFeaturizer;Condition;MeasureName;0.497
dk;incremental;False;4;3;OccurAttrFeaturizer;Condition;Score;-0.186
dk;incremental;False;4;3;OccurAttrFeaturizer;Condition;Sample;0.55
dk;incremental;False;4;3;OccurAttrFeaturizer;Condition;Stateavg;0.203
dk;incremental;False;4;3;OccurAttrFeaturizer;EmergencyService;ProviderNumber;-0.004
dk;incremental;False;4;3;OccurAttrFeaturizer;EmergencyService;HospitalName;0.331
dk;incremental;False;4;3;OccurAttrFeaturizer;EmergencyService;Address1;0.356
dk;incremental;False;4;3;OccurAttrFeaturizer;EmergencyService;City;-0.301
dk;incremental;False;4;3;OccurAttrFeaturizer;EmergencyService;State;0.638
dk;incremental;False;4;3;OccurAttrFeaturizer;EmergencyService;ZipCode;-0.02
dk;incremental;False;4;3;OccurAttrFeaturizer;EmergencyService;CountyName;0.215
dk;incremental;False;4;3;OccurAttrFeaturizer;EmergencyService;PhoneNumber;0.259
dk;incremental;False;4;3;OccurAttrFeaturizer;EmergencyService;HospitalType;0.566
dk;incremental;False;4;3;OccurAttrFeaturizer;EmergencyService;HospitalOwner;0.562
dk;incremental;False;4;3;OccurAttrFeaturizer;EmergencyService;EmergencyService;0.07
dk;incremental;False;4;3;OccurAttrFeaturizer;EmergencyService;Condition;-0.042
dk;incremental;False;4;3;OccurAttrFeaturizer;EmergencyService;MeasureCode;-0.117
dk;incremental;False;4;3;OccurAttrFeaturizer;EmergencyService;MeasureName;0.59
dk;incremental;False;4;3;OccurAttrFeaturizer;EmergencyService;Score;-0.014
dk;incremental;False;4;3;OccurAttrFeaturizer;EmergencyService;Sample;-0.242
dk;incremental;False;4;3;OccurAttrFeaturizer;EmergencyService;Stateavg;0.488
dk;incremental;False;4;3;OccurAttrFeaturizer;HospitalName;ProviderNumber;-0.086
dk;incremental;False;4;3;OccurAttrFeaturizer;HospitalName;HospitalName;0.0
dk;incremental;False;4;3;OccurAttrFeaturizer;HospitalName;Address1;-0.34
dk;incremental;False;4;3;OccurAttrFeaturizer;HospitalName;City;0.524
dk;incremental;False;4;3;OccurAttrFeaturizer;HospitalName;State;-0.226
dk;incremental;False;4;3;OccurAttrFeaturizer;HospitalName;ZipCode;0.437
dk;incremental;False;4;3;OccurAttrFeaturizer;HospitalName;CountyName;0.421
dk;incremental;False;4;3;OccurAttrFeaturizer;HospitalName;PhoneNumber;0.715
dk;incremental;False;4;3;OccurAttrFeaturizer;HospitalName;HospitalType;0.127
dk;incremental;False;4;3;OccurAttrFeaturizer;HospitalName;HospitalOwner;0.278
dk;incremental;False;4;3;OccurAttrFeaturizer;HospitalName;EmergencyService;-0.183
dk;incremental;False;4;3;OccurAttrFeaturizer;HospitalName;Condition;0.073
dk;incremental;False;4;3;OccurAttrFeaturizer;HospitalName;MeasureCode;-0.363
dk;incremental;False;4;3;OccurAttrFeaturizer;HospitalName;MeasureName;0.297
