infer_mode;features;train_using_all_batches;batch;featurizer;attribute;feature;weight
dk;incremental;False;1;OccurAttrFeaturizer;EmergencyService;ProviderNumber;0.778
dk;incremental;False;1;OccurAttrFeaturizer;EmergencyService;HospitalName;0.78
dk;incremental;False;1;OccurAttrFeaturizer;EmergencyService;Address1;0.877
dk;incremental;False;1;OccurAttrFeaturizer;EmergencyService;City;0.765
dk;incremental;False;1;OccurAttrFeaturizer;EmergencyService;State;0.193
dk;incremental;False;1;OccurAttrFeaturizer;EmergencyService;ZipCode;0.78
dk;incremental;False;1;OccurAttrFeaturizer;EmergencyService;CountyName;0.765
dk;incremental;False;1;OccurAttrFeaturizer;EmergencyService;PhoneNumber;0.781
dk;incremental;False;1;OccurAttrFeaturizer;EmergencyService;HospitalType;0.198
dk;incremental;False;1;OccurAttrFeaturizer;EmergencyService;HospitalOwner;0.322
dk;incremental;False;1;OccurAttrFeaturizer;EmergencyService;EmergencyService;-0.0
dk;incremental;False;1;OccurAttrFeaturizer;EmergencyService;Condition;0.202
dk;incremental;False;1;OccurAttrFeaturizer;EmergencyService;MeasureCode;0.216
dk;incremental;False;1;OccurAttrFeaturizer;EmergencyService;MeasureName;0.215
dk;incremental;False;1;OccurAttrFeaturizer;EmergencyService;Score;0.2
dk;incremental;False;1;OccurAttrFeaturizer;EmergencyService;Sample;0.247
dk;incremental;False;1;OccurAttrFeaturizer;EmergencyService;Stateavg;0.21
dk;incremental;False;1;OccurAttrFeaturizer;HospitalName;ProviderNumber;1.244
dk;incremental;False;1;OccurAttrFeaturizer;HospitalName;HospitalName;-0.0
dk;incremental;False;1;OccurAttrFeaturizer;HospitalName;Address1;1.227
dk;incremental;False;1;OccurAttrFeaturizer;HospitalName;City;0.764
dk;incremental;False;1;OccurAttrFeaturizer;HospitalName;State;0.018
dk;incremental;False;1;OccurAttrFeaturizer;HospitalName;ZipCode;1.087
dk;incremental;False;1;OccurAttrFeaturizer;HospitalName;CountyName;0.581
dk;incremental;False;1;OccurAttrFeaturizer;HospitalName;PhoneNumber;1.243
dk;incremental;False;1;OccurAttrFeaturizer;HospitalName;HospitalType;0.015
dk;incremental;False;1;OccurAttrFeaturizer;HospitalName;HospitalOwner;0.242
dk;incremental;False;1;OccurAttrFeaturizer;HospitalName;EmergencyService;0.033
dk;incremental;False;1;OccurAttrFeaturizer;HospitalName;Condition;0.045
dk;incremental;False;1;OccurAttrFeaturizer;HospitalName;MeasureCode;0.05
dk;incremental;False;1;OccurAttrFeaturizer;HospitalName;MeasureName;0.067
dk;incremental;False;1;OccurAttrFeaturizer;HospitalName;Score;0.094
dk;incremental;False;1;OccurAttrFeaturizer;HospitalName;Sample;0.255
dk;incremental;False;1;OccurAttrFeaturizer;HospitalName;Stateavg;0.06
dk;incremental;False;1;OccurAttrFeaturizer;HospitalOwner;ProviderNumber;1.002
dk;incremental;False;1;OccurAttrFeaturizer;HospitalOwner;HospitalName;1.005
dk;incremental;False;1;OccurAttrFeaturizer;HospitalOwner;Address1;1.003
dk;incremental;False;1;OccurAttrFeaturizer;HospitalOwner;City;0.683
dk;incremental;False;1;OccurAttrFeaturizer;HospitalOwner;State;0.09
dk;incremental;False;1;OccurAttrFeaturizer;HospitalOwner;ZipCode;0.858
dk;incremental;False;1;OccurAttrFeaturizer;HospitalOwner;CountyName;0.519
dk;incremental;False;1;OccurAttrFeaturizer;HospitalOwner;PhoneNumber;1.004
dk;incremental;False;1;OccurAttrFeaturizer;HospitalOwner;HospitalType;0.096
dk;incremental;False;1;OccurAttrFeaturizer;HospitalOwner;HospitalOwner;-0.0
dk;incremental;False;1;OccurAttrFeaturizer;HospitalOwner;EmergencyService;0.11
dk;incremental;False;1;OccurAttrFeaturizer;HospitalOwner;Condition;0.103
dk;incremental;False;1;OccurAttrFeaturizer;HospitalOwner;MeasureCode;0.119
dk;incremental;False;1;OccurAttrFeaturizer;HospitalOwner;MeasureName;0.119
dk;incremental;False;1;OccurAttrFeaturizer;HospitalOwner;Score;0.125
dk;incremental;False;1;OccurAttrFeaturizer;HospitalOwner;Sample;0.263
dk;incremental;False;1;OccurAttrFeaturizer;HospitalOwner;Stateavg;0.117
dk;incremental;False;1;OccurAttrFeaturizer;HospitalType;ProviderNumber;0.518
dk;incremental;False;1;OccurAttrFeaturizer;HospitalType;HospitalName;0.521
dk;incremental;False;1;OccurAttrFeaturizer;HospitalType;Address1;0.521
dk;incremental;False;1;OccurAttrFeaturizer;HospitalType;City;0.522
dk;incremental;False;1;OccurAttrFeaturizer;HospitalType;State;0.527
dk;incremental;False;1;OccurAttrFeaturizer;HospitalType;ZipCode;0.518
dk;incremental;False;1;OccurAttrFeaturizer;HospitalType;CountyName;0.522
dk;incremental;False;1;OccurAttrFeaturizer;HospitalType;PhoneNumber;0.518
dk;incremental;False;1;OccurAttrFeaturizer;HospitalType;HospitalType;-0.0
dk;incremental;False;1;OccurAttrFeaturizer;HospitalType;HospitalOwner;0.527
dk;incremental;False;1;OccurAttrFeaturizer;HospitalType;EmergencyService;0.527
dk;incremental;False;1;OccurAttrFeaturizer;HospitalType;Condition;0.526
dk;incremental;False;1;OccurAttrFeaturizer;HospitalType;MeasureCode;0.525
dk;incremental;False;1;OccurAttrFeaturizer;HospitalType;MeasureName;0.528
dk;incremental;False;1;OccurAttrFeaturizer;HospitalType;Score;0.379
dk;incremental;False;1;OccurAttrFeaturizer;HospitalType;Sample;0.47
dk;incremental;False;1;OccurAttrFeaturizer;HospitalType;Stateavg;0.525
dk;incremental;False;1;OccurAttrFeaturizer;MeasureCode;ProviderNumber;0.137
dk;incremental;False;1;OccurAttrFeaturizer;MeasureCode;HospitalName;0.162
dk;incremental;False;1;OccurAttrFeaturizer;MeasureCode;Address1;0.143
dk;incremental;False;1;OccurAttrFeaturizer;MeasureCode;City;0.141
dk;incremental;False;1;OccurAttrFeaturizer;MeasureCode;State;0.069
dk;incremental;False;1;OccurAttrFeaturizer;MeasureCode;ZipCode;0.109
dk;incremental;False;1;OccurAttrFeaturizer;MeasureCode;CountyName;0.136
dk;incremental;False;1;OccurAttrFeaturizer;MeasureCode;PhoneNumber;0.131
dk;incremental;False;1;OccurAttrFeaturizer;MeasureCode;HospitalType;0.095
dk;incremental;False;1;OccurAttrFeaturizer;MeasureCode;HospitalOwner;0.094
dk;incremental;False;1;OccurAttrFeaturizer;MeasureCode;EmergencyService;0.071
dk;incremental;False;1;OccurAttrFeaturizer;MeasureCode;Condition;0.394
dk;incremental;False;1;OccurAttrFeaturizer;MeasureCode;MeasureCode;0.0
dk;incremental;False;1;OccurAttrFeaturizer;MeasureCode;MeasureName;2.258
dk;incremental;False;1;OccurAttrFeaturizer;MeasureCode;Score;0.221
dk;incremental;False;1;OccurAttrFeaturizer;MeasureCode;Sample;0.437
dk;incremental;False;1;OccurAttrFeaturizer;MeasureCode;Stateavg;2.267
dk;incremental;False;1;OccurAttrFeaturizer;MeasureName;ProviderNumber;0.162
dk;incremental;False;1;OccurAttrFeaturizer;MeasureName;HospitalName;0.152
dk;incremental;False;1;OccurAttrFeaturizer;MeasureName;Address1;0.141
dk;incremental;False;1;OccurAttrFeaturizer;MeasureName;City;0.168
dk;incremental;False;1;OccurAttrFeaturizer;MeasureName;State;0.077
dk;incremental;False;1;OccurAttrFeaturizer;MeasureName;ZipCode;0.13
dk;incremental;False;1;OccurAttrFeaturizer;MeasureName;CountyName;0.15
dk;incremental;False;1;OccurAttrFeaturizer;MeasureName;PhoneNumber;0.14
dk;incremental;False;1;OccurAttrFeaturizer;MeasureName;HospitalType;0.114
dk;incremental;False;1;OccurAttrFeaturizer;MeasureName;HospitalOwner;0.103
dk;incremental;False;1;OccurAttrFeaturizer;MeasureName;EmergencyService;0.08
dk;incremental;False;1;OccurAttrFeaturizer;MeasureName;Condition;0.4
dk;incremental;False;1;OccurAttrFeaturizer;MeasureName;MeasureCode;2.371
dk;incremental;False;1;OccurAttrFeaturizer;MeasureName;MeasureName;0.0
dk;incremental;False;1;OccurAttrFeaturizer;MeasureName;Score;0.216
dk;incremental;False;1;OccurAttrFeaturizer;MeasureName;Sample;0.433
dk;incremental;False;1;OccurAttrFeaturizer;MeasureName;Stateavg;2.382
dk;incremental;False;1;OccurAttrFeaturizer;PhoneNumber;ProviderNumber;1.258
dk;incremental;False;1;OccurAttrFeaturizer;PhoneNumber;HospitalName;1.261
dk;incremental;False;1;OccurAttrFeaturizer;PhoneNumber;Address1;1.254
dk;incremental;False;1;OccurAttrFeaturizer;PhoneNumber;City;0.735
dk;incremental;False;1;OccurAttrFeaturizer;PhoneNumber;State;0.014
dk;incremental;False;1;OccurAttrFeaturizer;PhoneNumber;ZipCode;1.073
dk;incremental;False;1;OccurAttrFeaturizer;PhoneNumber;CountyName;0.561
dk;incremental;False;1;OccurAttrFeaturizer;PhoneNumber;PhoneNumber;0.0
dk;incremental;False;1;OccurAttrFeaturizer;PhoneNumber;HospitalType;0.028
dk;incremental;False;1;OccurAttrFeaturizer;PhoneNumber;HospitalOwner;0.269
dk;incremental;False;1;OccurAttrFeaturizer;PhoneNumber;EmergencyService;0.045
dk;incremental;False;1;OccurAttrFeaturizer;PhoneNumber;Condition;0.036
dk;incremental;False;1;OccurAttrFeaturizer;PhoneNumber;MeasureCode;0.052
dk;incremental;False;1;OccurAttrFeaturizer;PhoneNumber;MeasureName;0.062
dk;incremental;False;1;OccurAttrFeaturizer;PhoneNumber;Score;0.102
dk;incremental;False;1;OccurAttrFeaturizer;PhoneNumber;Sample;0.248
dk;incremental;False;1;OccurAttrFeaturizer;PhoneNumber;Stateavg;0.063
dk;incremental;False;1;OccurAttrFeaturizer;ProviderNumber;ProviderNumber;0.0
dk;incremental;False;1;OccurAttrFeaturizer;ProviderNumber;HospitalName;1.209
dk;incremental;False;1;OccurAttrFeaturizer;ProviderNumber;Address1;1.209
dk;incremental;False;1;OccurAttrFeaturizer;ProviderNumber;City;0.751
dk;incremental;False;1;OccurAttrFeaturizer;ProviderNumber;State;0.016
dk;incremental;False;1;OccurAttrFeaturizer;ProviderNumber;ZipCode;1.009
dk;incremental;False;1;OccurAttrFeaturizer;ProviderNumber;CountyName;0.535
dk;incremental;False;1;OccurAttrFeaturizer;ProviderNumber;PhoneNumber;1.209
dk;incremental;False;1;OccurAttrFeaturizer;ProviderNumber;HospitalType;0.037
dk;incremental;False;1;OccurAttrFeaturizer;ProviderNumber;HospitalOwner;0.252
dk;incremental;False;1;OccurAttrFeaturizer;ProviderNumber;EmergencyService;0.029
dk;incremental;False;1;OccurAttrFeaturizer;ProviderNumber;Condition;0.036
dk;incremental;False;1;OccurAttrFeaturizer;ProviderNumber;MeasureCode;0.051
dk;incremental;False;1;OccurAttrFeaturizer;ProviderNumber;MeasureName;0.051
dk;incremental;False;1;OccurAttrFeaturizer;ProviderNumber;Score;0.089
dk;incremental;False;1;OccurAttrFeaturizer;ProviderNumber;Sample;0.227
dk;incremental;False;1;OccurAttrFeaturizer;ProviderNumber;Stateavg;0.054
dk;incremental;False;1;OccurAttrFeaturizer;Sample;ProviderNumber;2.181
dk;incremental;False;1;OccurAttrFeaturizer;Sample;HospitalName;2.04
dk;incremental;False;1;OccurAttrFeaturizer;Sample;Address1;2.017
dk;incremental;False;1;OccurAttrFeaturizer;Sample;City;1.895
dk;incremental;False;1;OccurAttrFeaturizer;Sample;State;0.104
dk;incremental;False;1;OccurAttrFeaturizer;Sample;ZipCode;2.121
dk;incremental;False;1;OccurAttrFeaturizer;Sample;CountyName;1.915
dk;incremental;False;1;OccurAttrFeaturizer;Sample;PhoneNumber;2.18
dk;incremental;False;1;OccurAttrFeaturizer;Sample;HospitalType;0.348
dk;incremental;False;1;OccurAttrFeaturizer;Sample;HospitalOwner;0.944
dk;incremental;False;1;OccurAttrFeaturizer;Sample;EmergencyService;0.262
dk;incremental;False;1;OccurAttrFeaturizer;Sample;Condition;1.054
dk;incremental;False;1;OccurAttrFeaturizer;Sample;MeasureCode;1.686
dk;incremental;False;1;OccurAttrFeaturizer;Sample;MeasureName;1.794
dk;incremental;False;1;OccurAttrFeaturizer;Sample;Score;2.511
dk;incremental;False;1;OccurAttrFeaturizer;Sample;Sample;0.0
dk;incremental;False;1;OccurAttrFeaturizer;Sample;Stateavg;2.026
dk;incremental;False;1;OccurAttrFeaturizer;Score;ProviderNumber;0.984
dk;incremental;False;1;OccurAttrFeaturizer;Score;HospitalName;0.947
dk;incremental;False;1;OccurAttrFeaturizer;Score;Address1;0.943
dk;incremental;False;1;OccurAttrFeaturizer;Score;City;0.816
dk;incremental;False;1;OccurAttrFeaturizer;Score;State;-1.651
dk;incremental;False;1;OccurAttrFeaturizer;Score;ZipCode;0.948
dk;incremental;False;1;OccurAttrFeaturizer;Score;CountyName;0.779
dk;incremental;False;1;OccurAttrFeaturizer;Score;PhoneNumber;0.746
dk;incremental;False;1;OccurAttrFeaturizer;Score;HospitalType;-1.026
dk;incremental;False;1;OccurAttrFeaturizer;Score;HospitalOwner;-0.459
dk;incremental;False;1;OccurAttrFeaturizer;Score;EmergencyService;-1.382
dk;incremental;False;1;OccurAttrFeaturizer;Score;Condition;-0.533
dk;incremental;False;1;OccurAttrFeaturizer;Score;MeasureCode;1.118
dk;incremental;False;1;OccurAttrFeaturizer;Score;MeasureName;1.293
dk;incremental;False;1;OccurAttrFeaturizer;Score;Score;-0.0
dk;incremental;False;1;OccurAttrFeaturizer;Score;Sample;1.044
dk;incremental;False;1;OccurAttrFeaturizer;Score;Stateavg;1.353
dk;incremental;False;1;OccurAttrFeaturizer;State;ProviderNumber;0.569
dk;incremental;False;1;OccurAttrFeaturizer;State;HospitalName;0.569
dk;incremental;False;1;OccurAttrFeaturizer;State;Address1;0.571
dk;incremental;False;1;OccurAttrFeaturizer;State;City;0.572
dk;incremental;False;1;OccurAttrFeaturizer;State;State;-0.0
dk;incremental;False;1;OccurAttrFeaturizer;State;ZipCode;0.571
dk;incremental;False;1;OccurAttrFeaturizer;State;CountyName;0.571
dk;incremental;False;1;OccurAttrFeaturizer;State;PhoneNumber;0.572
dk;incremental;False;1;OccurAttrFeaturizer;State;HospitalType;0.288
dk;incremental;False;1;OccurAttrFeaturizer;State;HospitalOwner;0.306
dk;incremental;False;1;OccurAttrFeaturizer;State;EmergencyService;0.289
dk;incremental;False;1;OccurAttrFeaturizer;State;Condition;0.29
dk;incremental;False;1;OccurAttrFeaturizer;State;MeasureCode;0.29
dk;incremental;False;1;OccurAttrFeaturizer;State;MeasureName;0.308
dk;incremental;False;1;OccurAttrFeaturizer;State;Score;0.205
dk;incremental;False;1;OccurAttrFeaturizer;State;Sample;0.302
dk;incremental;False;1;OccurAttrFeaturizer;State;Stateavg;0.571
dk;incremental;False;1;OccurAttrFeaturizer;Stateavg;ProviderNumber;0.362
dk;incremental;False;1;OccurAttrFeaturizer;Stateavg;HospitalName;0.438
dk;incremental;False;1;OccurAttrFeaturizer;Stateavg;Address1;0.432
dk;incremental;False;1;OccurAttrFeaturizer;Stateavg;City;0.448
dk;incremental;False;1;OccurAttrFeaturizer;Stateavg;State;0.2
dk;incremental;False;1;OccurAttrFeaturizer;Stateavg;ZipCode;0.374
dk;incremental;False;1;OccurAttrFeaturizer;Stateavg;CountyName;0.383
dk;incremental;False;1;OccurAttrFeaturizer;Stateavg;PhoneNumber;0.373
dk;incremental;False;1;OccurAttrFeaturizer;Stateavg;HospitalType;0.12
dk;incremental;False;1;OccurAttrFeaturizer;Stateavg;HospitalOwner;0.166
dk;incremental;False;1;OccurAttrFeaturizer;Stateavg;EmergencyService;0.088
dk;incremental;False;1;OccurAttrFeaturizer;Stateavg;Condition;0.356
dk;incremental;False;1;OccurAttrFeaturizer;Stateavg;MeasureCode;1.885
dk;incremental;False;1;OccurAttrFeaturizer;Stateavg;MeasureName;2.094
dk;incremental;False;1;OccurAttrFeaturizer;Stateavg;Score;0.272
dk;incremental;False;1;OccurAttrFeaturizer;Stateavg;Sample;0.721
dk;incremental;False;1;OccurAttrFeaturizer;Stateavg;Stateavg;-0.0
dk;incremental;False;1;OccurAttrFeaturizer;ZipCode;ProviderNumber;1.157
dk;incremental;False;1;OccurAttrFeaturizer;ZipCode;HospitalName;1.151
dk;incremental;False;1;OccurAttrFeaturizer;ZipCode;Address1;1.157
dk;incremental;False;1;OccurAttrFeaturizer;ZipCode;City;0.787
dk;incremental;False;1;OccurAttrFeaturizer;ZipCode;State;0.016
dk;incremental;False;1;OccurAttrFeaturizer;ZipCode;ZipCode;0.0
dk;incremental;False;1;OccurAttrFeaturizer;ZipCode;CountyName;0.629
dk;incremental;False;1;OccurAttrFeaturizer;ZipCode;PhoneNumber;1.157
dk;incremental;False;1;OccurAttrFeaturizer;ZipCode;HospitalType;0.03
dk;incremental;False;1;OccurAttrFeaturizer;ZipCode;HospitalOwner;0.217
dk;incremental;False;1;OccurAttrFeaturizer;ZipCode;EmergencyService;0.046
dk;incremental;False;1;OccurAttrFeaturizer;ZipCode;Condition;0.034
dk;incremental;False;1;OccurAttrFeaturizer;ZipCode;MeasureCode;0.049
dk;incremental;False;1;OccurAttrFeaturizer;ZipCode;MeasureName;0.062
dk;incremental;False;1;OccurAttrFeaturizer;ZipCode;Score;0.1
dk;incremental;False;1;OccurAttrFeaturizer;ZipCode;Sample;0.238
dk;incremental;False;1;OccurAttrFeaturizer;ZipCode;Stateavg;0.063
all;incremental;False;1;OccurAttrFeaturizer;Address1;ProviderNumber;0.871
all;incremental;False;1;OccurAttrFeaturizer;Address1;HospitalName;1.252
all;incremental;False;1;OccurAttrFeaturizer;Address1;Address1;-0.0
all;incremental;False;1;OccurAttrFeaturizer;Address1;City;0.506
all;incremental;False;1;OccurAttrFeaturizer;Address1;State;0.017
all;incremental;False;1;OccurAttrFeaturizer;Address1;ZipCode;0.724
all;incremental;False;1;OccurAttrFeaturizer;Address1;CountyName;0.167
all;incremental;False;1;OccurAttrFeaturizer;Address1;PhoneNumber;0.997
all;incremental;False;1;OccurAttrFeaturizer;Address1;HospitalType;0.117
all;incremental;False;1;OccurAttrFeaturizer;Address1;HospitalOwner;0.226
all;incremental;False;1;OccurAttrFeaturizer;Address1;EmergencyService;-0.029
all;incremental;False;1;OccurAttrFeaturizer;Address1;Condition;0.069
all;incremental;False;1;OccurAttrFeaturizer;Address1;MeasureCode;0.289
all;incremental;False;1;OccurAttrFeaturizer;Address1;MeasureName;0.381
all;incremental;False;1;OccurAttrFeaturizer;Address1;Score;0.271
all;incremental;False;1;OccurAttrFeaturizer;Address1;Sample;0.685
all;incremental;False;1;OccurAttrFeaturizer;Address1;Stateavg;0.376
all;incremental;False;1;OccurAttrFeaturizer;City;ProviderNumber;0.646
all;incremental;False;1;OccurAttrFeaturizer;City;HospitalName;0.763
all;incremental;False;1;OccurAttrFeaturizer;City;Address1;0.885
all;incremental;False;1;OccurAttrFeaturizer;City;City;0.0
all;incremental;False;1;OccurAttrFeaturizer;City;State;-0.042
all;incremental;False;1;OccurAttrFeaturizer;City;ZipCode;0.614
all;incremental;False;1;OccurAttrFeaturizer;City;CountyName;0.671
all;incremental;False;1;OccurAttrFeaturizer;City;PhoneNumber;0.881
all;incremental;False;1;OccurAttrFeaturizer;City;HospitalType;0.061
all;incremental;False;1;OccurAttrFeaturizer;City;HospitalOwner;0.115
all;incremental;False;1;OccurAttrFeaturizer;City;EmergencyService;-0.034
all;incremental;False;1;OccurAttrFeaturizer;City;Condition;0.081
all;incremental;False;1;OccurAttrFeaturizer;City;MeasureCode;0.248
all;incremental;False;1;OccurAttrFeaturizer;City;MeasureName;0.246
all;incremental;False;1;OccurAttrFeaturizer;City;Score;0.254
all;incremental;False;1;OccurAttrFeaturizer;City;Sample;0.866
all;incremental;False;1;OccurAttrFeaturizer;City;Stateavg;0.421
all;incremental;False;1;OccurAttrFeaturizer;Condition;ProviderNumber;0.39
all;incremental;False;1;OccurAttrFeaturizer;Condition;HospitalName;0.089
all;incremental;False;1;OccurAttrFeaturizer;Condition;Address1;0.106
all;incremental;False;1;OccurAttrFeaturizer;Condition;City;0.084
all;incremental;False;1;OccurAttrFeaturizer;Condition;State;-0.272
all;incremental;False;1;OccurAttrFeaturizer;Condition;ZipCode;0.247
all;incremental;False;1;OccurAttrFeaturizer;Condition;CountyName;0.155
all;incremental;False;1;OccurAttrFeaturizer;Condition;PhoneNumber;0.141
all;incremental;False;1;OccurAttrFeaturizer;Condition;HospitalType;-0.061
all;incremental;False;1;OccurAttrFeaturizer;Condition;HospitalOwner;-0.047
all;incremental;False;1;OccurAttrFeaturizer;Condition;EmergencyService;-0.259
all;incremental;False;1;OccurAttrFeaturizer;Condition;Condition;0.0
all;incremental;False;1;OccurAttrFeaturizer;Condition;MeasureCode;1.393
all;incremental;False;1;OccurAttrFeaturizer;Condition;MeasureName;1.516
all;incremental;False;1;OccurAttrFeaturizer;Condition;Score;0.118
all;incremental;False;1;OccurAttrFeaturizer;Condition;Sample;0.56
all;incremental;False;1;OccurAttrFeaturizer;Condition;Stateavg;1.438
all;incremental;False;1;OccurAttrFeaturizer;CountyName;ProviderNumber;0.524
all;incremental;False;1;OccurAttrFeaturizer;CountyName;HospitalName;0.734
all;incremental;False;1;OccurAttrFeaturizer;CountyName;Address1;0.757
all;incremental;False;1;OccurAttrFeaturizer;CountyName;City;0.758
all;incremental;False;1;OccurAttrFeaturizer;CountyName;State;0.04
all;incremental;False;1;OccurAttrFeaturizer;CountyName;ZipCode;0.511
all;incremental;False;1;OccurAttrFeaturizer;CountyName;CountyName;0.0
all;incremental;False;1;OccurAttrFeaturizer;CountyName;PhoneNumber;0.614
all;incremental;False;1;OccurAttrFeaturizer;CountyName;HospitalType;0.005
all;incremental;False;1;OccurAttrFeaturizer;CountyName;HospitalOwner;0.403
all;incremental;False;1;OccurAttrFeaturizer;CountyName;EmergencyService;-0.0
all;incremental;False;1;OccurAttrFeaturizer;CountyName;Condition;0.15
all;incremental;False;1;OccurAttrFeaturizer;CountyName;MeasureCode;0.274
all;incremental;False;1;OccurAttrFeaturizer;CountyName;MeasureName;0.559
all;incremental;False;1;OccurAttrFeaturizer;CountyName;Score;0.302
all;incremental;False;1;OccurAttrFeaturizer;CountyName;Sample;0.887
all;incremental;False;1;OccurAttrFeaturizer;CountyName;Stateavg;0.336
all;incremental;False;1;OccurAttrFeaturizer;EmergencyService;ProviderNumber;0.512
all;incremental;False;1;OccurAttrFeaturizer;EmergencyService;HospitalName;0.724
all;incremental;False;1;OccurAttrFeaturizer;EmergencyService;Address1;0.555
all;incremental;False;1;OccurAttrFeaturizer;EmergencyService;City;0.643
all;incremental;False;1;OccurAttrFeaturizer;EmergencyService;State;-0.172
