train_batch;infer_batch;tid;pred;truth;probs
1;66;651;5;6;[0.07172466069459915, 0.06848229467868805, 0.06628447026014328, 0.06816498190164566, 0.0684247612953186, 0.07937508076429367, 0.06543424725532532, 0.06414315104484558, 0.05666396766901016, 0.05666396766901016, 0.06631524115800858, 0.06794283539056778, 0.06795985251665115, 0.06619395315647125, 0.06622656434774399, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;71;705;3;2;[0.18033616244792938, 0.18015892803668976, 0.1501391977071762, 0.18219558894634247, 0.13542449474334717, 0.17174562811851501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;71;706;0;1;[0.22410492599010468, 0.1938006728887558, 0.19002819061279297, 0.20083236694335938, 0.191233828663826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;81;802;6;0;[[0.11966188997030258, 0.11010060459375381, 0.14124833047389984, 0.11014705151319504, 0.11014705151319504, 0.14875167608261108, 0.14985905587673187, 0.11008427292108536, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;90;893;0;1;[[0.21225889027118683, 0.15833064913749695, 0.20100343227386475, 0.14281050860881805, 0.14281050860881805, 0.14278604090213776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;91;902;0;1;[[0.07011175900697708, 0.05313339829444885, 0.06911647319793701, 0.06218940392136574, 0.05854938179254532, 0.05812476947903633, 0.05857982859015465, 0.05737098678946495, 0.05880497768521309, 0.05863814800977707, 0.05078371241688728, 0.053916700184345245, 0.05903930589556694, 0.05745952948927879, 0.05800694599747658, 0.05886416882276535, 0.057310644537210464, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;92;915;0;1;[[0.13631969690322876, 0.11037782579660416, 0.09323971718549728, 0.09323971718549728, 0.10167504847049713, 0.1188097894191742, 0.11319257318973541, 0.12005077302455902, 0.1130947694182396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;100;997;4;5;[[0.123349629342556, 0.11657314002513885, 0.1189635843038559, 0.11673227697610855, 0.12457918375730515, 0.1006375104188919, 0.09412181377410889, 0.09406816959381104, 0.11097484827041626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;10;94;2;0;[[0.08290369808673859, 0.05307428166270256, 0.08987195789813995, 0.08100828528404236, 0.07439934462308884, 0.053103022277355194, 0.06537098437547684, 0.053103022277355194, 0.053225889801979065, 0.06495223194360733, 0.06568851321935654, 0.06438218057155609, 0.0649803951382637, 0.06504854559898376, 0.06888771057128906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;12;119;0;1;[[0.09841401875019073, 0.08737867325544357, 0.06914903223514557, 0.0876111164689064, 0.07911519706249237, 0.08366052806377411, 0.07716795802116394, 0.05611458420753479, 0.0572391077876091, 0.05611458420753479, 0.05611458420753479, 0.07032939046621323, 0.06551549583673477, 0.056075774133205414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;39;380;4;0;[[0.21668125689029694, 0.13453160226345062, 0.2199976146221161, 0.20754285156726837, 0.22124670445919037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;90;893;0;1;[[0.20997180044651031, 0.20488151907920837, 0.19971740245819092, 0.12848873436450958, 0.12848873436450958, 0.12845173478126526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;1;0;3;-1;[[0.16147658228874207, 0.17329612374305725, 0.13506023585796356, 0.183574840426445, 0.17329612374305725, 0.17329612374305725]]
1;10;94;1;0;[[0.17698237299919128, 0.29860231280326843, 0.2877694070339203, 0.2366458773612976, 0.0, 0.0]]
1;15;145;3;2;[[0.20033970475196838, 0.13811546564102173, 0.1395399123430252, 0.20057065784931183, 0.18444927036762238, 0.13698498904705048, 0.0, 0.0]]
1;29;281;1;2;[[0.21957522630691528, 0.2205650806427002, 0.17747007310390472, 0.16650645434856415, 0.21588310599327087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;39;380;2;0;[[0.1696864515542984, 0.16578973829746246, 0.23308764398097992, 0.23214639723300934, 0.19928982853889465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;66;650;3;4;[0.10414005070924759, 0.1041184514760971, 0.10435239225625992, 0.11063937097787857, 0.09649515151977539, 0.10487163811922073, 0.09055205434560776, 0.0949600413441658, 0.09494034200906754, 0.094930499792099, 0.0, 0.0, 0.0, 0.0, 0.0]
1;66;651;5;6;[0.08924254775047302, 0.08354806154966354, 0.08059783279895782, 0.08615730702877045, 0.0864272490143776, 0.09707347303628922, 0.08013960719108582, 0.08298997581005096, 0.0733027383685112, 0.08601096272468567, 0.07857199013233185, 0.07593827694654465, 0.0, 0.0, 0.0]
1;71;705;3;2;[0.2056359350681305, 0.20606668293476105, 0.17457237839698792, 0.2118840217590332, 0.20184098184108734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;71;706;2;0;[0.24835634231567383, 0.2528378665447235, 0.25844037532806396, 0.2403654158115387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;90;893;0;1;[[0.20695963501930237, 0.15419961512088776, 0.20231492817401886, 0.14550860226154327, 0.14550860226154327, 0.14550860226154327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;91;902;0;1;[[0.07564876228570938, 0.05221789702773094, 0.07248761504888535, 0.0672522559762001, 0.061707451939582825, 0.06184939295053482, 0.06339231878519058, 0.061880093067884445, 0.06351091712713242, 0.051960017532110214, 0.051177773624658585, 0.0524120107293129, 0.05370503291487694, 0.05222707986831665, 0.052824169397354126, 0.05366365984082222, 0.05208352580666542, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;92;915;0;1;[[0.13664503395557404, 0.1085348129272461, 0.09772761911153793, 0.09772761911153793, 0.10226242244243622, 0.11612015217542648, 0.11656051874160767, 0.1168740838766098, 0.10754775255918503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;100;997;4;5;[[0.12176454067230225, 0.1142788901925087, 0.11653181910514832, 0.11445967853069305, 0.12248387187719345, 0.10097061842679977, 0.09846774488687515, 0.09845276176929474, 0.11259009689092636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;10;94;1;0;[[0.17357715964317322, 0.29640036821365356, 0.26184648275375366, 0.26817598938941956, 0.0, 0.0]]
2;15;145;3;2;[[0.20633956789970398, 0.11592704057693481, 0.1617421656847, 0.20767071843147278, 0.19229544699192047, 0.11602506786584854, 0.0, 0.0]]
2;29;281;1;2;[[0.21125254034996033, 0.2166297435760498, 0.21136972308158875, 0.14882630109786987, 0.21192172169685364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;90;893;0;1;[[0.20855411887168884, 0.1946878433227539, 0.20416836440563202, 0.13086704909801483, 0.13086704909801483, 0.13085559010505676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;91;902;0;1;[[0.07900695502758026, 0.060246460139751434, 0.07481660693883896, 0.07843286544084549, 0.06292180716991425, 0.061312347650527954, 0.0641024261713028, 0.06217576563358307, 0.06465230882167816, 0.04836477339267731, 0.04642624408006668, 0.049650467932224274, 0.05051568150520325, 0.04929535835981369, 0.04918934404850006, 0.05039636045694351, 0.04849418252706528, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;15;145;3;2;[[0.20114882290363312, 0.10677585005760193, 0.18732178211212158, 0.20286813378334045, 0.19508908689022064, 0.10679628700017929, 0.0, 0.0]]
1;1;0;3;-1;[0.16147658228874207, 0.17329612374305725, 0.13506023585796356, 0.183574840426445, 0.17329612374305725, 0.17329612374305725]
1;1;1;5;0;[0.15400509536266327, 0.16527773439884186, 0.17508086562156677, 0.16527773439884186, 0.16527773439884186, 0.17508086562156677]
1;1;2;5;0;[0.15400509536266327, 0.17508086562156677, 0.16527773439884186, 0.16527773439884186, 0.16527773439884186, 0.17508086562156677]
1;1;3;5;0;[0.1165202334523201, 0.17669595777988434, 0.17669595777988434, 0.17669595777988434, 0.17669595777988434, 0.17669595777988434]
1;1;4;5;0;[0.15400509536266327, 0.17508086562156677, 0.16527773439884186, 0.16527773439884186, 0.16527773439884186, 0.17508086562156677]
1;1;5;5;0;[0.15400509536266327, 0.16527773439884186, 0.17508086562156677, 0.16527773439884186, 0.16527773439884186, 0.17508086562156677]
1;1;6;5;0;[0.16789625585079193, 0.18018567562103271, 0.14042969048023224, 0.14042969048023224, 0.18018567562103271, 0.19087304174900055]
1;1;7;5;0;[0.12222786247730255, 0.13636717200279236, 0.18535123765468597, 0.18535123765468597, 0.18535123765468597, 0.18535123765468597]
1;2;10;1;0;[0.40485966205596924, 0.5951403379440308, 0.0, 0.0, 0.0, 0.0]
1;2;11;0;1;[0.52239990234375, 0.47760009765625, 0.0, 0.0, 0.0, 0.0]
1;2;14;0;1;[0.5040687322616577, 0.4959312677383423, 0.0, 0.0, 0.0, 0.0]
1;5;47;0;2;[[0.4303362965583801, 0.26095470786094666, 0.3087090253829956, 0.0, 0.0, 0.0]]
1;6;50;0;1;[[0.374112069606781, 0.32610589265823364, 0.29978203773498535, 0.0, 0.0, 0.0]]
1;7;65;1;0;[0.24246279895305634, 0.2727067768573761, 0.2526198923587799, 0.23221048712730408, 0.0, 0.0]
1;7;68;1;0;[0.493428498506546, 0.5065714716911316, 0.0, 0.0, 0.0, 0.0]
1;10;92;0;1;[0.5122193098068237, 0.48778069019317627, 0.0, 0.0, 0.0, 0.0]
1;10;93;1;0;[0.4731801152229309, 0.5268198847770691, 0.0, 0.0, 0.0, 0.0]
1;10;94;1;0;[0.17698237299919128, 0.29860231280326843, 0.2877694070339203, 0.2366458773612976, 0.0, 0.0]
1;10;95;2;1;[0.3353421092033386, 0.32931581139564514, 0.3353421092033386, 0.0, 0.0, 0.0]
1;10;96;2;1;[0.15513047575950623, 0.19444289803504944, 0.25963830947875977, 0.17142386734485626, 0.2193644940853119, 0.0]
1;10;97;2;4;[0.1552436351776123, 0.2088276743888855, 0.25982770323753357, 0.17154891788959503, 0.20455202460289001, 0.0]
1;10;98;1;2;[0.3401942551136017, 0.34199127554893494, 0.317814439535141, 0.0, 0.0, 0.0]
1;11;100;2;3;[[0.1649281531572342, 0.19372953474521637, 0.23694650828838348, 0.2015904188156128, 0.20280534029006958, 0.0]]
1;12;112;1;0;[[0.48735564947128296, 0.5126442909240723, 0.0, 0.0, 0.0, 0.0]]
1;13;120;2;1;[0.3196524381637573, 0.33633971214294434, 0.3440079092979431, 0.0, 0.0, 0.0]
1;13;121;2;1;[0.15392062067985535, 0.1869080513715744, 0.23334629833698273, 0.218216210603714, 0.20760875940322876, 0.0]
1;13;122;2;4;[0.1539943665266037, 0.20068517327308655, 0.23345810174942017, 0.21832077205181122, 0.19354164600372314, 0.0]
1;13;123;1;2;[0.32402998208999634, 0.3510352075099945, 0.32493484020233154, 0.0, 0.0, 0.0]
1;13;124;3;2;[0.15426529943943024, 0.20103824138641357, 0.21791797876358032, 0.21870486438274384, 0.20807364583015442, 0.0]
1;13;125;2;3;[0.15410590171813965, 0.20083053410053253, 0.23362720012664795, 0.20357771217823029, 0.20785868167877197, 0.0]
1;13;128;1;0;[0.4862316846847534, 0.5137683153152466, 0.0, 0.0, 0.0, 0.0]
1;14;135;1;0;[0.49386468529701233, 0.5061353445053101, 0.0, 0.0, 0.0, 0.0]
1;14;138;5;4;[0.16303782165050507, 0.16284924745559692, 0.16330498456954956, 0.17245127260684967, 0.16590535640716553, 0.17245127260684967]
1;15;140;2;0;[0.19673682749271393, 0.18887659907341003, 0.21934136748313904, 0.20039428770542145, 0.19465094804763794, 0.0, 0.0, 0.0]
1;15;141;4;3;[0.1932508796453476, 0.19378383457660675, 0.2087346911430359, 0.19537366926670074, 0.20885692536830902, 0.0, 0.0, 0.0]
1;15;142;3;4;[0.19324010610580444, 0.19377301633358002, 0.2087230533361435, 0.20966266095638275, 0.1946011334657669, 0.0, 0.0, 0.0]
1;15;143;3;2;[0.1932384967803955, 0.19377140700817108, 0.1944856196641922, 0.20966091752052307, 0.20884354412555695, 0.0, 0.0, 0.0]
1;15;145;3;2;[0.20033970475196838, 0.13811546564102173, 0.1395399123430252, 0.20057065784931183, 0.18444927036762238, 0.13698498904705048, 0.0, 0.0]
1;15;146;3;0;[0.18730421364307404, 0.13858050107955933, 0.14985458552837372, 0.201245978474617, 0.18556849658489227, 0.13744622468948364, 0.0, 0.0]
1;15;147;2;3;[0.1743292212486267, 0.12996111810207367, 0.17453019320964813, 0.16288720071315765, 0.1194307953119278, 0.1194307953119278, 0.1194307953119278, 0.0]
1;16;150;2;3;[[0.1644226461648941, 0.1999937891960144, 0.22385531663894653, 0.20586010813713074, 0.20586812496185303, 0.0, 0.0, 0.0]]
1;17;160;1;0;[0.48234692215919495, 0.5176530480384827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;17;161;0;1;[0.3000093698501587, 0.27776673436164856, 0.21120648086071014, 0.2110174000263214, 0.0, 0.0, 0.0, 0.0]
1;17;165;2;0;[0.2039574682712555, 0.18834640085697174, 0.2098749428987503, 0.20430029928684235, 0.1935209035873413, 0.0, 0.0, 0.0]
1;17;167;0;2;[0.3556837737560272, 0.3110026717185974, 0.33331364393234253, 0.0, 0.0, 0.0, 0.0, 0.0]
1;17;168;2;0;[0.3313787877559662, 0.31095966696739197, 0.35766157507896423, 0.0, 0.0, 0.0, 0.0, 0.0]
1;18;172;0;3;[0.15916197001934052, 0.15416443347930908, 0.15454624593257904, 0.15225885808467865, 0.12669193744659424, 0.12658827006816864, 0.12658827006816864, 0.0]
1;18;173;0;1;[0.35835206508636475, 0.34369659423828125, 0.2979513704776764, 0.0, 0.0, 0.0, 0.0, 0.0]
1;18;174;3;2;[0.16632066667079926, 0.19208966195583344, 0.21632719039916992, 0.22363002598285675, 0.20163244009017944, 0.0, 0.0, 0.0]
1;18;175;2;3;[0.16879555583000183, 0.19717808067798615, 0.2383115142583847, 0.18874120712280273, 0.20697365701198578, 0.0, 0.0, 0.0]
1;18;179;0;1;[0.5166309475898743, 0.48336905241012573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;20;190;2;0;[0.19707395136356354, 0.1855028122663498, 0.21991898119449615, 0.20634891092777252, 0.191155344247818, 0.0, 0.0, 0.0]
1;20;192;0;1;[0.5157998204231262, 0.4842001497745514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;20;193;1;0;[0.4869682490825653, 0.5130317807197571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;21;204;0;1;[0.3579099774360657, 0.334949791431427, 0.3071402907371521, 0.0, 0.0, 0.0, 0.0, 0.0]
1;21;205;1;0;[0.48700886964797974, 0.512991189956665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;21;207;1;2;[0.36538252234458923, 0.3669719994068146, 0.2676454484462738, 0.0, 0.0, 0.0, 0.0, 0.0]
1;23;222;0;1;[0.2630138099193573, 0.2505384385585785, 0.25275617837905884, 0.23369158804416656, 0.0, 0.0, 0.0, 0.0, 0.0]
1;23;226;0;1;[0.2805770933628082, 0.27300116419792175, 0.23439523577690125, 0.2120264768600464, 0.0, 0.0, 0.0, 0.0, 0.0]
1;24;230;3;2;[[0.24537193775177002, 0.24163927137851715, 0.25180259346961975, 0.2611862123012543, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;25;240;5;0;[0.1300974041223526, 0.12104236334562302, 0.11189040541648865, 0.1199604794383049, 0.11915361881256104, 0.1404428780078888, 0.13088545203208923, 0.12652736902236938, 0.0, 0.0, 0.0]
1;25;242;0;1;[0.5144575238227844, 0.4855424761772156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;25;245;5;3;[0.09280342608690262, 0.12365054339170456, 0.10346440970897675, 0.11159434169530869, 0.11940108239650726, 0.13970810174942017, 0.10247975587844849, 0.12319265305995941, 0.08370568603277206, 0.0, 0.0]
1;25;246;5;1;[0.10135811567306519, 0.12583786249160767, 0.11300184577703476, 0.1303330659866333, 0.13040757179260254, 0.15258650481700897, 0.11192642152309418, 0.13454864919185638, 0.0, 0.0, 0.0]
1;25;248;5;4;[0.10132603347301483, 0.13500601053237915, 0.11296607553958893, 0.13029180467128754, 0.1214747503399849, 0.1525382101535797, 0.1118909940123558, 0.13450606167316437, 0.0, 0.0, 0.0]
1;26;250;5;6;[0.11035552620887756, 0.12779758870601654, 0.11526330560445786, 0.12347301095724106, 0.12354053556919098, 0.14384445548057556, 0.12742944061756134, 0.12829625606536865, 0.0, 0.0, 0.0]
1;26;255;2;1;[0.30908605456352234, 0.3342934846878052, 0.35662052035331726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;27;260;1;0;[0.2436341643333435, 0.29424184560775757, 0.20337028801441193, 0.2587536573410034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;27;262;5;3;[0.13764549791812897, 0.1355380415916443, 0.13373485207557678, 0.1392752081155777, 0.1486966907978058, 0.15601690113544464, 0.14909285306930542, 0.0, 0.0, 0.0, 0.0]
1;27;263;5;4;[0.13714420795440674, 0.13574641942977905, 0.13394047319889069, 0.1489253044128418, 0.13973060250282288, 0.15544870495796204, 0.14906424283981323, 0.0, 0.0, 0.0, 0.0]
1;27;264;5;6;[0.13981576263904572, 0.13767507672309875, 0.1358434557914734, 0.15182635188102722, 0.1510412096977234, 0.1584768295288086, 0.12532135844230652, 0.0, 0.0, 0.0, 0.0]
1;27;265;5;0;[0.13069894909858704, 0.12301953881978989, 0.11512857675552368, 0.11898143589496613, 0.11904379725456238, 0.13797158002853394, 0.1313738077878952, 0.12378235161304474, 0.0, 0.0, 0.0]
1;27;268;3;2;[0.24160583317279816, 0.2463487833738327, 0.25018271803855896, 0.26186272501945496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;28;274;6;5;[0.10837436467409134, 0.12636931240558624, 0.12025037407875061, 0.12394502013921738, 0.11744555830955505, 0.13548530638217926, 0.13801637291908264, 0.13011369109153748, 0.0, 0.0, 0.0]
1;28;275;1;0;[0.47789421677589417, 0.5221058130264282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;29;281;1;2;[[0.21957522630691528, 0.2205650806427002, 0.17747007310390472, 0.16650645434856415, 0.21588310599327087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;30;296;3;0;[[0.17300105094909668, 0.15095852315425873, 0.1856641322374344, 0.18570545315742493, 0.15363451838493347, 0.1510363519191742, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;31;300;1;0;[0.16679802536964417, 0.17900706827640533, 0.17502401769161224, 0.15291951596736908, 0.16312572360038757, 0.16312572360038757, 0.0, 0.0, 0.0, 0.0, 0.0]
1;31;303;3;0;[0.17840473353862762, 0.16149669885635376, 0.16149669885635376, 0.18658874928951263, 0.1611650437116623, 0.15084803104400635, 0.0, 0.0, 0.0, 0.0, 0.0]
1;31;305;4;0;[0.1727396547794342, 0.1544717699289322, 0.16656076908111572, 0.16530582308769226, 0.18534374237060547, 0.15557821094989777, 0.0, 0.0, 0.0, 0.0, 0.0]
1;31;309;3;0;[0.170579195022583, 0.16447757184505463, 0.16451296210289001, 0.1830649971961975, 0.16394062340259552, 0.1534247100353241, 0.0, 0.0, 0.0, 0.0, 0.0]
1;32;311;0;1;[0.2829008102416992, 0.19026634097099304, 0.1763334721326828, 0.1741257607936859, 0.17637357115745544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;32;315;2;0;[0.13539579510688782, 0.1449590027332306, 0.14671386778354645, 0.11374183744192123, 0.11199354380369186, 0.11426152288913727, 0.12067252397537231, 0.11226186156272888, 0.0, 0.0, 0.0]
1;33;329;1;0;[[0.36455607414245605, 0.391161173582077, 0.24428267776966095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;34;339;1;0;[[0.3701542317867279, 0.40348297357559204, 0.22636274993419647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;36;350;1;0;[0.3290804624557495, 0.3795294761657715, 0.2913900315761566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;36;357;4;5;[0.13808923959732056, 0.10164535790681839, 0.13801488280296326, 0.13917431235313416, 0.14657466113567352, 0.13003484904766083, 0.10244154930114746, 0.10402508080005646, 0.0, 0.0, 0.0]
1;36;358;0;1;[0.2876594364643097, 0.2737591564655304, 0.21805526316165924, 0.2205260694026947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;36;359;3;4;[0.13768605887889862, 0.10212878882884979, 0.1377115100622177, 0.13963404297828674, 0.13803373277187347, 0.13879361748695374, 0.10225336998701096, 0.10375889390707016, 0.0, 0.0, 0.0]
1;37;361;2;1;[0.29839909076690674, 0.33964139223098755, 0.3619594871997833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;37;362;1;0;[0.34016719460487366, 0.3619597852230072, 0.29787296056747437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;37;364;3;4;[0.11031907051801682, 0.11107050627470016, 0.11135957390069962, 0.132661834359169, 0.12133929133415222, 0.10142803937196732, 0.1020270437002182, 0.10840167105197906, 0.10139298439025879, 0.0, 0.0]
1;37;367;0;1;[0.5667131543159485, 0.4332868158817291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;37;368;1;2;[0.31922656297683716, 0.3524986803531647, 0.32827475666999817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;38;370;1;0;[0.3598357141017914, 0.38624486327171326, 0.25391942262649536, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;38;377;0;1;[0.3873353898525238, 0.3590922951698303, 0.2535722851753235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;38;378;1;0;[0.4907025098800659, 0.5092974901199341, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;39;380;2;0;[[0.1696864515542984, 0.16578973829746246, 0.23308764398097992, 0.23214639723300934, 0.19928982853889465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;40;392;0;1;[0.15137028694152832, 0.13903464376926422, 0.15008759498596191, 0.10480570048093796, 0.10477174073457718, 0.11635426431894302, 0.1167125254869461, 0.11686316132545471, 0.0, 0.0, 0.0]
1;40;393;1;0;[0.32949960231781006, 0.3774247169494629, 0.29307568073272705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;40;394;5;7;[0.10620960593223572, 0.1301652044057846, 0.10521211475133896, 0.12451861798763275, 0.12530581653118134, 0.14648039638996124, 0.1388247162103653, 0.12328357994556427, 0.0, 0.0, 0.0]
1;40;396;6;5;[0.10631236433982849, 0.130291149020195, 0.10531391203403473, 0.12463908642530441, 0.1254270374774933, 0.1366218626499176, 0.13895902037620544, 0.13243551552295685, 0.0, 0.0, 0.0]
