train_batch;infer_batch;tid;pred;truth;probs
1;26;252;1;0;[[0.4697125554084778, 0.5302874445915222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;41;405;2;3;[[0.23425225913524628, 0.25460198521614075, 0.25762760639190674, 0.2535182237625122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;44;432;1;0;[0.342052161693573, 0.39748379588127136, 0.26046398282051086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;44;433;2;0;[0.298833429813385, 0.21207088232040405, 0.3020597994327545, 0.18703588843345642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;44;435;3;0;[0.2812414765357971, 0.19570951163768768, 0.22726000845432281, 0.29578897356987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;44;438;2;0;[0.2791050374507904, 0.19799688458442688, 0.30720528960227966, 0.21569272875785828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;44;439;3;0;[0.29084745049476624, 0.20235618948936462, 0.20618918538093567, 0.30060720443725586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;45;440;2;0;[0.24449238181114197, 0.2157151699066162, 0.32434406876564026, 0.21544837951660156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;45;442;1;0;[0.4885222017765045, 0.5114777684211731, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;45;446;3;0;[0.20356237888336182, 0.17002542316913605, 0.1754143238067627, 0.2639605700969696, 0.1870373785495758, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;57;567;1;2;[[0.07615506649017334, 0.1428772509098053, 0.1209380179643631, 0.07263613492250443, 0.07607319205999374, 0.07429179549217224, 0.07434125244617462, 0.07635783404111862, 0.07431547343730927, 0.07438230514526367, 0.1376316398382187, 0.0, 0.0]]
1;66;657;2;3;[[0.14461500942707062, 0.17265985906124115, 0.186954066157341, 0.17858260869979858, 0.17257340252399445, 0.14461500942707062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;69;683;4;3;[[0.17312762141227722, 0.21185506880283356, 0.19758489727973938, 0.2050815224647522, 0.21235090494155884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;83;827;3;1;[[0.05642212554812431, 0.08595320582389832, 0.1354883462190628, 0.13881725072860718, 0.05746617540717125, 0.05867628753185272, 0.06102136895060539, 0.0564209446310997, 0.0564209446310997, 0.05599766969680786, 0.055577658116817474, 0.0564209446310997, 0.1253170669078827, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;87;860;3;2;[[0.16532322764396667, 0.20662932097911835, 0.22555674612522125, 0.23716750741004944, 0.16532322764396667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;100;990;3;4;[[0.09781736880540848, 0.11285584419965744, 0.11268828064203262, 0.12957653403282166, 0.1235564574599266, 0.09781736880540848, 0.11270700395107269, 0.11291801929473877, 0.10006312280893326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;83;827;3;1;[[0.04303218796849251, 0.13774095475673676, 0.15969915688037872, 0.16719649732112885, 0.04658929631114006, 0.04689423739910126, 0.049176283180713654, 0.043029338121414185, 0.043029338121414185, 0.043954234570264816, 0.04240458458662033, 0.043029338121414185, 0.1342245638370514, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;23;225;1;3;[[0.10618483275175095, 0.11149755865335464, 0.0891663208603859, 0.10542713850736618, 0.07615533471107483, 0.08606863021850586, 0.08341137319803238, 0.08606094866991043, 0.08605332672595978, 0.08600778877735138, 0.08396665751934052, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;26;252;4;2;[[0.17874214053153992, 0.2210528403520584, 0.2003311663866043, 0.1787758469581604, 0.22109803557395935, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;41;405;3;4;[[0.1376204788684845, 0.16883009672164917, 0.1859574019908905, 0.18687519431114197, 0.18345880508422852, 0.13725800812244415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;44;432;1;0;[0.3042864203453064, 0.418891966342926, 0.2768216133117676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;44;433;2;0;[0.2627227306365967, 0.21731749176979065, 0.32893848419189453, 0.1910213679075241, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;44;435;5;0;[0.1529538780450821, 0.12524327635765076, 0.12425664067268372, 0.12473459541797638, 0.14785736799240112, 0.20258472859859467, 0.12236953526735306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;44;436;2;0;[0.15101303160190582, 0.1252143383026123, 0.19340378046035767, 0.1374170333147049, 0.1491507738828659, 0.12188978493213654, 0.12191126495599747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;44;438;4;0;[0.17392995953559875, 0.14206737279891968, 0.1480344980955124, 0.14374519884586334, 0.23654237389564514, 0.15568065643310547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;44;439;5;0;[0.151596337556839, 0.1244722232222557, 0.13362891972064972, 0.1366162747144699, 0.13782601058483124, 0.19250226020812988, 0.12335795164108276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;45;440;2;0;[0.1820652186870575, 0.15455041825771332, 0.22979259490966797, 0.13973236083984375, 0.15221376717090607, 0.1416456401348114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;45;441;2;0;[0.2622516453266144, 0.23864774405956268, 0.3053094148635864, 0.19379109144210815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;45;442;1;0;[0.491809219121933, 0.5081908106803894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;45;443;1;0;[0.4952705204486847, 0.5047295093536377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;45;445;1;0;[0.4964108169078827, 0.5035892128944397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;45;446;4;0;[0.1758449524641037, 0.14685240387916565, 0.1405184268951416, 0.14685654640197754, 0.2290474772453308, 0.16088023781776428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;44;432;1;0;[0.31080132722854614, 0.45239508152008057, 0.23680368065834045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;44;433;2;0;[0.2877928912639618, 0.1925978660583496, 0.35840728878974915, 0.16120190918445587, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;44;435;3;0;[0.26217174530029297, 0.17296528816223145, 0.2070998102426529, 0.3577631711959839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;44;436;1;0;[0.2876564562320709, 0.3329125940799713, 0.21611487865447998, 0.16331619024276733, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;44;438;2;0;[0.2640860974788666, 0.17654788494110107, 0.36277633905410767, 0.19658972322940826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;44;439;3;0;[0.27442342042922974, 0.18083696067333221, 0.18352845311164856, 0.3612111210823059, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;45;440;2;0;[0.2300688773393631, 0.19208930432796478, 0.3853449523448944, 0.1924968659877777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;45;441;1;0;[0.3783092796802521, 0.4143853485584259, 0.20730535686016083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;45;442;1;0;[0.4556552767753601, 0.5443447232246399, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;45;443;1;0;[0.46667611598968506, 0.5333238840103149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;45;444;1;0;[0.3859409689903259, 0.3961724638938904, 0.2178865671157837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;45;445;1;0;[0.4677436947822571, 0.5322563648223877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;45;446;3;0;[0.1943945288658142, 0.15548253059387207, 0.15907730162143707, 0.31884875893592834, 0.17219685018062592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;45;448;1;0;[0.4787135422229767, 0.5212864875793457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;45;449;1;0;[0.32198816537857056, 0.33137068152427673, 0.17332057654857635, 0.17332057654857635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;66;657;4;6;[[0.09675503522157669, 0.11078934371471405, 0.11526670306921005, 0.11077249050140381, 0.12153784185647964, 0.1170797348022461, 0.12027387320995331, 0.11075160652399063, 0.09677328169345856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;69;683;4;3;[[0.16826395690441132, 0.21035420894622803, 0.1970771998167038, 0.21087917685508728, 0.21342545747756958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;87;860;3;2;[[0.16521109640598297, 0.20215123891830444, 0.23079554736614227, 0.23659980297088623, 0.1652422696352005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;83;827;3;1;[[0.05165557190775871, 0.10618393868207932, 0.1431545913219452, 0.14769458770751953, 0.05437914654612541, 0.055106449872255325, 0.057343922555446625, 0.051651161164045334, 0.051651161164045334, 0.05183134973049164, 0.050902556627988815, 0.051651161164045334, 0.12679433822631836, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;100;990;3;4;[[0.09533602744340897, 0.11265256255865097, 0.1126536875963211, 0.13184967637062073, 0.1284014880657196, 0.09535401314496994, 0.1126495972275734, 0.11268579959869385, 0.0984170064330101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
5;83;827;3;1;[[0.041243672370910645, 0.16360877454280853, 0.1563815176486969, 0.16455397009849548, 0.04554915800690651, 0.04572563245892525, 0.04805798828601837, 0.041248906403779984, 0.041248906403779984, 0.042537469416856766, 0.040792316198349, 0.041248906403779984, 0.12780272960662842, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;44;432;1;0;[0.26498427987098694, 0.4884193241596222, 0.24659644067287445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;44;433;2;0;[0.24403084814548492, 0.19623297452926636, 0.40046632289886475, 0.15926983952522278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;44;435;5;0;[0.143850639462471, 0.11470561474561691, 0.11425378918647766, 0.1145605519413948, 0.140664204955101, 0.264043390750885, 0.10792180895805359, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;44;436;2;0;[0.1435595452785492, 0.11578954756259918, 0.24809318780899048, 0.13066597282886505, 0.14513257145881653, 0.10840308666229248, 0.10835619270801544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;44;438;4;0;[0.16264161467552185, 0.12978126108646393, 0.13183768093585968, 0.1307920217514038, 0.29959794878959656, 0.1453494280576706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;44;439;5;0;[0.14281202852725983, 0.11430631577968597, 0.12506118416786194, 0.12904642522335052, 0.1297968327999115, 0.24986977875232697, 0.10910753905773163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;45;440;2;0;[0.1756943017244339, 0.14379222691059113, 0.2893766462802887, 0.1234578788280487, 0.1424984186887741, 0.1251804679632187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;45;441;2;0;[0.24473439157009125, 0.2225053757429123, 0.3712000846862793, 0.16156016290187836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;45;442;1;0;[0.4476335644721985, 0.5523664355278015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;45;443;1;0;[0.44906947016716003, 0.5509305000305176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;45;444;1;0;[0.27241745591163635, 0.29938551783561707, 0.14193683862686157, 0.1443548947572708, 0.141905277967453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;45;445;1;0;[0.4508248567581177, 0.5491752028465271, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;45;446;4;0;[0.1651087999343872, 0.1335224211215973, 0.12968146800994873, 0.13353313505649567, 0.2898111641407013, 0.1483430117368698, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;45;449;1;0;[0.3191039562225342, 0.3571617007255554, 0.1618671715259552, 0.1618671715259552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;44;432;1;0;[0.29079490900039673, 0.4904000163078308, 0.21880502998828888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;44;433;2;0;[0.28312283754348755, 0.17796987295150757, 0.3977368474006653, 0.14117048680782318, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;44;435;3;0;[0.25162407755851746, 0.15629839897155762, 0.18833477795124054, 0.40374264121055603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;44;436;1;0;[0.2840043902397156, 0.37144017219543457, 0.20144937932491302, 0.14310601353645325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;44;438;2;0;[0.2550400495529175, 0.1599808633327484, 0.40592172741889954, 0.17905734479427338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;44;439;3;0;[0.2644087076187134, 0.16383671760559082, 0.16577750444412231, 0.4059770405292511, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;45;440;2;0;[0.2180267870426178, 0.17439033091068268, 0.43297767639160156, 0.17460529506206512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;45;441;1;0;[0.37834128737449646, 0.4457473158836365, 0.17591138184070587, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;45;442;1;0;[0.43728190660476685, 0.5627180933952332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;45;443;1;0;[0.4470909535884857, 0.5529090762138367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;45;444;1;0;[0.38998231291770935, 0.4190537929534912, 0.19096384942531586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;45;445;1;0;[0.4482169449329376, 0.55178302526474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;45;446;3;0;[0.18689388036727905, 0.143431156873703, 0.14606700837612152, 0.36483269929885864, 0.15877515077590942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;45;448;1;0;[0.42477691173553467, 0.5752230882644653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;45;449;1;0;[0.3304844796657562, 0.3629895746707916, 0.15326297283172607, 0.15326297283172607, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;83;827;3;1;[[0.04664904624223709, 0.12043582648038864, 0.15427041053771973, 0.16040882468223572, 0.04936835542321205, 0.0498814694583416, 0.05214411020278931, 0.04664201661944389, 0.04664201661944389, 0.04700369015336037, 0.045745979994535446, 0.04664201661944389, 0.13416634500026703, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;44;432;1;0;[0.2287994772195816, 0.5532609224319458, 0.2179395854473114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;44;433;2;0;[0.22074450552463531, 0.17537713050842285, 0.4674743115901947, 0.13640403747558594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;44;435;5;0;[0.13242191076278687, 0.1045912504196167, 0.10434457659721375, 0.10452180355787277, 0.13144676387310028, 0.32581764459609985, 0.0968560054898262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;44;436;2;0;[0.13351139426231384, 0.10643595457077026, 0.3034643828868866, 0.12245655059814453, 0.13808341324329376, 0.09801517426967621, 0.09803305566310883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;44;437;3;0;[0.2197563201189041, 0.09976986050605774, 0.11502116173505783, 0.2741834223270416, 0.11357347667217255, 0.08884790539741516, 0.08884790539741516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;44;438;4;0;[0.14882363379001617, 0.11774730682373047, 0.11859743297100067, 0.118339404463768, 0.3624960780143738, 0.1339961737394333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;44;439;5;0;[0.13195669651031494, 0.10455399751663208, 0.11569628119468689, 0.12034201622009277, 0.12079483270645142, 0.3083072602748871, 0.09834892302751541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;45;440;2;0;[0.1644633263349533, 0.13231346011161804, 0.34871402382850647, 0.11077358573675156, 0.13143904507160187, 0.11229654401540756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;45;441;2;0;[0.222758486866951, 0.20389869809150696, 0.43474552035331726, 0.138597309589386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;45;442;1;0;[0.4004322290420532, 0.599567711353302, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;45;443;1;0;[0.400202214717865, 0.599797785282135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;45;444;1;0;[0.2685975432395935, 0.35041433572769165, 0.12580528855323792, 0.12932810187339783, 0.1258547455072403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;45;445;1;0;[0.4022633731365204, 0.597736656665802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;45;446;4;0;[0.15204323828220367, 0.12113511562347412, 0.11890068650245667, 0.12104243785142899, 0.3511936366558075, 0.1356848031282425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;45;448;1;0;[0.3222760260105133, 0.45016443729400635, 0.11379014700651169, 0.11376938968896866, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;45;449;1;0;[0.2972584068775177, 0.42009249329566956, 0.14132456481456757, 0.14132456481456757, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;44;432;1;0;[0.268929123878479, 0.5279409289360046, 0.20312988758087158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;44;433;2;0;[0.2735942602157593, 0.16492511332035065, 0.43747401237487793, 0.12400668114423752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;44;435;3;0;[0.23655885457992554, 0.14128334820270538, 0.17338475584983826, 0.448773056268692, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;44;436;1;0;[0.275339812040329, 0.4090833067893982, 0.18976722657680511, 0.12580959498882294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
