train_batch;infer_batch;tid;pred;truth;probs
5;24;238;0;-1;[[0.4739360809326172, 0.22416839003562927, 0.3018955588340759, 0.0, 0.0, 0.0, 0.0]]
5;26;252;1;-1;[[0.31110918521881104, 0.3485856056213379, 0.3403052091598511, 0.0, 0.0, 0.0, 0.0]]
5;38;378;0;1;[[0.5151323080062866, 0.2438502311706543, 0.24101747572422028, 0.0, 0.0, 0.0, 0.0]]
5;41;405;0;-1;[[0.4014711081981659, 0.32840102910995483, 0.2701278626918793, 0.0, 0.0, 0.0, 0.0]]
5;51;506;2;-1;[[0.3372890055179596, 0.28320392966270447, 0.3795070946216583, 0.0, 0.0, 0.0, 0.0]]
5;70;698;0;-1;[[0.4294567108154297, 0.20456670224666595, 0.21646630764007568, 0.1495102196931839, 0.0, 0.0, 0.0]]
5;72;718;0;2;[[0.388927698135376, 0.1479916125535965, 0.17021355032920837, 0.29286715388298035, 0.0, 0.0, 0.0]]
5;87;860;0;-1;[[0.4700225591659546, 0.27075135707855225, 0.25922611355781555, 0.0, 0.0, 0.0, 0.0]]
6;16;158;0;-1;[[0.4572184085845947, 0.17326964437961578, 0.18050380051136017, 0.18900811672210693, 0.0, 0.0, 0.0]]
6;17;163;0;-1;[[0.5179017186164856, 0.1559392511844635, 0.1559392511844635, 0.17021988332271576, 0.0, 0.0, 0.0]]
6;19;187;0;-1;[[0.35020968317985535, 0.32079339027404785, 0.3289969563484192, 0.0, 0.0, 0.0, 0.0]]
6;21;208;0;-1;[[0.567454993724823, 0.4325450360774994, 0.0, 0.0, 0.0, 0.0, 0.0]]
6;24;238;0;-1;[[0.48925620317459106, 0.21456117928028107, 0.2961825430393219, 0.0, 0.0, 0.0, 0.0]]
6;26;252;1;-1;[[0.31258776783943176, 0.35026392340660095, 0.3371483385562897, 0.0, 0.0, 0.0, 0.0]]
6;38;378;0;1;[[0.5328969955444336, 0.23453034460544586, 0.23257261514663696, 0.0, 0.0, 0.0, 0.0]]
6;41;405;0;-1;[[0.40727341175079346, 0.3265772759914398, 0.2661493122577667, 0.0, 0.0, 0.0, 0.0]]
6;51;506;2;-1;[[0.334821879863739, 0.2817824184894562, 0.3833957016468048, 0.0, 0.0, 0.0, 0.0]]
6;70;698;0;-1;[[0.444620281457901, 0.1985003501176834, 0.21171867847442627, 0.14516068994998932, 0.0, 0.0, 0.0]]
6;72;718;0;2;[[0.4159144163131714, 0.14033184945583344, 0.16576094925403595, 0.27799275517463684, 0.0, 0.0, 0.0]]
6;87;860;0;-1;[[0.4723893105983734, 0.27114224433898926, 0.25646841526031494, 0.0, 0.0, 0.0, 0.0]]
7;16;158;0;-1;[[0.5103179216384888, 0.15509329736232758, 0.16194774210453033, 0.17264096438884735, 0.0, 0.0, 0.0]]
7;17;163;0;-1;[[0.5807846188545227, 0.1346183866262436, 0.1346183866262436, 0.1499786674976349, 0.0, 0.0, 0.0]]
7;19;187;0;-1;[[0.35342225432395935, 0.3185255229473114, 0.32805219292640686, 0.0, 0.0, 0.0, 0.0]]
7;21;208;0;-1;[[0.579241931438446, 0.42075812816619873, 0.0, 0.0, 0.0, 0.0, 0.0]]
7;24;238;0;-1;[[0.516110897064209, 0.1947186142206192, 0.2891705334186554, 0.0, 0.0, 0.0, 0.0]]
7;26;252;1;-1;[[0.3326350152492523, 0.341675341129303, 0.3256896138191223, 0.0, 0.0, 0.0, 0.0]]
7;38;378;0;1;[[0.5724591612815857, 0.2146887183189392, 0.21285216510295868, 0.0, 0.0, 0.0, 0.0]]
7;41;405;0;-1;[[0.4236118197441101, 0.32293248176574707, 0.25345566868782043, 0.0, 0.0, 0.0, 0.0]]
7;51;506;2;-1;[[0.33011311292648315, 0.28242987394332886, 0.3874569833278656, 0.0, 0.0, 0.0, 0.0]]
7;70;698;0;-1;[[0.46776148676872253, 0.1844342201948166, 0.19928593933582306, 0.14851832389831543, 0.0, 0.0, 0.0]]
7;72;718;0;2;[[0.46856334805488586, 0.12257684767246246, 0.14979930222034454, 0.25906050205230713, 0.0, 0.0, 0.0]]
7;87;860;0;-1;[[0.500572144985199, 0.25826209783554077, 0.24116577208042145, 0.0, 0.0, 0.0, 0.0]]
8;16;158;0;-1;[[0.5553784966468811, 0.13995087146759033, 0.14644767343997955, 0.15822294354438782, 0.0, 0.0, 0.0]]
8;17;163;0;-1;[[0.6324964165687561, 0.11735524237155914, 0.11735524237155914, 0.13279305398464203, 0.0, 0.0, 0.0]]
8;19;187;0;-1;[[0.3577456474304199, 0.3161531090736389, 0.32610124349594116, 0.0, 0.0, 0.0, 0.0]]
8;21;208;0;-1;[[0.5889917016029358, 0.4110082685947418, 0.0, 0.0, 0.0, 0.0, 0.0]]
8;24;238;0;-1;[[0.5325033068656921, 0.17944134771823883, 0.28805530071258545, 0.0, 0.0, 0.0, 0.0]]
8;38;378;0;1;[[0.6032530069351196, 0.19939203560352325, 0.19735495746135712, 0.0, 0.0, 0.0, 0.0]]
8;41;405;0;-1;[[0.4397871494293213, 0.3177478015422821, 0.242465078830719, 0.0, 0.0, 0.0, 0.0]]
8;51;506;2;-1;[[0.3210919201374054, 0.29209601879119873, 0.38681209087371826, 0.0, 0.0, 0.0, 0.0]]
8;70;698;0;-1;[[0.47479361295700073, 0.1727042943239212, 0.18821527063846588, 0.16428683698177338, 0.0, 0.0, 0.0]]
8;72;718;0;2;[[0.5150775909423828, 0.10845143347978592, 0.1372973471879959, 0.23917365074157715, 0.0, 0.0, 0.0]]
8;87;860;0;-1;[[0.5242816805839539, 0.24695917963981628, 0.22875909507274628, 0.0, 0.0, 0.0, 0.0]]
8;89;888;0;-1;[[0.35141119360923767, 0.1684759557247162, 0.15628868341445923, 0.3238241970539093, 0.0, 0.0, 0.0]]
9;16;158;0;-1;[[0.5926991701126099, 0.12737464904785156, 0.13339731097221375, 0.14652881026268005, 0.0, 0.0, 0.0]]
9;17;163;0;-1;[[0.6765359044075012, 0.10264047235250473, 0.10264047235250473, 0.11818309128284454, 0.0, 0.0, 0.0]]
9;19;187;0;-1;[[0.36170271039009094, 0.31317129731178284, 0.3251259922981262, 0.0, 0.0, 0.0, 0.0]]
9;21;208;0;-1;[[0.5922605991363525, 0.40773940086364746, 0.0, 0.0, 0.0, 0.0, 0.0]]
9;24;238;0;-1;[[0.5568637251853943, 0.16643404960632324, 0.27670225501060486, 0.0, 0.0, 0.0, 0.0]]
9;38;378;0;1;[[0.6295961141586304, 0.1858467310667038, 0.18455713987350464, 0.0, 0.0, 0.0, 0.0]]
9;41;405;0;-1;[[0.4482361078262329, 0.3169744908809662, 0.23478934168815613, 0.0, 0.0, 0.0, 0.0]]
9;51;506;2;-1;[[0.3177042603492737, 0.290616899728775, 0.3916788101196289, 0.0, 0.0, 0.0, 0.0]]
9;70;698;0;-1;[[0.4946834146976471, 0.1633589267730713, 0.1797236055135727, 0.16223405301570892, 0.0, 0.0, 0.0]]
9;72;718;0;2;[[0.5529783964157104, 0.09554515779018402, 0.1253732293844223, 0.22610318660736084, 0.0, 0.0, 0.0]]
9;87;860;0;-1;[[0.5415083169937134, 0.23956328630447388, 0.21892841160297394, 0.0, 0.0, 0.0, 0.0]]
9;89;888;0;-1;[[0.3625471889972687, 0.15980985760688782, 0.14696183800697327, 0.3306811451911926, 0.0, 0.0, 0.0]]
10;16;158;0;-1;[[0.6033215522766113, 0.12369377911090851, 0.12962105870246887, 0.14336363971233368, 0.0, 0.0, 0.0]]
10;17;163;0;-1;[[0.6900858879089355, 0.09807322174310684, 0.09807322174310684, 0.11376776546239853, 0.0, 0.0, 0.0]]
10;19;187;0;-1;[[0.3628247380256653, 0.31190061569213867, 0.32527467608451843, 0.0, 0.0, 0.0, 0.0]]
10;21;208;0;-1;[[0.5911334156990051, 0.4088664948940277, 0.0, 0.0, 0.0, 0.0, 0.0]]
10;24;238;0;-1;[[0.5669175982475281, 0.1623154729604721, 0.270766943693161, 0.0, 0.0, 0.0, 0.0]]
10;38;378;0;1;[[0.638189971446991, 0.18128758668899536, 0.18052245676517487, 0.0, 0.0, 0.0, 0.0]]
10;41;405;0;-1;[[0.4486486315727234, 0.3185734152793884, 0.2327779084444046, 0.0, 0.0, 0.0, 0.0]]
10;51;506;2;-1;[[0.3182252049446106, 0.2871459424495697, 0.3946288526058197, 0.0, 0.0, 0.0, 0.0]]
10;70;698;0;-1;[[0.5047693252563477, 0.16059084236621857, 0.17725171148777008, 0.1573881357908249, 0.0, 0.0, 0.0]]
10;72;718;0;2;[[0.5680642127990723, 0.09096065908670425, 0.12081199139356613, 0.22016316652297974, 0.0, 0.0, 0.0]]
10;87;860;0;-1;[[0.5474138855934143, 0.237165167927742, 0.2154209017753601, 0.0, 0.0, 0.0, 0.0]]
10;89;888;0;-1;[[0.3712456226348877, 0.15803398191928864, 0.14450807869434357, 0.3262123763561249, 0.0, 0.0, 0.0]]
11;16;158;0;-1;[[0.6262756586074829, 0.11583705246448517, 0.12161228805780411, 0.13627493381500244, 0.0, 0.0, 0.0]]
11;17;163;0;-1;[[0.7161993384361267, 0.08931545168161392, 0.08931545168161392, 0.10516972839832306, 0.0, 0.0, 0.0]]
11;19;187;0;-1;[[0.3628908097743988, 0.3106308877468109, 0.3264783024787903, 0.0, 0.0, 0.0, 0.0]]
11;21;208;0;-1;[[0.5924351811408997, 0.40756478905677795, 0.0, 0.0, 0.0, 0.0, 0.0]]
11;24;238;0;-1;[[0.5860977172851562, 0.1536969691514969, 0.26020529866218567, 0.0, 0.0, 0.0, 0.0]]
11;38;378;0;1;[[0.6577289700508118, 0.17116647958755493, 0.1711045205593109, 0.0, 0.0, 0.0, 0.0]]
11;41;405;0;-1;[[0.449618935585022, 0.3218533396720886, 0.2285277545452118, 0.0, 0.0, 0.0, 0.0]]
11;51;506;2;-1;[[0.31922316551208496, 0.28339383006095886, 0.3973830044269562, 0.0, 0.0, 0.0, 0.0]]
11;70;698;0;-1;[[0.5255796313285828, 0.15402552485466003, 0.17127148807048798, 0.1491234004497528, 0.0, 0.0, 0.0]]
11;72;718;0;2;[[0.5784604549407959, 0.08276177197694778, 0.11107982695102692, 0.22769799828529358, 0.0, 0.0, 0.0]]
11;87;860;0;-1;[[0.5621770620346069, 0.23069871962070465, 0.20712421834468842, 0.0, 0.0, 0.0, 0.0]]
11;89;888;0;-1;[[0.384205162525177, 0.1526988446712494, 0.13813869655132294, 0.32495731115341187, 0.0, 0.0, 0.0]]
12;16;158;0;-1;[[0.6303980946540833, 0.11426635831594467, 0.11974118649959564, 0.1355944126844406, 0.0, 0.0, 0.0]]
12;17;163;0;-1;[[0.7235267162322998, 0.08673789352178574, 0.08673789352178574, 0.10299748927354813, 0.0, 0.0, 0.0]]
12;19;187;0;-1;[[0.3639107942581177, 0.30876946449279785, 0.32731977105140686, 0.0, 0.0, 0.0, 0.0]]
12;21;208;0;-1;[[0.5824350714683533, 0.41756492853164673, 0.0, 0.0, 0.0, 0.0, 0.0]]
12;24;238;0;-1;[[0.5857057571411133, 0.15187686681747437, 0.26241740584373474, 0.0, 0.0, 0.0, 0.0]]
12;38;378;0;1;[[0.6603429913520813, 0.1691778153181076, 0.17047914862632751, 0.0, 0.0, 0.0, 0.0]]
12;41;405;0;-1;[[0.4409974217414856, 0.3281674385070801, 0.23083510994911194, 0.0, 0.0, 0.0, 0.0]]
12;51;506;2;-1;[[0.32307109236717224, 0.2743679881095886, 0.40256088972091675, 0.0, 0.0, 0.0, 0.0]]
12;70;698;0;-1;[[0.5336858630180359, 0.1537577360868454, 0.17105519771575928, 0.1415012776851654, 0.0, 0.0, 0.0]]
12;72;718;0;2;[[0.5875018239021301, 0.07997561246156693, 0.10861407220363617, 0.22390848398208618, 0.0, 0.0, 0.0]]
12;87;860;0;-1;[[0.5586392879486084, 0.23363028466701508, 0.20773044228553772, 0.0, 0.0, 0.0, 0.0]]
12;89;888;0;-1;[[0.3816743791103363, 0.15166009962558746, 0.13617658615112305, 0.33048897981643677, 0.0, 0.0, 0.0]]
13;16;158;0;-1;[[0.6027261018753052, 0.1234254315495491, 0.12866240739822388, 0.14518600702285767, 0.0, 0.0, 0.0]]
13;17;163;0;-1;[[0.6964048147201538, 0.09556936472654343, 0.09556936472654343, 0.11245643347501755, 0.0, 0.0, 0.0]]
13;19;187;0;-1;[[0.36464449763298035, 0.3084392547607422, 0.32691624760627747, 0.0, 0.0, 0.0, 0.0]]
13;21;208;0;-1;[[0.566279411315918, 0.4337206184864044, 0.0, 0.0, 0.0, 0.0, 0.0]]
13;24;238;0;-1;[[0.565129280090332, 0.16257500648498535, 0.272295743227005, 0.0, 0.0, 0.0, 0.0]]
13;38;378;0;1;[[0.6349494457244873, 0.18143421411514282, 0.18361634016036987, 0.0, 0.0, 0.0, 0.0]]
13;41;405;0;-1;[[0.42741110920906067, 0.3326209783554077, 0.23996798694133759, 0.0, 0.0, 0.0, 0.0]]
13;51;506;2;-1;[[0.31864917278289795, 0.2876962125301361, 0.39365464448928833, 0.0, 0.0, 0.0, 0.0]]
13;70;698;0;-1;[[0.5035983324050903, 0.16149993240833282, 0.1777099370956421, 0.15719181299209595, 0.0, 0.0, 0.0]]
13;72;718;0;2;[[0.5648620128631592, 0.087171271443367, 0.11802323907613754, 0.22994348406791687, 0.0, 0.0, 0.0]]
13;87;860;0;-1;[[0.535381555557251, 0.24558359384536743, 0.21903491020202637, 0.0, 0.0, 0.0, 0.0]]
13;89;888;0;-1;[[0.36458975076675415, 0.15836000442504883, 0.14305192232131958, 0.33399835228919983, 0.0, 0.0, 0.0]]
14;16;158;0;-1;[[0.6237707734107971, 0.11666539311408997, 0.1215006411075592, 0.13806316256523132, 0.0, 0.0, 0.0]]
14;17;163;0;-1;[[0.7169328331947327, 0.0889102965593338, 0.0889102965593338, 0.10524655133485794, 0.0, 0.0, 0.0]]
14;19;187;0;-1;[[0.3669619560241699, 0.30745500326156616, 0.32558301091194153, 0.0, 0.0, 0.0, 0.0]]
14;21;208;0;-1;[[0.5703259706497192, 0.42967402935028076, 0.0, 0.0, 0.0, 0.0, 0.0]]
14;24;238;0;-1;[[0.5738470554351807, 0.1569744050502777, 0.26917850971221924, 0.0, 0.0, 0.0, 0.0]]
14;38;378;0;1;[[0.6471207737922668, 0.17538295686244965, 0.17749623954296112, 0.0, 0.0, 0.0, 0.0]]
14;41;405;0;-1;[[0.43641647696495056, 0.3280584514141083, 0.23552505671977997, 0.0, 0.0, 0.0, 0.0]]
14;51;506;2;-1;[[0.31529033184051514, 0.2891349196434021, 0.3955747187137604, 0.0, 0.0, 0.0, 0.0]]
14;70;698;0;-1;[[0.5080152153968811, 0.15694743394851685, 0.17364725470542908, 0.1613902449607849, 0.0, 0.0, 0.0]]
14;72;718;0;2;[[0.5884345173835754, 0.08265169709920883, 0.11411815136671066, 0.21479575335979462, 0.0, 0.0, 0.0]]
14;87;860;0;-1;[[0.539830207824707, 0.2438489943742752, 0.21632079780101776, 0.0, 0.0, 0.0, 0.0]]
14;89;888;0;-1;[[0.3771916627883911, 0.15449228882789612, 0.13983112573623657, 0.32848498225212097, 0.0, 0.0, 0.0]]
15;16;158;0;-1;[[0.6871397495269775, 0.09611918777227402, 0.10056112706661224, 0.1161799505352974, 0.0, 0.0, 0.0]]
15;17;163;0;-1;[[0.7741155028343201, 0.07038707286119461, 0.07038707286119461, 0.08511032164096832, 0.0, 0.0, 0.0]]
15;19;187;0;-1;[[0.36616402864456177, 0.30812856554985046, 0.325707346200943, 0.0, 0.0, 0.0, 0.0]]
15;21;208;0;-1;[[0.5939319133758545, 0.4060680866241455, 0.0, 0.0, 0.0, 0.0, 0.0]]
15;24;238;0;-1;[[0.6060260534286499, 0.13696645200252533, 0.2570074796676636, 0.0, 0.0, 0.0, 0.0]]
15;38;378;0;1;[[0.6969024538993835, 0.15108847618103027, 0.15200906991958618, 0.0, 0.0, 0.0, 0.0]]
15;41;405;0;-1;[[0.4619663655757904, 0.3182338774204254, 0.21979974210262299, 0.0, 0.0, 0.0, 0.0]]
15;51;506;2;-1;[[0.3092358410358429, 0.29574835300445557, 0.39501580595970154, 0.0, 0.0, 0.0, 0.0]]
15;70;698;0;-1;[[0.5439007878303528, 0.13993749022483826, 0.1580677032470703, 0.15809398889541626, 0.0, 0.0, 0.0]]
15;72;718;0;2;[[0.6480334997177124, 0.0688471570611, 0.09677641838788986, 0.18634293973445892, 0.0, 0.0, 0.0]]
15;87;860;0;-1;[[0.5739479064941406, 0.22726970911026, 0.19878238439559937, 0.0, 0.0, 0.0, 0.0]]
15;89;888;0;-1;[[0.4120921492576599, 0.1395687311887741, 0.12597183883190155, 0.32236725091934204, 0.0, 0.0, 0.0]]
16;16;158;0;-1;[[0.7098988890647888, 0.08887481689453125, 0.09300021082162857, 0.10822615772485733, 0.0, 0.0, 0.0]]
16;17;163;0;-1;[[0.7932778596878052, 0.06423545628786087, 0.06423545628786087, 0.07825125753879547, 0.0, 0.0, 0.0]]
16;19;187;0;-1;[[0.36637794971466064, 0.30818983912467957, 0.3254322111606598, 0.0, 0.0, 0.0, 0.0]]
16;21;208;0;-1;[[0.6009103655815125, 0.39908960461616516, 0.0, 0.0, 0.0, 0.0, 0.0]]
16;24;238;0;-1;[[0.6132558584213257, 0.13044103980064392, 0.256303071975708, 0.0, 0.0, 0.0, 0.0]]
16;38;378;0;1;[[0.7133171558380127, 0.14297856390476227, 0.14370425045490265, 0.0, 0.0, 0.0, 0.0]]
16;41;405;0;-1;[[0.47161853313446045, 0.3136618435382843, 0.21471963822841644, 0.0, 0.0, 0.0, 0.0]]
16;51;506;2;-1;[[0.3082022964954376, 0.2945055067539215, 0.39729219675064087, 0.0, 0.0, 0.0, 0.0]]
16;70;698;0;-1;[[0.5563243627548218, 0.13450315594673157, 0.1530747264623642, 0.15609773993492126, 0.0, 0.0, 0.0]]
16;72;718;0;2;[[0.6691761016845703, 0.064517542719841, 0.09155609458684921, 0.17475032806396484, 0.0, 0.0, 0.0]]
16;87;860;0;-1;[[0.5819147825241089, 0.22366516292095184, 0.1944199949502945, 0.0, 0.0, 0.0, 0.0]]
16;89;888;0;-1;[[0.42549610137939453, 0.13427212834358215, 0.12130703032016754, 0.31892481446266174, 0.0, 0.0, 0.0]]
17;17;163;0;-1;[[0.7555843591690063, 0.07640818506479263, 0.07640818506479263, 0.09159921109676361, 0.0, 0.0, 0.0]]
17;19;187;0;-1;[[0.37215158343315125, 0.3046199679374695, 0.3232283890247345, 0.0, 0.0, 0.0, 0.0]]
17;21;208;0;-1;[[0.5809827446937561, 0.4190172255039215, 0.0, 0.0, 0.0, 0.0, 0.0]]
17;24;238;0;-1;[[0.5892717838287354, 0.14348971843719482, 0.26723846793174744, 0.0, 0.0, 0.0, 0.0]]
17;38;378;0;1;[[0.6742216944694519, 0.16211861371994019, 0.16365960240364075, 0.0, 0.0, 0.0, 0.0]]
17;41;405;0;-1;[[0.45270317792892456, 0.32218584418296814, 0.22511103749275208, 0.0, 0.0, 0.0, 0.0]]
17;51;506;2;-1;[[0.3101205825805664, 0.288713663816452, 0.40116581320762634, 0.0, 0.0, 0.0, 0.0]]
17;70;698;0;-1;[[0.5268514752388, 0.1485707014799118, 0.16583068668842316, 0.15874715149402618, 0.0, 0.0, 0.0]]
17;72;718;0;2;[[0.6267828345298767, 0.07239274680614471, 0.10386323183774948, 0.19696128368377686, 0.0, 0.0, 0.0]]
17;87;860;0;-1;[[0.5609462857246399, 0.2333894670009613, 0.20566432178020477, 0.0, 0.0, 0.0, 0.0]]
17;89;888;0;-1;[[0.402642160654068, 0.1483401358127594, 0.13343286514282227, 0.31558477878570557, 0.0, 0.0, 0.0]]
18;19;187;0;-1;[[0.37145084142684937, 0.30450963973999023, 0.3240395188331604, 0.0, 0.0, 0.0, 0.0]]
18;21;208;0;-1;[[0.5778084397315979, 0.4221915006637573, 0.0, 0.0, 0.0, 0.0, 0.0]]
18;24;238;0;-1;[[0.5940346717834473, 0.1429169476032257, 0.26304832100868225, 0.0, 0.0, 0.0, 0.0]]
18;38;378;0;1;[[0.6758939027786255, 0.161021426320076, 0.16308465600013733, 0.0, 0.0, 0.0, 0.0]]
18;41;405;0;-1;[[0.44964101910591125, 0.3243962824344635, 0.22596266865730286, 0.0, 0.0, 0.0, 0.0]]
18;51;506;2;-1;[[0.3116280138492584, 0.2863863408565521, 0.4019855856895447, 0.0, 0.0, 0.0, 0.0]]
18;70;698;0;-1;[[0.5317821502685547, 0.14777682721614838, 0.16524870693683624, 0.15519239008426666, 0.0, 0.0, 0.0]]
18;72;718;0;2;[[0.6224261522293091, 0.0715956911444664, 0.10265398770570755, 0.203324094414711, 0.0, 0.0, 0.0]]
18;87;860;0;-1;[[0.5591961145401001, 0.23487529158592224, 0.20592857897281647, 0.0, 0.0, 0.0, 0.0]]
18;89;888;0;-1;[[0.40579095482826233, 0.14771808683872223, 0.13262072205543518, 0.3138701617717743, 0.0, 0.0, 0.0]]
19;19;187;0;-1;[[0.373934268951416, 0.30287063121795654, 0.32319512963294983, 0.0, 0.0, 0.0, 0.0]]
