train_batch;infer_batch;tid;pred;truth;probs
1;3;28;2;0;[0.30928581953048706, 0.3432728350162506, 0.3474413752555847, 0.0]
1;4;30;2;0;[0.22278080880641937, 0.26045912504196167, 0.26045912504196167, 0.2563008964061737, 0.0]
1;4;32;2;0;[0.2453414350748062, 0.2371729463338852, 0.2608248293399811, 0.2566607594490051, 0.0]
1;4;33;2;0;[0.22278080880641937, 0.26045912504196167, 0.26045912504196167, 0.2563008964061737, 0.0]
1;4;34;2;0;[0.22278080880641937, 0.26045912504196167, 0.26045912504196167, 0.2563008964061737, 0.0]
1;4;35;2;0;[0.22278080880641937, 0.26045912504196167, 0.26045912504196167, 0.2563008964061737, 0.0]
1;4;36;4;0;[0.1294935643672943, 0.19317878782749176, 0.19317878782749176, 0.19317878782749176, 0.2909700274467468]
1;4;37;4;0;[0.11854501813650131, 0.19095566868782043, 0.19095566868782043, 0.19095566868782043, 0.3085879683494568]
1;4;38;4;0;[0.11854501813650131, 0.19095566868782043, 0.19095566868782043, 0.19095566868782043, 0.3085879683494568]
1;4;39;4;0;[0.11517921835184097, 0.19062304496765137, 0.19062304496765137, 0.19062304496765137, 0.31295162439346313]
1;5;40;5;0;[0.10260412842035294, 0.1607373207807541, 0.1607373207807541, 0.1607373207807541, 0.15912091732025146, 0.25606298446655273]
1;5;41;5;0;[0.10260412842035294, 0.1607373207807541, 0.1607373207807541, 0.1607373207807541, 0.15912091732025146, 0.25606298446655273]
1;5;42;5;0;[0.07597503811120987, 0.1561477780342102, 0.1561477780342102, 0.1561477780342102, 0.21382033824920654, 0.24176134169101715]
1;5;43;5;0;[0.12039117515087128, 0.16127148270606995, 0.16127148270606995, 0.16127148270606995, 0.15964968502521515, 0.23614467680454254]
1;5;44;5;0;[0.12044239044189453, 0.17241348326206207, 0.17241348326206207, 0.17241348326206207, 0.17171284556388855, 0.19060423970222473]
1;5;45;5;0;[0.12044239044189453, 0.17241348326206207, 0.17241348326206207, 0.17241348326206207, 0.17171284556388855, 0.19060423970222473]
1;5;46;1;0;[0.438031405210495, 0.5619686245918274, 0.0, 0.0, 0.0, 0.0]
1;5;47;1;0;[0.40730351209640503, 0.592696487903595, 0.0, 0.0, 0.0, 0.0]
1;5;48;1;0;[0.4500937759876251, 0.5499061942100525, 0.0, 0.0, 0.0, 0.0]
1;6;51;5;0;[0.14181284606456757, 0.1701829433441162, 0.17155791819095612, 0.17155791819095612, 0.17097064852714539, 0.17391769587993622]
1;6;52;1;0;[0.10448157787322998, 0.1996314376592636, 0.17035551369190216, 0.17035551369190216, 0.16977237164974213, 0.18540363013744354]
1;6;53;5;0;[0.1248869001865387, 0.1709901988506317, 0.17237170040607452, 0.17237170040607452, 0.17178164422512054, 0.18759790062904358]
1;6;54;5;0;[0.1248869001865387, 0.1709901988506317, 0.17237170040607452, 0.17237170040607452, 0.17178164422512054, 0.18759790062904358]
1;6;55;5;0;[0.12498249858617783, 0.17237748205661774, 0.17237748205661774, 0.17087090015411377, 0.17178741097450256, 0.18760420382022858]
1;6;56;3;0;[0.08815999329090118, 0.16733743250370026, 0.16733743250370026, 0.22828158736228943, 0.16676461696624756, 0.18211893737316132]
1;6;57;5;0;[0.12498249858617783, 0.17237748205661774, 0.17237748205661774, 0.17087090015411377, 0.17178741097450256, 0.18760420382022858]
1;6;58;5;0;[0.12498249858617783, 0.17237748205661774, 0.17237748205661774, 0.17087090015411377, 0.17178741097450256, 0.18760420382022858]
1;6;59;5;0;[0.12498249858617783, 0.17237748205661774, 0.17237748205661774, 0.17087090015411377, 0.17178741097450256, 0.18760420382022858]
1;7;60;6;0;[0.10794954746961594, 0.14711278676986694, 0.14711278676986694, 0.14593373239040375, 0.14668424427509308, 0.14711278676986694, 0.158094123005867]
1;7;61;6;0;[0.08997807651758194, 0.14533254504203796, 0.14533254504203796, 0.14533254504203796, 0.1443273276090622, 0.14533254504203796, 0.18436451256275177]
1;7;62;6;0;[0.08536990731954575, 0.14463499188423157, 0.14463499188423157, 0.14463499188423157, 0.1436346024274826, 0.14463499188423157, 0.1924555003643036]
1;7;63;6;0;[0.08536990731954575, 0.14463499188423157, 0.14463499188423157, 0.14463499188423157, 0.1436346024274826, 0.14463499188423157, 0.1924555003643036]
1;7;64;6;0;[0.08536990731954575, 0.14463499188423157, 0.14463499188423157, 0.14463499188423157, 0.1436346024274826, 0.14463499188423157, 0.1924555003643036]
1;7;65;6;0;[0.13053584098815918, 0.13749267160892487, 0.13749267160892487, 0.13749267160892487, 0.1365416795015335, 0.13749267160892487, 0.18295171856880188]
1;7;66;6;0;[0.09168841689825058, 0.14514251053333282, 0.1356145441532135, 0.14514251053333282, 0.1441386193037033, 0.14514251053333282, 0.19313082098960876]
1;7;67;6;0;[0.06536237895488739, 0.14160123467445374, 0.14160123467445374, 0.14160123467445374, 0.1798139363527298, 0.14160123467445374, 0.1884187012910843]
1;7;68;6;0;[0.08536990731954575, 0.14463499188423157, 0.14463499188423157, 0.14463499188423157, 0.1436346024274826, 0.14463499188423157, 0.1924555003643036]
1;7;69;0;5;[0.2406405657529831, 0.13831394910812378, 0.13831394910812378, 0.13831394910812378, 0.13791103661060333, 0.05786803737282753, 0.14863848686218262]
1;8;70;0;1;[0.8286762237548828, 0.17132380604743958, 0.0, 0.0, 0.0, 0.0, 0.0]
1;8;71;0;1;[0.8286762237548828, 0.17132380604743958, 0.0, 0.0, 0.0, 0.0, 0.0]
1;8;72;0;2;[0.5034281611442566, 0.3646296560764313, 0.13194221258163452, 0.0, 0.0, 0.0, 0.0]
1;8;73;0;2;[0.6042554974555969, 0.2825362980365753, 0.11320820450782776, 0.0, 0.0, 0.0, 0.0]
1;8;74;0;1;[0.8693088889122009, 0.13069118559360504, 0.0, 0.0, 0.0, 0.0, 0.0]
1;8;75;0;1;[0.8286762237548828, 0.17132380604743958, 0.0, 0.0, 0.0, 0.0, 0.0]
1;8;76;0;2;[0.6718118786811829, 0.2550748884677887, 0.07311316579580307, 0.0, 0.0, 0.0, 0.0]
1;8;77;0;2;[0.49992114305496216, 0.3767818212509155, 0.12329699844121933, 0.0, 0.0, 0.0, 0.0]
1;8;78;0;2;[0.6718118786811829, 0.2550748884677887, 0.07311316579580307, 0.0, 0.0, 0.0, 0.0]
1;8;79;0;3;[0.4474524259567261, 0.23322732746601105, 0.22256919741630554, 0.09675098210573196, 0.0, 0.0, 0.0]
1;9;80;0;1;[0.7951550483703613, 0.20484498143196106, 0.0, 0.0, 0.0, 0.0, 0.0]
1;9;81;0;2;[0.45104485750198364, 0.4157187044620514, 0.13323648273944855, 0.0, 0.0, 0.0, 0.0]
1;9;82;0;2;[0.5577378869056702, 0.3008382022380829, 0.14142395555973053, 0.0, 0.0, 0.0, 0.0]
1;9;83;0;1;[0.8151811957359314, 0.18481884896755219, 0.0, 0.0, 0.0, 0.0, 0.0]
1;9;84;0;1;[0.8197591304779053, 0.1802409440279007, 0.0, 0.0, 0.0, 0.0, 0.0]
1;9;85;0;1;[0.8197591304779053, 0.1802409440279007, 0.0, 0.0, 0.0, 0.0, 0.0]
1;9;86;0;1;[0.5299297571182251, 0.11297262459993362, 0.35709765553474426, 0.0, 0.0, 0.0, 0.0]
1;9;87;0;2;[0.3727577030658722, 0.22571104764938354, 0.10532212257385254, 0.2962091267108917, 0.0, 0.0, 0.0]
1;9;88;0;2;[0.3727577030658722, 0.22571104764938354, 0.10532212257385254, 0.2962091267108917, 0.0, 0.0, 0.0]
1;9;89;0;1;[0.4790317118167877, 0.13269560039043427, 0.3882727026939392, 0.0, 0.0, 0.0, 0.0]
3;75;744;10;5;[[0.06678001582622528, 0.09257946163415909, 0.07466934621334076, 0.0653349980711937, 0.0602542944252491, 0.0990937277674675, 0.06272374838590622, 0.07035933434963226, 0.09112390875816345, 0.05761469528079033, 0.14379990100860596, 0.05763748288154602, 0.05802908167243004, 0.0, 0.0, 0.0, 0.0]]
1;10;90;0;1;[0.6662309169769287, 0.33376914262771606, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10;91;0;2;[0.3860825300216675, 0.2282702624797821, 0.1015467420220375, 0.2841004431247711, 0.0, 0.0, 0.0]
1;10;92;0;1;[0.800399661064148, 0.19960032403469086, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10;93;0;1;[0.7557595372200012, 0.24424046277999878, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10;94;0;1;[0.6653237342834473, 0.33467626571655273, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10;95;0;1;[0.784503698348999, 0.21549628674983978, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10;96;0;2;[0.47056981921195984, 0.3343620300292969, 0.19506816565990448, 0.0, 0.0, 0.0, 0.0]
1;10;97;0;2;[0.35973361134529114, 0.32708969712257385, 0.3131766617298126, 0.0, 0.0, 0.0, 0.0]
1;10;98;0;3;[0.330303817987442, 0.2461700588464737, 0.2585550546646118, 0.16497105360031128, 0.0, 0.0, 0.0]
1;10;99;0;2;[0.47056981921195984, 0.3343620300292969, 0.19506816565990448, 0.0, 0.0, 0.0, 0.0]
1;11;100;0;2;[0.46757078170776367, 0.3343949019908905, 0.19803433120250702, 0.0, 0.0, 0.0, 0.0]
1;11;102;0;1;[0.7679798007011414, 0.23202024400234222, 0.0, 0.0, 0.0, 0.0, 0.0]
1;11;103;0;1;[0.7932204604148865, 0.2067795693874359, 0.0, 0.0, 0.0, 0.0, 0.0]
1;11;104;0;3;[0.3247244358062744, 0.24617302417755127, 0.25877922773361206, 0.17032326757907867, 0.0, 0.0, 0.0]
1;11;105;0;1;[0.7339667677879333, 0.26603326201438904, 0.0, 0.0, 0.0, 0.0, 0.0]
1;11;106;0;1;[0.547386646270752, 0.45261332392692566, 0.0, 0.0, 0.0, 0.0, 0.0]
1;11;107;0;3;[0.3057948350906372, 0.247843936085701, 0.26873865723609924, 0.17762257158756256, 0.0, 0.0, 0.0]
1;11;108;0;2;[0.357173889875412, 0.29476431012153625, 0.34806185960769653, 0.0, 0.0, 0.0, 0.0]
1;11;109;0;2;[0.4263050854206085, 0.3500516414642334, 0.22364328801631927, 0.0, 0.0, 0.0, 0.0]
1;12;110;0;2;[0.2955298125743866, 0.2737312912940979, 0.17954879999160767, 0.2511900067329407, 0.0, 0.0, 0.0, 0.0]
1;12;111;0;2;[0.2971609830856323, 0.26011979579925537, 0.21804027259349823, 0.22467894852161407, 0.0, 0.0, 0.0, 0.0]
