_tid_,attribute
5048,manager
5054,position
5062,season
5067,season
5074,season
5076,season
5079,season
5083,position
5084,season
5103,manager
5105,season
5119,birthplace
5119,manager
5120,team
5133,team
5139,season
5142,manager
5149,birthyear
5150,team
5151,season
5153,birthplace
5187,season
5194,city
5210,team
5214,season
5217,city
5232,season
5238,city
5243,season
5249,team
5255,season
5258,season
5268,team
5280,season
5287,season
5303,season
5317,season
5318,team
5320,manager
5324,manager
5325,season
5327,city
5328,season
5345,season
5367,season
5369,position
5379,season
5386,birthplace
5395,manager
5408,season
5410,team
5416,season
5439,team
5442,season
5447,birthyear
5456,city
5463,birthyear
5468,manager
5470,season
5474,position
5482,manager
5489,team
5505,manager
5505,birthplace
5509,team
5522,birthplace
5532,season
5533,team
5534,season
5544,team
5545,team
5546,season
5548,season
5560,season
5561,season
5566,birthplace
5576,season
5579,manager
5592,manager
5599,season
5608,team
5613,city
5614,manager
5615,season
5624,birthyear
5625,season
5627,season
5637,season
5646,city
5655,team
5658,season
5662,season
5674,season
5682,manager
5688,position
5693,team
5701,birthyear
5702,season
5707,manager
5708,team
5711,season
5717,birthplace
5730,season
5731,season
5736,city
5740,manager
5745,team
5752,manager
5765,manager
5769,position
5781,city
5785,team
5803,season
5814,team
5819,birthplace
5827,manager
5829,city
5832,city
5840,manager
5848,manager
5849,season
5851,season
5869,birthplace
5870,manager
5882,season
5889,position
5893,birthplace
5905,season
5908,season
5914,season
5917,manager
5918,position
5927,birthplace
5927,manager
5931,manager
5934,season
5935,birthplace
5938,season
5943,city
5969,season
5985,season
5988,season
6001,manager
6005,manager
6010,manager
6011,season
6017,season
6019,birthyear
6024,birthplace
6030,season
6034,season
6051,season
6066,manager
6071,season
6076,city
6080,manager
6087,season
6093,manager
6102,manager
6105,city
6111,season
6114,season
6127,manager
6136,manager
6142,season
6144,manager
6149,manager
6151,birthyear
6157,season
6162,city
6167,team
6179,manager
6181,season
6183,season
6188,birthplace
6198,season
6213,team
6215,season
6227,season
6228,team
6231,manager
6235,position
6243,season
6253,position
6283,birthplace
6283,manager
6284,birthyear
6291,season
6297,manager
6298,season
6303,team
6308,manager
6308,birthplace
6309,birthplace
6316,manager
6325,manager
6332,season
6343,birthplace
6363,birthyear
6378,position
6382,season
6396,team
6398,birthplace
6400,season
6407,season
6412,season
6414,team
6434,team
6443,season
6453,season
6459,city
6467,city
6479,season
6483,birthplace
6487,position
6511,season
6515,season
6523,birthplace
6527,season
6529,season
6536,team
6537,team
6542,season
6573,season
6576,city
6586,season
6593,birthplace
6598,team
6602,team
6609,season
6621,season
6635,season
6654,season
6671,team
6714,season
6724,team
6729,season
6735,birthyear
6739,season
6744,season
6748,city
6753,season
6785,team
6786,team
6797,season
6819,team
6831,season
6840,team
6843,season
6851,team
6856,team
6860,team
6864,team
6876,team
6880,team
6887,city
6919,season
6922,position
6929,season
6934,team
6948,birthplace
6949,position
6953,city
6957,season
6961,season
6962,birthplace
6982,team
6983,season
6992,season
6998,city
7026,season
7048,city
7058,position
7058,team
7062,team
7085,season
7098,birthplace
7100,team
7110,season
7121,team
7127,team
7134,position
7138,season
7139,team
7158,position
7160,position
7160,team
7169,position
7183,team
7189,birthyear
7191,season
7193,team
7203,season
7234,position
7236,season
7237,season
7239,team
7241,team
7242,season
7243,team
7261,season
7267,city
7275,season
7281,birthplace
7284,team
7285,city
7287,season
7293,birthplace
7298,team
7302,season
7311,position
7313,team
7349,birthyear
7350,season
7352,season
7388,position
7390,team
7400,position
7404,birthplace
7446,season
7469,team
7480,team
7484,team
7505,season
7512,team
7514,team
7530,team
7531,season
7538,team
7551,season
7556,season
7565,season
7572,season
7576,city
7578,birthplace
7584,birthplace
7594,team
7596,season
7609,birthplace
7613,season
7623,position
7623,team
7631,team
7634,season
7641,team
7651,team
7653,season
7658,birthplace
7683,season
7697,team
7698,position
7712,position
7722,team
7733,season
7743,birthplace
7754,season
7755,season
7756,team
7757,team
7762,team
7776,season
7790,team
7793,team
7802,team
7804,city
7811,season
7817,team
7818,position
7822,season
7827,birthplace
7839,birthyear
7840,team
7846,season
7858,team
7864,birthplace
7865,position
7872,birthplace
7891,position
7894,team
7911,season
7929,city
7931,birthplace
7935,birthyear
7959,season
7964,position
7969,position
7979,birthplace
8000,team
8001,team
8005,team
8006,team
8010,city
8016,position
8023,team
8024,season
8037,team
8052,position
8052,team
8057,birthplace
8078,birthplace
8082,birthplace
8085,city
8091,team
8094,city
8099,city
8103,position
8124,birthplace
8128,birthplace
8141,team
8150,birthyear
8176,position
8215,position
8225,season
8248,birthplace
8249,birthyear
8249,team
8258,city
8268,team
8283,city
8293,season
8300,team
8303,city
8323,team
8333,season
8340,team
8342,team
8345,position
8355,birthplace
8364,season
8373,season
8383,season
8386,birthplace
8394,birthplace
8424,team
8471,birthyear
8480,team
8485,team
8491,position
8498,season
8502,birthyear
8502,team
8511,team
8514,stadium
8515,position
8519,team
8528,season
8538,season
8546,stadium
8555,stadium
8576,season
8580,city
8586,stadium
8599,stadium
8653,stadium
8663,city
8673,team
8679,position
8689,team
8695,team
8701,team
8701,birthyear
8708,season
8713,city
8718,position
8724,position
8730,team
8743,position
8753,stadium
8767,team
8781,stadium
8791,city
8792,team
8794,stadium
8802,team
8805,team
8852,season
8855,team
8869,team
8889,birthyear
8893,season
8899,season
8913,stadium
8918,city
8939,team
8943,city
8948,season
8955,position
8957,stadium
8962,stadium
8963,season
8964,city
8967,birthplace
8969,team
8979,birthyear
8979,team
8981,stadium
8982,stadium
8986,season
8995,position
9005,birthyear
9005,team
9025,stadium
9062,birthyear
9085,team
9096,team
9103,position
9126,stadium
9157,team
9159,team
9169,team
9184,team
9188,position
9199,season
9204,birthplace
9205,season
9221,city
9222,stadium
9232,season
9237,team
9248,season
9279,birthyear
9283,stadium
9286,team
9291,birthplace
9296,city
9301,birthplace
9307,stadium
9321,birthplace
9325,position
9347,position
9377,team
9393,city
9399,team
9401,birthyear
9408,birthyear
9410,team
9410,birthyear
9422,stadium
9438,season
9439,team
9441,season
9443,team
9448,season
9464,team
9468,birthyear
9477,team
9488,birthyear
9502,birthplace
9504,season
9509,stadium
9518,team
9529,position
9539,team
9542,season
9545,stadium
9550,team
9552,stadium
9559,stadium
9570,birthyear
9570,team
9634,team
9638,stadium
9644,position
9652,city
9663,team
9671,birthyear
9671,team
9672,birthplace
9679,team
9689,birthyear
9689,team
9692,team
9701,season
9712,season
9713,season
9714,city
9715,season
9724,team
9759,team
9771,team
9774,stadium
9777,birthplace
9787,stadium
9789,birthplace
9800,season
9809,stadium
9840,stadium
9853,season
9854,stadium
9855,team
9856,team
9863,birthplace
9878,team
9889,stadium
9894,team
9898,birthplace
9900,city
9905,team
9906,team
9911,birthplace
9912,team
9931,team
9932,city
9943,team
9944,season
9945,stadium
9953,birthplace
9962,city
9968,position
9973,season
9976,position
9988,birthplace
9990,team
9994,birthyear
9998,birthplace
10005,city
10015,stadium
10026,birthplace
10041,stadium
10055,stadium
10079,position
10080,team
10094,stadium
10099,season
10103,birthyear
10113,city
10124,position
10126,team
10130,stadium
10147,city
10155,position
10168,city
10178,season
10186,season
10192,team
10201,season
10246,birthyear
10251,stadium
10268,city
10281,stadium
10292,team
10295,team
10309,city
10321,stadium
10336,team
10342,season
10345,birthplace
10346,city
10380,team
10382,birthyear
10417,season
10426,season
10442,stadium
10461,team
10466,birthplace
10476,birthyear
10488,team
10491,position
10504,stadium
10507,position
10508,team
10519,position
10540,team
10551,team
10553,season
10554,team
10556,team
10570,team
10574,position
10577,season
10592,city
10606,team
10610,stadium
10625,team
10630,season
10632,birthplace
10634,stadium
10642,team
10643,birthyear
10643,team
10646,team
10650,position
10666,team
10671,season
10672,birthyear
10674,team
10675,birthplace
10704,birthyear
10706,team
10711,stadium
10713,team
10724,season
10734,season
10746,stadium
10759,birthyear
10765,position
10770,team
10772,stadium
10781,birthplace
10802,birthyear
10802,team
10804,city
10809,team
10828,birthplace
10836,team
10851,birthyear
10866,stadium
10870,stadium
10873,team
10875,position
10887,position
10888,position
10891,season
10896,stadium
10906,city
10907,season
10909,stadium
10924,season
10934,team
10934,birthyear
10946,season
10950,team
10955,birthplace
10957,team
10960,city
10961,city
10967,birthyear
10967,team
10969,season
10990,birthplace
10991,team
11005,birthplace
11011,season
11013,position
11034,stadium
11043,stadium
11047,stadium
11050,stadium
11051,team
11055,position
11056,season
11060,stadium
11076,birthplace
11078,season
11080,city
11082,team
11083,stadium
11091,stadium
11099,stadium
11112,team
11126,stadium
11128,stadium
11142,stadium
11184,stadium
11186,team
11194,position
11234,stadium
11239,stadium
11259,team
11271,birthplace
11274,stadium
11284,team
11285,team
11290,stadium
11292,season
11327,season
11339,birthplace
11344,season
11353,position
11357,team
11367,birthyear
11367,team
11385,stadium
11387,city
11389,stadium
11392,city
11398,city
11401,season
11402,birthplace
11413,season
11428,position
11443,team
11460,season
11475,season
11492,stadium
11498,stadium
11507,birthyear
11537,stadium
11540,team
11543,season
11545,season
11546,birthplace
11552,season
11562,birthyear
11566,season
11571,stadium
11572,stadium
11596,season
11605,city
11606,team
11609,season
11611,season
11621,team
11622,birthplace
11628,birthyear
11643,season
11681,team
11686,birthplace
11692,city
11702,season
11709,position
11730,birthyear
11730,team
11732,season
11742,birthplace
11756,city
11770,position
11773,stadium
11785,team
11798,season
11801,stadium
11810,stadium
11814,city
11816,season
11821,stadium
11827,position
11831,season
11835,team
11836,season
11840,team
11842,city
11846,stadium
11863,season
11892,position
11899,team
11912,team
11922,birthplace
11928,birthyear
11929,team
11940,position
11942,birthyear
11946,season
11959,team
11963,season
11972,birthplace
11982,season
11990,team
12002,stadium
12014,city
12016,birthplace
12026,birthyear
12026,team
12027,birthplace
12033,birthyear
12033,team
12040,season
12042,season
12049,team
12066,city
12069,birthyear
12069,team
12094,birthyear
12094,team
12104,city
12108,city
12110,season
12120,team
12126,team
12143,team
12157,season
12169,position
12174,team
12176,season
12199,team
12216,team
12229,stadium
12231,season
12269,team
12270,team
12276,stadium
12277,stadium
12291,city
12301,stadium
12304,city
12328,team
12335,team
12351,team
12382,team
12383,season
12388,season
12396,team
12400,stadium
12411,city
12412,position
12417,city
12430,stadium
12440,season
12461,season
12480,birthplace
12485,city
12493,stadium
