_tid_,attribute
1913,season
1917,team
1930,season
1936,city
1948,manager
1948,stadium
1961,manager
1965,birthyear
1968,birthyear
1973,birthyear
1974,birthplace
1980,stadium
1980,manager
1996,manager
1996,stadium
2001,season
2009,season
2016,season
2020,birthplace
2030,manager
2035,team
2036,team
2039,birthyear
2046,season
2057,position
2065,manager
2065,stadium
2065,birthyear
2069,season
2072,season
2073,stadium
2073,manager
2075,season
2087,season
2091,stadium
2091,manager
2103,season
2104,stadium
2104,manager
2109,birthyear
2119,stadium
2119,manager
2128,stadium
2128,manager
2140,birthyear
2142,manager
2152,season
2163,season
2171,season
2174,season
2178,stadium
2178,manager
2184,season
2203,manager
2212,manager
2232,city
2233,position
2238,team
2246,birthyear
2254,season
2270,manager
2278,city
2280,team
2291,manager
2298,position
2302,birthplace
2306,birthyear
2309,birthyear
2314,season
2315,season
2318,manager
2320,birthyear
2343,manager
2351,birthplace
2357,season
2363,manager
2366,team
2369,team
2373,season
2389,manager
2392,birthyear
2398,manager
2416,city
2450,city
2451,season
2452,season
2453,birthyear
2456,stadium
2456,manager
2456,birthyear
2458,birthyear
2468,birthyear
2474,position
2475,stadium
2475,manager
2481,season
2482,manager
2488,team
2495,team
2499,birthyear
2507,birthplace
2513,stadium
2513,manager
2518,birthyear
2519,city
2522,birthyear
2532,season
2551,birthyear
2557,manager
2561,birthplace
2569,season
2573,team
2578,stadium
2578,manager
2585,position
2589,birthyear
2590,season
2591,season
2601,stadium
2601,manager
2603,position
2611,season
2621,birthyear
2624,birthyear
2624,stadium
2624,manager
2629,birthplace
2630,season
2635,season
2640,manager
2645,season
2660,manager
2660,stadium
2663,city
2669,birthplace
2673,birthyear
2693,season
2696,stadium
2696,manager
2706,season
2726,season
2734,season
2735,birthyear
2755,season
2759,stadium
2759,manager
2764,birthplace
2767,season
2768,birthyear
2772,team
2774,stadium
2774,manager
2774,birthyear
2795,season
2803,season
2807,manager
2814,manager
2821,city
2823,season
2827,birthyear
2831,stadium
2831,manager
2833,stadium
2833,manager
2835,season
2844,birthyear
2844,manager
2847,birthyear
2857,team
2858,team
2863,season
2864,stadium
2864,manager
2885,season
2888,season
2897,birthyear
2906,season
2908,position
2912,manager
2913,manager
2917,city
2922,city
2923,manager
2927,season
2934,season
2938,birthyear
2939,position
2947,stadium
2947,manager
2952,birthyear
2952,stadium
2952,manager
2953,birthyear
2954,season
2963,manager
2966,team
2969,manager
2974,manager
2974,stadium
2975,birthyear
2976,team
2989,manager
3005,season
3008,birthyear
3011,birthyear
3012,position
3023,season
3024,birthyear
3026,manager
3029,position
3041,team
3042,team
3050,birthplace
3055,stadium
3055,manager
3057,season
3058,city
3064,position
3069,position
3070,birthyear
3084,manager
3097,team
3104,birthyear
3104,stadium
3104,manager
3112,season
3114,season
3132,manager
3135,birthplace
3136,birthplace
3137,season
3140,position
3141,birthyear
3141,stadium
3141,manager
3143,birthyear
3143,manager
3154,birthplace
3164,team
3168,team
3175,birthyear
3177,team
3178,stadium
3178,manager
3185,team
3188,team
3199,season
3201,city
3205,season
3214,season
3215,season
3219,birthplace
3238,season
3239,team
3252,position
3263,birthyear
3265,manager
3267,birthplace
3275,season
3276,position
3284,team
3287,manager
3287,stadium
3291,birthyear
3292,stadium
3292,manager
3295,position
3301,manager
3310,season
3311,position
3333,manager
3334,position
3340,city
3359,season
3363,season
3370,birthplace
3387,birthyear
3400,season
3402,birthyear
3408,manager
3412,birthplace
3413,season
3419,manager
3420,birthplace
3436,stadium
3436,manager
3437,season
3440,city
3443,season
3446,season
3455,birthyear
3457,birthyear
3461,birthyear
3473,season
3477,birthyear
3481,manager
3484,position
3489,stadium
3489,manager
3492,team
3494,season
3496,manager
3498,birthyear
3503,manager
3516,season
3541,birthyear
3543,season
3544,season
3545,season
3546,season
3559,stadium
3559,manager
3583,season
3585,birthyear
3586,manager
3586,birthyear
3597,season
3606,manager
3607,season
3614,manager
3624,season
3626,birthplace
3628,birthyear
3640,manager
3640,stadium
3655,manager
3655,stadium
3656,season
3658,birthplace
3661,position
3665,city
3671,manager
3685,birthyear
3686,season
3700,season
3709,season
3731,season
3747,manager
3758,season
3760,birthyear
3769,season
3795,season
3818,season
3822,team
3831,season
3838,team
3848,birthplace
3858,season
3861,team
3879,manager
3880,stadium
3880,manager
3884,season
3885,season
3890,birthplace
3893,stadium
3893,manager
3902,manager
3910,team
3911,city
3914,birthyear
3917,birthplace
3918,season
3921,birthyear
3921,stadium
3921,manager
3926,season
3945,season
3957,birthyear
3959,birthyear
3974,season
3976,team
3982,team
3991,team
3993,season
4008,city
4016,birthyear
4033,team
4046,stadium
4046,manager
4050,manager
4050,stadium
4056,city
4057,season
4058,stadium
4058,manager
4064,city
4065,stadium
4065,manager
4067,birthyear
4096,team
4110,manager
4110,stadium
4116,season
4127,birthyear
4132,stadium
4132,manager
4136,team
4138,manager
4139,season
4154,season
4166,birthplace
4169,manager
4175,city
4182,season
4188,team
4192,season
4204,manager
4205,manager
4214,season
4239,city
4254,season
4256,team
4267,birthyear
4269,season
4272,manager
4279,manager
4281,season
4287,birthyear
4290,birthplace
4292,stadium
4292,manager
4294,season
4301,city
4306,birthyear
4312,city
4327,manager
4331,season
4332,team
4338,season
4339,season
4344,season
4370,birthplace
4371,season
4388,city
4404,birthyear
4418,birthyear
4423,season
4424,team
4430,season
4442,position
4443,team
4473,season
4480,position
4496,city
4501,birthyear
4502,stadium
4502,manager
4510,birthyear
4514,season
4517,manager
4519,team
4536,team
4538,season
4545,season
4550,manager
4551,season
4553,stadium
4553,manager
4555,season
4571,stadium
4571,manager
4579,birthyear
4581,manager
4585,manager
4585,stadium
4593,season
4595,team
4602,city
4618,birthyear
4620,stadium
4620,manager
4622,birthplace
4625,season
4627,city
4635,manager
4635,stadium
4643,city
4656,birthyear
4661,team
4664,stadium
4664,manager
4665,manager
4668,position
4679,birthyear
4685,season
4702,season
4718,team
4719,season
4720,season
4725,manager
4731,team
4734,manager
4736,manager
4749,position
4763,season
4778,birthyear
4780,birthyear
4782,city
4786,manager
4788,stadium
4788,manager
4790,season
4791,season
4792,birthplace
4795,stadium
4795,manager
4806,stadium
4806,manager
4809,manager
4818,team
4820,birthplace
4824,season
4830,city
4831,stadium
4831,manager
4841,stadium
4841,manager
4849,season
4857,manager
4857,stadium
4863,stadium
4863,manager
4864,season
4872,position
4876,season
4883,position
4886,team
4899,team
4903,season
4905,manager
4906,city
4914,team
4915,birthyear
4917,position
4918,position
4934,city
4946,manager
4956,season
4960,team
4962,birthplace
4963,season
4968,season
4977,stadium
4977,manager
4982,season
4984,team
4986,position
4992,city
4994,team
4997,team
5004,birthplace
5007,season
5013,city
5040,position
5045,team
5048,manager
5054,position
5062,season
5067,season
5074,season
5076,season
5079,season
5083,position
5084,position
5103,manager
5105,season
5117,birthyear
5119,birthyear
5119,manager
5120,team
5133,team
5139,season
5142,manager
5149,birthyear
5150,team
5151,season
5153,birthplace
5187,season
5194,city
5210,team
5214,season
5216,season
5217,city
5238,city
5243,season
5249,team
5255,season
5258,season
5268,team
5280,season
5287,season
5303,season
5317,season
5318,team
5320,birthyear
5320,stadium
5320,manager
5324,stadium
5324,manager
5325,season
5327,city
5328,season
5345,season
5367,season
5369,position
5379,season
5386,birthyear
5395,manager
5408,season
5410,team
5416,season
5439,team
5442,season
5447,birthyear
5456,city
5463,birthyear
5468,manager
5470,season
5474,position
5482,manager
5489,team
5505,birthyear
5505,manager
5509,team
5522,birthplace
5532,season
5533,team
5534,season
5544,team
5546,season
5548,season
5560,season
5561,season
5566,position
5576,season
5579,manager
5592,manager
5592,stadium
5599,season
5613,city
5614,manager
5615,season
5624,birthyear
5625,season
5627,position
5637,season
5646,city
5658,season
5662,season
5674,season
5679,birthyear
5682,stadium
5682,manager
5688,birthplace
5701,birthyear
5702,season
5707,stadium
5707,manager
5711,season
5714,season
5717,birthyear
5730,season
5731,season
5736,city
5740,stadium
5740,manager
5752,stadium
5752,manager
5765,manager
5769,birthplace
5781,city
5803,season
5819,birthplace
5827,birthyear
5827,stadium
5827,manager
5829,city
5832,city
5834,birthyear
5840,manager
5848,stadium
5848,manager
5849,season
5851,season
5870,stadium
5870,manager
5882,season
5889,birthplace
5896,birthyear
5905,season
5908,season
5914,season
5917,manager
5918,position
5927,birthyear
5927,manager
5931,stadium
5931,manager
5934,season
5935,birthplace
5938,season
5943,city
5969,season
5985,season
5988,season
5989,birthyear
5994,birthyear
6001,manager
6005,stadium
6005,manager
6010,stadium
6010,manager
6011,season
6017,season
6019,birthyear
6024,season
6030,season
6034,season
6051,season
6066,birthyear
6066,stadium
6066,manager
6071,season
6076,city
6080,stadium
6080,manager
6087,season
6093,stadium
6093,manager
6102,manager
6105,city
6111,season
6114,season
6127,manager
6127,stadium
6136,manager
6142,season
6144,stadium
6144,manager
6149,manager
6151,birthyear
6157,season
6162,city
6163,birthyear
6179,manager
6179,stadium
6181,season
6183,season
6188,birthplace
6198,season
6206,birthyear
6215,season
6227,season
6231,manager
6235,birthplace
6243,season
6253,birthplace
6279,birthyear
6283,birthyear
6283,manager
6284,birthyear
6291,season
6297,stadium
6297,manager
6298,season
6301,birthyear
6308,birthyear
6308,manager
6309,season
6316,stadium
6316,manager
6325,manager
6332,season
6338,stadium
6338,manager
6343,birthplace
6363,birthyear
6378,birthplace
6379,birthyear
6382,season
6396,manager
6398,season
6400,season
6407,position
6412,season
6443,season
6452,stadium
6452,manager
6453,season
6459,city
6467,city
6479,season
6483,season
6486,stadium
6486,manager
6487,position
6505,manager
6505,stadium
6511,season
6515,season
6521,stadium
6521,manager
6523,birthplace
6527,season
6529,season
6536,manager
6537,manager
6542,season
6573,season
6576,city
6586,season
6593,season
6598,manager
6602,birthyear
6602,manager
6609,season
6621,season
6635,season
6654,season
6713,stadium
6713,manager
6714,season
6724,manager
6729,season
6735,birthyear
6739,season
6744,season
6748,city
6753,season
6778,stadium
6778,manager
6786,manager
6797,season
6816,season
6819,manager
6831,season
6843,season
6851,manager
6859,manager
6859,stadium
6860,manager
6887,city
6893,stadium
6893,manager
6919,season
6922,position
6929,position
6934,manager
6938,manager
6938,stadium
6948,birthplace
6949,birthplace
6953,city
6957,season
6960,stadium
6960,manager
6961,season
6962,birthplace
6983,season
6992,season
6998,city
7019,stadium
7019,manager
7026,season
7046,stadium
7046,manager
7048,city
7052,stadium
7052,manager
7058,manager
7058,birthyear
7062,manager
7072,stadium
7072,manager
7085,season
7098,birthplace
7100,manager
7110,season
7121,manager
7125,stadium
7125,manager
7127,manager
7134,birthplace
7135,manager
7135,stadium
7138,position
7139,manager
7158,birthplace
7160,birthyear
7160,manager
7169,birthplace
7189,birthyear
7191,season
7193,manager
7203,season
7234,position
7236,season
7237,season
7242,season
7251,stadium
7251,manager
7267,city
7281,birthplace
7285,city
7287,season
7293,position
7302,season
7311,birthplace
7317,stadium
7317,manager
7349,birthyear
7350,season
7352,season
7388,birthplace
7400,position
7404,birthplace
7446,season
7479,stadium
7479,manager
7505,season
7512,manager
7514,manager
7530,manager
7531,season
7551,season
7555,manager
7555,stadium
7556,season
7565,season
7572,season
7576,city
7578,birthplace
7584,position
7587,stadium
7587,manager
7596,season
7600,manager
7600,stadium
7609,position
7613,season
7623,birthyear
7623,manager
7634,season
7641,manager
7651,manager
7653,season
7658,season
7660,manager
7660,stadium
7663,stadium
7663,manager
7678,stadium
7678,manager
7683,season
7698,position
7712,position
7713,manager
7713,stadium
7719,stadium
7719,manager
7743,position
7755,season
7756,manager
7757,manager
7773,manager
7773,stadium
7776,season
7803,stadium
7803,manager
7804,city
7811,season
7818,position
7822,season
7827,season
7839,birthyear
7840,manager
7846,season
7858,manager
7864,position
7865,birthplace
7872,season
7891,birthplace
7894,manager
7900,stadium
7900,manager
7905,season
7911,season
7929,city
7931,position
7935,birthyear
7949,season
7952,season
7959,season
7964,birthplace
7969,birthplace
7976,season
7979,position
7997,stadium
7997,manager
8000,manager
8005,manager
8010,city
8016,birthplace
8024,season
8052,birthyear
8052,manager
8056,season
8057,position
8066,season
8078,position
8082,birthplace
8085,city
8091,manager
8094,city
8098,season
8099,city
8103,birthplace
8124,position
8128,position
8150,birthyear
8157,manager
8157,stadium
8159,stadium
8159,manager
8175,stadium
8175,manager
8176,birthplace
8190,stadium
8190,manager
8193,stadium
8193,manager
8204,manager
8204,stadium
8215,position
8223,season
8225,season
8231,stadium
8231,manager
8233,season
8248,position
8249,manager
8249,birthyear
8253,season
8258,city
8283,city
8291,stadium
8291,manager
8293,season
8303,city
8320,season
8323,manager
8333,season
8342,manager
8345,birthplace
8351,season
8355,position
8356,manager
8356,stadium
8364,season
8373,position
8378,stadium
8378,manager
8383,season
8386,birthplace
8394,position
8407,season
8419,manager
8419,stadium
8444,stadium
8444,manager
8471,birthyear
8474,season
8485,manager
8491,position
8498,position
8502,manager
8502,birthyear
8508,manager
8508,stadium
8510,season
8514,stadium
8514,manager
8515,position
8517,season
8519,manager
8528,season
8538,season
8546,manager
8546,stadium
8555,stadium
8555,manager
8567,season
8576,season
8580,city
8586,stadium
8586,manager
8599,manager
8599,stadium
8615,season
8623,season
8653,stadium
8653,manager
8663,city
8679,position
8689,manager
8701,birthyear
8701,manager
8708,season
8712,season
8713,city
8716,season
8718,position
8720,season
8721,season
8724,birthplace
8743,birthplace
8753,stadium
8753,manager
8767,manager
8769,season
8781,manager
8781,stadium
8784,season
8791,city
8792,manager
8794,stadium
8794,manager
8805,manager
8850,season
8852,season
8854,season
8855,manager
8869,manager
8876,season
8889,birthyear
8893,season
8896,season
8899,season
8905,season
8913,stadium
8913,manager
8918,city
8929,season
8943,city
8948,season
8950,season
8955,position
8957,stadium
8957,manager
8962,stadium
8962,manager
8963,season
8964,city
8966,season
8967,season
8969,manager
8979,birthyear
8979,manager
8981,stadium
8981,manager
8982,stadium
8982,manager
8986,season
8995,position
9004,season
9005,birthyear
9005,manager
9025,stadium
9025,manager
9039,season
9062,birthyear
9083,season
9084,season
9090,season
9096,manager
9103,birthplace
9107,season
9126,stadium
9126,manager
9157,manager
9159,manager
9173,season
9184,manager
9187,season
9188,position
9193,season
9199,season
9204,birthplace
9205,season
9221,city
9222,stadium
9222,manager
9232,season
9248,position
9259,season
9279,birthyear
9282,season
9283,stadium
9283,manager
9286,manager
9291,position
9296,city
9301,position
9307,stadium
9307,manager
9321,birthplace
9325,position
9346,season
9347,birthplace
9348,season
9377,manager
9393,city
9394,season
9401,birthyear
9408,birthyear
9410,birthyear
9410,manager
9418,season
9422,stadium
9422,manager
9438,season
9441,season
9443,manager
9448,season
9468,birthyear
9482,season
9488,birthyear
9500,season
9502,season
9504,season
9509,stadium
9509,manager
9514,season
9518,manager
9529,position
9537,season
9542,season
9545,stadium
9545,manager
9552,manager
9552,stadium
9559,stadium
9559,manager
9570,birthyear
9570,manager
9626,season
9630,season
9638,stadium
9638,manager
9644,birthplace
9652,city
9663,manager
9671,birthyear
9671,manager
9672,position
9689,birthyear
9689,manager
9701,season
9712,season
9713,position
9714,city
9715,season
9740,season
9759,manager
9774,stadium
9774,manager
9777,birthplace
9787,stadium
9787,manager
9789,position
9800,position
9809,manager
9809,stadium
9815,season
9840,stadium
9840,manager
9853,position
9854,stadium
9854,manager
9855,manager
9856,manager
9860,season
9863,season
9889,stadium
9889,manager
9898,season
9900,city
9908,season
9911,birthplace
9929,season
9932,city
9944,season
9945,manager
9945,stadium
9953,position
9962,city
9964,season
9968,position
9973,season
9976,birthplace
9983,season
9988,position
9994,birthyear
9998,position
10005,city
10015,stadium
10015,manager
10019,season
10026,position
10041,stadium
10041,manager
10055,manager
10055,stadium
10073,season
10079,position
10094,stadium
10094,manager
10099,season
10103,birthyear
10113,city
10124,birthplace
10130,stadium
10130,manager
10137,season
10147,city
10155,birthplace
10168,city
10178,season
10201,season
10246,birthyear
10251,stadium
10251,manager
10268,city
10281,stadium
10281,manager
10295,manager
10309,city
10321,stadium
10321,manager
10336,manager
10342,season
10345,birthplace
10346,city
10382,birthyear
10422,season
10426,season
10442,manager
10442,stadium
10461,manager
10464,season
10466,season
10476,birthyear
10482,season
10491,birthplace
10493,season
10504,stadium
10504,manager
10507,birthplace
10519,birthplace
10540,manager
10553,position
10554,manager
10570,manager
10574,birthplace
10592,city
10610,stadium
10610,manager
10625,manager
10632,birthplace
10634,stadium
10634,manager
10643,birthyear
10643,manager
10646,manager
10650,birthplace
10671,season
10672,birthyear
10675,position
10704,birthyear
10711,stadium
10711,manager
10712,season
10713,manager
10714,season
10724,season
10734,position
10746,stadium
10746,manager
10759,birthyear
10765,birthplace
10767,season
10770,manager
10772,stadium
10772,manager
10781,season
10802,birthyear
10802,manager
10804,city
10828,birthplace
10836,manager
10851,birthyear
10862,season
10866,stadium
10866,manager
10870,stadium
10870,manager
10875,birthplace
10887,birthplace
10888,birthplace
10891,season
10892,season
10894,season
10896,stadium
10896,manager
10906,city
10907,season
10909,stadium
10909,manager
10924,season
10934,birthyear
10934,manager
10946,season
10955,position
10957,manager
10960,city
10961,city
10967,birthyear
10967,manager
10969,season
10973,season
10988,season
10990,season
10991,manager
11005,birthplace
11011,season
11013,birthplace
11028,season
11030,season
11034,stadium
11034,manager
11040,season
11043,stadium
11043,manager
11047,manager
11047,stadium
11050,stadium
11050,manager
11055,birthplace
11056,season
11060,stadium
11060,manager
11067,season
11076,season
11078,season
11080,city
11082,manager
11083,stadium
11083,manager
11085,season
11091,stadium
11091,manager
11096,season
11099,stadium
11099,manager
11112,manager
11126,manager
11126,stadium
11128,stadium
11128,manager
11142,stadium
11142,manager
11158,season
11160,season
11184,stadium
11184,manager
11186,manager
11194,birthplace
11221,season
11234,stadium
11234,manager
11239,stadium
11239,manager
11259,manager
11271,position
11274,stadium
11274,manager
11282,season
11284,manager
11290,stadium
11290,manager
11292,season
11295,season
11311,season
11327,season
11339,season
11344,season
11353,position
11357,manager
11364,season
11367,birthyear
11367,manager
11385,stadium
11385,manager
11387,city
11389,stadium
11389,manager
11392,city
11398,city
11401,season
11402,birthplace
11413,season
11428,birthplace
11447,season
11460,season
11475,season
11492,stadium
11498,stadium
11507,birthyear
11530,season
11537,stadium
11539,season
11540,team
11545,position
11546,birthplace
11552,season
11562,birthyear
11566,season
11571,stadium
11572,stadium
11596,position
11605,city
11606,team
11609,season
11621,team
11622,position
11628,birthyear
11633,season
11635,season
11643,season
11679,season
11681,team
11686,position
11692,city
11702,season
11709,birthplace
11714,season
11726,season
11730,birthyear
11730,team
11732,season
11737,season
11740,season
11742,birthplace
11756,city
11770,birthplace
11773,stadium
11785,team
11787,position
11801,stadium
11810,stadium
11814,city
11816,season
11821,stadium
11827,position
11831,season
11835,team
11836,season
11840,team
11842,city
11846,stadium
11863,season
11876,season
11892,birthplace
11899,team
11912,team
11922,birthplace
11928,birthyear
11929,team
11940,birthplace
11942,birthyear
11946,season
11959,team
11963,season
11968,season
11972,position
11982,season
11983,season
11990,team
12002,stadium
12014,city
12016,season
12026,birthyear
12026,team
12027,birthplace
12029,season
12033,birthyear
12033,team
12034,season
12040,season
12042,season
12049,team
12066,city
12069,birthyear
12069,team
12073,season
12094,birthyear
12094,team
12104,city
12108,city
12110,season
12120,team
12126,team
12135,season
12143,team
12157,season
12161,season
12169,birthplace
12174,team
12176,season
12193,season
12199,team
12208,season
12216,team
12228,season
12229,stadium
12231,season
12237,season
12269,team
12270,team
12276,stadium
12277,stadium
12291,city
12301,stadium
12304,city
12328,team
12335,team
12350,season
12351,team
12363,season
12366,season
12369,season
12382,team
12383,season
12386,season
12388,season
12396,team
12398,season
12400,stadium
12411,city
12412,position
12417,city
12430,stadium
12440,season
12443,season
12461,season
12462,season
12474,season
12480,position
12485,city
12493,stadium
12505,season
12513,stadium
12517,season
12518,position
12519,season
12535,birthplace
12537,stadium
12543,position
12546,season
12552,season
12554,season
12564,birthplace
12567,birthplace
12569,team
12573,position
12575,season
12588,season
12591,season
12594,city
12595,city
12600,season
12610,season
12626,birthplace
12627,position
12634,team
12641,city
12649,city
12652,team
12657,stadium
12659,team
12672,season
12686,season
12687,season
12690,season
12706,season
12707,stadium
12709,season
12716,city
12719,season
12721,season
12727,season
12730,stadium
12742,birthyear
12747,season
12757,position
12758,season
12765,season
12789,team
12792,season
12793,season
12794,team
12796,stadium
12811,season
12824,position
12833,season
12835,season
12842,stadium
12845,birthplace
12848,season
12849,stadium
12852,team
12859,position
12873,season
12877,city
12888,stadium
12891,season
12893,season
12901,season
12905,season
12910,team
12917,season
12922,season
12939,season
12946,team
12958,season
12962,team
12973,city
13002,position
13015,birthplace
13029,season
13044,city
13045,season
13054,stadium
13057,stadium
13061,stadium
13062,team
13065,season
13070,birthyear
13077,team
13080,season
13086,season
13092,season
13094,season
13099,season
13101,birthyear
13104,stadium
13106,season
13113,team
13120,stadium
13124,birthyear
13132,stadium
13136,birthyear
13139,season
13145,city
13158,birthplace
13197,stadium
13213,birthyear
13233,birthplace
13244,city
13246,team
13252,season
13255,city
13263,season
13265,season
13269,birthplace
13273,team
13276,team
13281,stadium
13283,position
13319,season
13320,season
13334,stadium
13342,season
13354,birthplace
13360,season
13363,season
13382,season
13394,birthyear
13396,city
13409,birthplace
13413,season
13424,city
13441,stadium
13450,city
13454,season
13458,city
13477,season
13481,birthplace
13482,city
13496,season
13502,season
13508,city
13511,stadium
13517,birthyear
13522,season
13541,season
13549,position
13554,season
13555,stadium
13556,birthplace
13558,stadium
13580,season
13581,stadium
13585,season
13586,team
13612,birthplace
13613,season
13617,season
13618,season
13619,stadium
13621,team
13622,position
13628,season
13631,season
13633,position
13642,stadium
13644,team
13646,birthyear
13660,season
13665,position
13670,birthyear
13684,stadium
13685,season
13698,city
13712,birthplace
13715,birthyear
13716,season
13717,team
13739,season
13768,season
13782,season
13787,city
13794,team
13804,season
13814,stadium
13821,team
13840,team
13844,season
13851,season
13856,season
13865,stadium
13867,season
13868,season
13882,city
13887,birthplace
13889,stadium
13921,season
13933,season
13966,season
13979,team
13982,season
13991,season
14003,birthplace
14004,team
14005,season
14007,season
14008,city
14012,season
14013,season
14017,season
14023,season
14034,season
14037,team
14051,season
14054,team
14065,city
14097,birthyear
14107,birthplace
14111,team
14113,season
14115,team
14122,season
14126,birthplace
14135,season
14136,stadium
14141,birthplace
14145,season
14149,season
14166,season
14177,team
14181,season
14184,city
14185,team
14191,season
14200,birthplace
14201,season
14202,season
14204,birthplace
14221,season
14222,birthyear
14224,birthyear
14226,city
14230,city
14232,stadium
14236,city
14241,birthyear
14257,city
14267,team
14273,season
14276,stadium
14285,birthyear
14295,stadium
14306,season
14309,position
14310,team
14327,season
14328,season
14337,stadium
14342,team
14366,team
14384,team
14387,stadium
14400,season
14404,season
14405,position
14409,team
14410,season
14418,team
14419,birthplace
14422,season
14423,birthyear
14426,season
14428,stadium
14431,season
14434,season
14436,team
14438,season
14440,season
14441,stadium
14455,team
14460,birthplace
14469,team
14476,birthplace
14480,season
14490,season
14491,season
14514,stadium
14518,city
14523,city
14526,stadium
14529,season
14533,position
14534,season
14536,team
14541,city
14549,team
14565,birthplace
14575,team
14593,position
14604,season
14607,season
14611,city
14621,birthplace
14630,birthplace
14647,stadium
14657,city
14668,season
14672,city
14675,season
14683,position
14691,season
14704,season
14717,stadium
14729,team
14752,stadium
14754,city
14775,stadium
14776,season
14780,season
14787,season
14806,season
14819,city
14820,season
14827,team
14830,stadium
14836,season
14848,city
14849,season
14853,season
14854,stadium
14871,season
14879,season
14883,city
14884,birthyear
14884,team
14900,city
14910,birthyear
14942,stadium
14947,season
14957,birthyear
14957,team
14961,stadium
14972,season
15000,birthplace
15037,season
15041,city
15044,birthplace
15046,city
15063,team
15076,birthplace
15090,stadium
15095,season
15099,stadium
15106,season
15111,season
15124,birthplace
15145,city
15149,season
15183,birthplace
15190,season
15193,season
15216,stadium
15218,stadium
15222,team
15242,season
15246,season
15249,stadium
15258,stadium
15279,season
15282,birthyear
15285,season
15292,season
15306,season
15309,birthyear
15313,season
15317,city
15322,season
15326,position
15332,stadium
15339,city
15341,team
15342,season
15359,season
15360,season
15367,season
15386,position
15392,season
15394,season
15399,stadium
15408,season
15414,season
15422,position
15427,season
15446,season
15449,team
15454,season
15469,season
15474,stadium
15478,season
15487,season
15496,season
15512,season
15522,season
15531,position
15537,stadium
15538,birthplace
15542,position
15552,position
15559,team
15561,position
15567,stadium
15569,season
15577,season
