_tid_,attribute
3188,team
3201,city
3214,season
3219,birthplace
3230,season
3239,team
3252,position
3265,team
3267,position
3275,season
3276,position
3284,team
3301,team
3310,season
3311,position
3333,team
3334,position
3340,city
3363,season
3370,birthplace
3372,season
3376,season
3387,birthyear
3400,season
3408,team
3412,position
3413,season
3419,team
3420,birthplace
3433,season
3437,season
3440,city
3443,season
3446,season
3452,season
3461,birthyear
3481,team
3484,season
3492,team
3496,team
3503,team
3516,season
3527,season
3543,season
3545,season
3564,season
3583,season
3586,birthyear
3586,team
3597,season
3606,team
3607,season
3614,team
3624,season
3626,birthplace
3628,birthyear
3656,season
3658,birthplace
3661,season
3665,city
3671,team
3709,season
3740,season
3747,team
3749,season
3760,birthyear
3766,season
3769,season
3775,season
3795,season
3822,team
3831,season
3838,team
3848,birthplace
3858,season
3861,team
3871,season
3879,team
3884,season
3885,season
3890,birthplace
3902,team
3910,team
3911,city
3917,birthplace
3918,season
3926,season
3945,season
3957,birthyear
3974,season
3976,team
3982,team
3991,team
4008,city
4033,team
4056,city
4057,season
4063,season
4064,city
4067,birthyear
4096,team
4116,season
4127,birthyear
4136,team
4138,team
4139,season
4166,position
4169,team
4175,city
4188,team
4192,season
4204,team
4205,team
4239,city
4254,season
4256,team
4267,birthyear
4272,team
4279,team
4290,birthplace
4301,city
4312,city
4327,team
4331,season
4332,team
4338,season
4370,birthplace
4371,season
4388,city
4418,birthyear
4424,team
4442,position
4443,team
4473,season
4480,season
4496,city
4501,birthyear
4510,birthyear
4514,season
4517,team
4519,team
4536,team
4538,season
4545,season
4550,team
4551,season
4555,season
4579,birthyear
4581,team
4593,season
4595,team
4602,city
4618,birthyear
4622,birthplace
4627,city
4638,season
4643,city
4661,team
4665,team
4668,position
4685,season
4700,season
4702,season
4708,season
4718,team
4720,season
4725,team
4731,team
4734,team
4736,team
4749,position
4763,season
4782,city
4786,team
4791,season
4792,birthplace
4809,team
4818,team
4820,birthplace
4830,city
4872,position
4883,position
4886,team
4899,team
4903,season
4905,team
4906,city
4914,team
4915,birthyear
4917,season
4918,position
4921,season
4934,city
4946,team
4950,season
4960,team
4962,birthplace
4984,team
4986,position
4992,city
4994,team
4997,team
5004,birthplace
5013,city
5036,season
5040,position
5045,team
5048,team
5054,position
5062,season
5067,season
5076,season
5079,season
5083,position
5084,season
5103,team
5105,season
5119,birthyear
5119,team
5120,team
5124,season
5133,team
5139,season
5142,team
5149,birthyear
5150,team
5153,birthplace
5194,city
5210,team
5214,season
5217,city
5218,season
5228,season
5238,city
5243,season
5249,team
5261,season
5268,team
5295,season
5303,season
5305,season
5318,team
5325,season
5327,city
5340,season
5345,season
5367,season
5369,position
5379,season
5386,birthplace
5395,team
5410,team
5439,team
5447,birthyear
5456,city
5463,birthyear
5464,season
5468,team
5470,season
5474,position
5482,team
5489,team
5505,birthyear
5505,team
5509,team
5522,birthplace
5532,season
5533,team
5534,season
5544,team
5545,team
5548,season
5560,season
5566,position
5576,season
5579,team
5599,season
5608,team
5613,city
5614,team
5615,season
5624,birthyear
5625,season
5627,season
5643,season
5646,city
5655,team
5658,season
5663,season
5688,birthplace
5693,team
5701,birthyear
5708,team
5717,birthplace
5736,city
5745,team
5765,team
5769,birthplace
5781,city
5785,team
5788,season
5814,team
5819,birthplace
5829,city
5832,city
5840,team
5844,season
5851,season
5869,birthplace
5889,birthplace
5893,position
5908,season
5914,season
5917,team
5918,position
5919,season
5922,season
5927,birthyear
5927,team
5935,birthplace
5943,city
6001,team
6011,season
6019,birthyear
6024,birthplace
6030,season
6051,season
6071,season
6076,city
6102,team
6105,city
6111,season
6136,team
6149,team
6151,birthyear
6157,season
6162,city
6167,team
6183,season
6188,birthplace
6213,team
6215,season
6227,season
6228,team
6231,team
6235,birthplace
6253,birthplace
6283,birthyear
6283,team
6284,birthyear
6298,season
6303,team
6308,team
6308,birthyear
6309,birthplace
6325,team
6343,birthplace
6363,birthyear
6378,birthplace
6382,season
6396,team
6398,birthplace
6407,season
6412,season
6414,team
6434,team
6443,season
6459,city
6467,city
6479,season
6483,birthplace
6487,position
6511,season
6523,birthplace
6529,season
6536,team
6537,team
6542,season
6576,city
6586,season
6593,birthplace
6598,team
6602,team
6602,birthyear
6609,season
6654,season
6671,team
6713,stadium
6714,season
6724,team
6735,birthyear
6739,season
6748,city
6778,stadium
6785,team
6786,team
6819,team
6831,season
6840,team
6851,team
6856,team
6859,stadium
6860,team
6864,team
6876,team
6880,team
6887,city
6893,stadium
6919,season
6922,position
6934,team
6938,stadium
6948,birthplace
6949,birthplace
6953,city
6960,stadium
6962,birthplace
6982,team
6983,season
6992,season
6998,city
7019,stadium
7026,season
7046,stadium
7048,city
7052,stadium
7058,birthyear
7058,team
7062,team
7072,stadium
7085,season
7098,birthplace
7100,team
7121,team
7125,stadium
7127,team
7134,position
7135,stadium
7138,position
7139,team
7158,position
7160,birthyear
7160,team
7169,birthplace
7183,team
7189,birthyear
7191,season
7193,team
7234,position
7239,team
7241,team
7242,season
7243,team
7251,stadium
7267,city
7281,birthplace
7284,team
7285,city
7293,position
7298,team
7302,season
7311,position
7313,team
7317,stadium
7349,birthyear
7388,birthplace
7390,team
7400,position
7404,birthplace
7469,team
7479,stadium
7480,team
7484,team
7512,team
7514,team
7530,team
7531,season
7538,team
7551,season
7555,stadium
7576,city
7578,birthplace
7584,position
7587,stadium
7594,team
7600,stadium
7609,position
7613,season
7623,team
7623,birthyear
7631,team
7641,team
7651,team
7658,birthplace
7660,stadium
7663,stadium
7678,stadium
7697,team
7698,position
7712,position
7713,stadium
7719,stadium
7722,team
7743,position
7756,team
7757,team
7762,team
7773,stadium
7790,team
7793,team
7802,team
7803,stadium
7804,city
7817,team
7818,position
7827,birthplace
7839,birthyear
7840,team
7846,season
7858,team
7864,position
7865,birthplace
7872,birthplace
7891,position
7894,team
7900,stadium
7911,season
7929,city
7931,birthplace
7935,birthyear
7959,season
7964,position
7969,birthplace
7979,birthplace
7997,stadium
8000,team
8001,team
8005,team
8006,team
8010,city
8016,position
8023,team
8024,season
8037,team
8052,birthyear
8052,team
8057,position
8078,position
8082,birthplace
8085,city
8091,team
8094,city
8099,city
8103,birthplace
8124,position
8128,position
8141,team
8150,birthyear
8157,stadium
8159,stadium
8175,stadium
8176,birthplace
8190,stadium
8193,stadium
8204,stadium
8215,position
8225,season
8231,stadium
8248,position
8249,birthyear
8249,team
8258,city
8268,team
8283,city
8291,stadium
8293,season
8300,team
8303,city
8323,team
8333,season
8340,team
8342,team
8345,position
8355,birthplace
8356,stadium
8364,season
8373,position
8378,stadium
8383,season
8386,birthplace
8394,position
8419,stadium
8424,team
8444,stadium
8471,birthyear
8480,team
8485,team
8491,position
8498,position
8502,birthyear
8502,team
8508,stadium
8511,team
8514,stadium
8515,position
8519,team
8528,season
8538,season
8546,stadium
8555,stadium
8576,season
8580,city
8586,stadium
8599,stadium
8653,stadium
8663,city
8673,team
8679,position
8689,team
8695,team
8701,birthyear
8701,team
8708,season
8713,city
8718,position
8724,position
8730,team
8743,position
8753,stadium
8767,team
8781,stadium
8791,city
8792,team
8794,stadium
8802,team
8805,team
8852,season
8855,team
8869,team
8889,birthyear
8893,season
8913,stadium
8918,city
8939,team
8943,city
8948,season
8955,position
8957,stadium
8962,stadium
8963,season
8964,city
8967,birthplace
8969,team
8979,birthyear
8979,team
8981,stadium
8982,stadium
8986,season
8995,position
9005,birthyear
9005,team
9025,stadium
9062,birthyear
9085,team
9096,team
9103,position
9126,stadium
9157,team
9159,team
9169,team
9184,team
9188,position
9199,season
9204,birthplace
9205,season
9221,city
9222,stadium
9232,season
9237,team
9248,position
9279,birthyear
9283,stadium
9286,team
9291,position
9296,city
9301,position
9307,stadium
9321,birthplace
9325,position
9347,position
9377,team
9393,city
9399,team
9401,birthyear
9408,birthyear
9410,birthyear
9410,team
9422,stadium
9438,season
9439,team
9441,season
9443,team
9448,season
9464,team
9468,birthyear
9477,team
9488,birthyear
9502,birthplace
9504,season
9509,stadium
9518,team
9529,position
9539,team
9542,season
9545,stadium
9550,team
9552,stadium
9559,stadium
9570,birthyear
9570,team
9634,team
9638,stadium
9644,birthplace
9652,city
9663,team
9671,birthyear
9671,team
9672,position
9679,team
9689,birthyear
9689,team
9692,team
9701,season
9712,season
9713,position
9714,city
9715,season
9724,team
9759,team
9771,team
9774,stadium
9777,birthplace
9787,stadium
9789,birthplace
9800,position
9809,stadium
9840,stadium
9853,position
9854,stadium
9855,team
9856,team
9863,birthplace
9878,team
9889,stadium
9894,team
9898,birthplace
9900,city
9905,team
9906,team
9911,birthplace
9912,team
9931,team
9932,city
9943,team
9945,stadium
9953,birthplace
9968,position
9973,season
9976,birthplace
9988,birthplace
9990,team
9994,birthyear
9998,birthplace
10015,stadium
10026,position
10041,stadium
10055,stadium
10079,position
10080,team
10094,stadium
10099,season
10103,birthyear
10124,birthplace
10126,team
10130,stadium
10155,position
10178,season
10192,team
10201,season
10246,birthyear
10251,stadium
10281,stadium
10292,team
10295,team
10321,stadium
10336,team
10342,season
10345,birthplace
10380,team
10382,birthyear
10426,season
10442,stadium
10461,team
10466,birthplace
10476,birthyear
10488,team
10491,birthplace
10504,stadium
10507,position
10508,team
10519,birthplace
10540,team
10551,team
10553,position
10554,team
10556,team
10570,team
10574,position
10606,team
10610,stadium
10625,team
10632,birthplace
10634,stadium
10642,team
10643,birthyear
10643,team
10646,team
10650,position
10666,team
10671,season
10672,birthyear
10674,team
10675,position
10704,birthyear
10706,team
10711,stadium
10713,team
10724,season
10734,position
10746,stadium
10759,birthyear
10765,position
10770,team
10772,stadium
10781,birthplace
10802,birthyear
10802,team
10809,team
10828,birthplace
10836,team
10851,birthyear
10866,stadium
10870,stadium
10873,team
10875,birthplace
10887,birthplace
10888,position
10891,season
10896,stadium
10907,season
10909,stadium
10924,season
10934,birthyear
10934,team
10946,season
10950,team
10955,position
10957,team
10967,team
10967,birthyear
10969,season
10990,birthplace
10991,team
11005,birthplace
11011,season
11013,position
11034,stadium
11043,stadium
11047,stadium
11050,stadium
11051,team
11055,birthplace
11056,season
11060,stadium
11076,birthplace
11078,season
11082,team
11083,stadium
11091,stadium
11099,stadium
11112,team
11126,stadium
11128,stadium
11142,stadium
11184,stadium
11186,team
11194,birthplace
11234,stadium
11239,stadium
11259,team
11271,birthplace
11274,stadium
11284,team
11285,team
11290,stadium
11292,season
11327,season
11339,birthplace
11344,season
11353,position
11357,team
11367,birthyear
11367,team
11385,stadium
11389,stadium
11401,season
11402,birthplace
11413,season
11428,birthplace
11443,team
11475,season
11492,stadium
11498,stadium
11507,birthyear
11537,stadium
11540,team
11545,position
11546,birthplace
11552,season
11562,birthyear
11571,stadium
11572,stadium
11596,position
11606,team
11609,season
11621,team
11622,birthplace
11628,birthyear
11643,season
11681,team
11686,birthplace
11709,birthplace
11730,team
11730,birthyear
11732,season
11742,birthplace
11770,birthplace
11773,stadium
11785,team
11787,position
11801,stadium
11810,stadium
11816,season
11821,stadium
11827,position
11831,season
11835,team
11836,season
11840,team
11846,stadium
11863,season
11892,birthplace
11899,team
11912,team
11922,birthplace
11928,birthyear
11929,team
11940,birthplace
11942,birthyear
11946,season
11959,team
11963,season
11972,position
11982,season
11990,team
12002,stadium
12016,birthplace
12026,birthyear
12026,team
12027,birthplace
12033,birthyear
12033,team
12040,season
12042,season
12069,birthyear
12094,birthyear
12110,season
12126,manager
12143,manager
12157,season
12169,position
12174,manager
12176,season
12199,manager
12216,manager
12229,manager
12229,stadium
12231,season
12269,manager
12270,manager
12276,stadium
12276,manager
12277,stadium
12277,manager
12301,stadium
12301,manager
12328,manager
12335,manager
12351,manager
12382,manager
12388,season
12396,manager
12400,stadium
12400,manager
12412,position
12430,manager
12430,stadium
12440,season
12461,season
12480,position
12493,stadium
12493,manager
12511,birthyear
12524,position
12533,season
12536,season
12579,season
12635,position
12639,stadium
12639,manager
12668,manager
12687,stadium
12687,manager
12721,position
12733,stadium
12733,manager
12736,birthyear
12750,manager
12750,stadium
12753,stadium
12753,manager
12762,position
12770,season
12808,birthyear
12809,stadium
12809,manager
12823,season
12835,manager
12910,birthyear
12938,season
12944,stadium
12944,manager
12945,stadium
12945,manager
12948,birthplace
12963,stadium
12963,manager
12975,manager
13006,manager
13010,position
13014,stadium
13014,manager
13025,birthyear
13035,birthplace
13042,stadium
13042,manager
13056,birthplace
13094,birthyear
13095,season
13105,position
13107,birthplace
13114,season
13118,manager
13122,stadium
13122,manager
13126,position
13129,birthyear
13134,manager
13166,season
13168,manager
13188,season
13190,birthplace
13212,birthplace
13214,stadium
13214,manager
13221,stadium
13221,manager
13232,season
13246,birthplace
13247,birthplace
13255,manager
13255,stadium
13266,position
13293,birthyear
13300,birthplace
13330,season
13333,manager
13336,stadium
13336,manager
13340,position
13357,manager
13357,stadium
13369,stadium
13369,manager
13373,season
13387,stadium
13387,manager
13389,position
13397,manager
13397,stadium
13398,manager
13433,birthplace
13434,manager
13498,stadium
13498,manager
13521,manager
13559,season
13564,stadium
13564,manager
13568,season
13572,manager
13572,stadium
13595,birthplace
13600,position
13634,season
13650,position
13666,manager
13669,birthplace
13671,season
13676,position
13684,stadium
13684,manager
13720,position
13729,position
13733,birthplace
13739,position
13763,season
13765,birthplace
13776,season
13782,season
13785,stadium
13785,manager
13793,birthplace
13805,stadium
13805,manager
13807,manager
13810,manager
13819,birthyear
13819,manager
13826,stadium
13826,manager
13831,season
13843,birthyear
13862,birthyear
13886,season
13890,manager
13893,manager
13900,stadium
13900,manager
13919,manager
13926,season
13933,manager
13953,manager
13966,manager
13975,stadium
13975,manager
13988,manager
14001,season
14003,season
14026,manager
14041,position
14042,season
14045,season
14051,birthplace
14055,manager
14068,manager
14090,birthyear
14095,season
14131,position
14199,season
14204,position
14233,season
14239,position
14241,season
14242,manager
14242,stadium
14244,birthyear
14244,manager
14246,birthyear
14275,season
14292,position
14299,stadium
14299,manager
14317,manager
14317,stadium
14323,manager
14323,stadium
14329,stadium
14329,manager
14331,stadium
14331,manager
14336,season
14345,position
14357,stadium
14357,manager
14372,manager
14372,birthyear
14395,position
14397,manager
14409,position
14411,birthplace
14448,stadium
14448,manager
14461,manager
14465,birthyear
14473,birthyear
14474,birthplace
14480,stadium
14480,manager
14496,stadium
14496,manager
14509,season
14520,birthplace
14530,manager
14557,position
14565,manager
14565,stadium
14569,season
14572,season
14573,stadium
14573,manager
14587,season
14591,stadium
14591,manager
14604,stadium
14604,manager
14619,manager
14619,stadium
14628,stadium
14628,manager
14642,manager
14652,season
14678,stadium
14678,manager
14703,manager
14712,manager
14733,position
14754,season
14770,manager
14791,manager
14798,position
14802,birthplace
14818,manager
14843,manager
14851,birthplace
14863,manager
14873,season
14889,manager
14892,birthyear
14898,manager
14953,birthyear
14956,stadium
14956,manager
14968,birthyear
14974,position
14975,stadium
14975,manager
14982,manager
15007,birthplace
15013,stadium
15013,manager
15018,birthyear
15022,season
15032,season
15057,manager
15061,birthplace
15069,season
15078,stadium
15078,manager
15085,position
15101,stadium
15101,manager
15103,position
15121,birthyear
15124,stadium
15124,manager
15129,birthplace
15140,manager
15160,stadium
15160,manager
15169,birthplace
15196,stadium
15196,manager
15226,season
15235,birthyear
15255,season
15259,stadium
15259,manager
15264,birthplace
15274,stadium
15274,manager
15307,manager
15314,manager
15323,season
15327,season
15331,stadium
15331,manager
15333,stadium
15333,manager
15344,birthyear
15344,manager
15363,season
15364,stadium
15364,manager
15397,season
15408,position
15412,manager
15413,manager
15423,manager
15427,season
15439,position
15447,manager
15447,stadium
15452,stadium
15452,manager
15463,manager
15469,manager
15474,stadium
15474,manager
15475,season
15489,manager
15505,season
15508,season
15512,position
15523,season
15526,manager
15529,position
15550,birthplace
15555,stadium
15555,manager
15557,season
15564,position
15569,position
15584,manager
15604,stadium
15604,manager
15632,manager
15635,birthplace
15636,birthplace
15640,position
15641,stadium
15641,manager
15643,manager
15643,birthyear
15654,birthplace
15675,birthyear
15678,stadium
15678,manager
15714,season
15719,birthplace
15752,position
15765,manager
15767,birthplace
15775,season
15776,position
15787,stadium
15787,manager
15792,stadium
15792,manager
15795,position
15801,manager
15811,position
15833,manager
15834,position
15863,season
15870,birthplace
15887,birthyear
15900,season
15908,manager
15912,birthplace
15913,season
15919,manager
15920,birthplace
15936,stadium
15936,manager
15937,season
15961,birthyear
15981,manager
15984,position
15989,stadium
15989,manager
15996,manager
16003,manager
16016,season
16045,season
16059,manager
16059,stadium
16083,season
16086,birthyear
16086,manager
16106,manager
16107,season
16114,manager
16124,season
16126,birthplace
16128,birthyear
16140,stadium
16140,manager
16155,stadium
16155,manager
16158,birthplace
16161,position
16171,manager
16209,season
16247,manager
16260,birthyear
16269,season
16295,season
16331,season
16348,birthplace
16358,season
16379,manager
16380,stadium
16380,manager
16384,season
16390,birthplace
16393,manager
16393,stadium
16402,manager
16417,birthplace
16418,season
16421,stadium
16421,manager
16426,season
16445,season
16457,birthyear
16474,season
16546,manager
16546,stadium
16550,stadium
16550,manager
16557,season
16558,stadium
16558,manager
16565,stadium
16565,manager
16567,birthyear
16610,manager
16610,stadium
16627,birthyear
16632,stadium
16632,manager
16638,manager
16639,season
16666,birthplace
16669,manager
16692,season
16704,manager
16705,manager
16754,season
16767,birthyear
16772,manager
16779,manager
16790,birthplace
16792,stadium
16792,manager
16827,manager
16838,season
16870,birthplace
16871,season
16918,birthyear
16942,position
16973,season
16980,position
17001,birthyear
17002,stadium
17002,manager
17010,birthyear
17014,season
17017,manager
17038,season
17050,manager
17051,season
17053,stadium
17053,manager
17071,stadium
17071,manager
17079,birthyear
17081,manager
17085,stadium
17085,manager
17093,season
17118,birthyear
17120,stadium
17120,manager
17122,birthplace
17135,stadium
17135,manager
17164,stadium
17164,manager
17165,manager
17168,position
17185,season
17202,season
17220,season
17225,manager
17234,manager
17236,manager
17249,position
17286,manager
17288,stadium
17288,manager
17291,season
17292,birthplace
17295,stadium
17295,manager
17306,stadium
17306,manager
17309,manager
17320,birthplace
17331,stadium
17331,manager
17341,manager
17341,stadium
17357,stadium
17357,manager
17363,stadium
17363,manager
17372,position
17383,position
17405,manager
17415,birthyear
17417,position
17418,position
17446,manager
17462,birthplace
17477,stadium
17477,manager
17486,position
17504,birthplace
17540,position
17548,manager
17554,position
17562,season
17567,season
17583,position
17584,position
17603,manager
17605,season
17619,birthyear
17619,manager
17642,manager
17649,birthyear
17653,birthplace
17675,city
17703,city
17714,season
17741,city
17743,season
17745,city
17801,city
17811,city
17820,stadium
17820,manager
17824,manager
17824,stadium
17845,season
17869,position
17883,city
17886,season
17895,manager
17947,birthyear
17963,birthyear
17968,manager
17970,season
17974,position
17982,manager
17997,city
18005,birthyear
18005,manager
18022,birthplace
18032,season
18034,season
18048,season
18060,season
18066,position
18076,season
18079,manager
18092,stadium
18092,manager
18099,season
18114,manager
18124,birthyear
18127,position
18157,city
18158,season
18182,manager
18182,stadium
18188,birthplace
18200,city
18201,birthyear
18207,stadium
18207,manager
18217,season
18240,stadium
18240,manager
18252,stadium
18252,manager
18265,manager
18266,city
18269,birthplace
18292,city
18319,birthplace
18327,stadium
18327,manager
18328,city
18335,city
18340,manager
18348,manager
18348,stadium
18369,season
18370,stadium
18370,manager
18388,city
18389,birthplace
18393,position
18408,season
18417,manager
18418,position
18427,manager
18427,birthyear
18431,stadium
18431,manager
18435,birthplace
18441,city
18445,city
18450,city
18454,city
18473,city
18482,city
18496,city
18501,manager
18505,stadium
18505,manager
18510,stadium
18510,manager
18511,season
18519,birthyear
18522,city
18524,season
18530,season
18551,season
18566,stadium
18566,manager
18571,season
18580,stadium
18580,manager
18593,stadium
18593,manager
18602,manager
18611,season
18612,city
18627,stadium
18627,manager
18636,manager
18644,stadium
18644,manager
18649,manager
18651,birthyear
18657,season
18679,manager
18679,stadium
18683,season
18688,birthplace
18694,city
18715,season
18727,season
18731,manager
18735,birthplace
18747,city
18753,birthplace
18758,city
18783,birthyear
18783,manager
18784,birthyear
18797,stadium
18797,manager
18798,season
18808,birthyear
18808,manager
18809,season
18816,manager
18816,stadium
18825,manager
18838,stadium
18838,manager
18843,birthplace
18862,city
18863,birthyear
18868,city
18878,birthplace
18882,season
18888,city
18897,city
18898,season
18907,position
18912,season
18913,city
18943,season
18947,city
18952,stadium
18979,season
18980,city
18983,season
18986,stadium
18987,position
19005,stadium
19011,season
19023,birthplace
19025,city
19029,season
19042,season
19045,city
19086,season
19093,season
19094,city
19102,birthyear
19109,season
19113,city
19154,season
19214,season
19235,birthyear
19239,season
19331,season
19362,city
19419,season
19422,position
19425,city
19429,position
19431,city
19448,birthplace
19449,birthplace
19462,birthplace
19477,city
19483,season
19492,season
19520,city
19526,season
19558,birthyear
19578,city
19585,season
19598,birthplace
19607,city
19617,city
19634,birthplace
19638,position
19658,birthplace
19660,birthyear
19669,birthplace
19689,birthyear
19691,season
19699,city
19720,city
19734,position
19742,season
19745,city
19781,birthplace
19793,position
19802,season
19811,birthplace
19845,city
19849,birthyear
19888,birthplace
19900,position
19904,birthplace
19912,city
19988,city
20031,season
20051,season
20058,city
20078,birthplace
20084,position
20090,city
20108,season
20109,position
20113,season
20123,birthyear
20158,season
20175,city
20198,position
20212,position
20218,city
20220,city
20243,position
20268,city
20276,season
20318,position
20322,season
20327,season
20339,birthyear
20346,season
20351,season
20354,season
20356,city
20364,position
20365,birthplace
20372,season
20391,birthplace
20405,season
20411,season
20412,season
20421,city
20431,birthplace
20435,birthyear
20452,season
20459,season
20464,birthplace
20469,birthplace
20479,birthplace
20484,season
20516,birthplace
20524,season
20547,season
20552,birthyear
20556,season
20557,position
20566,season
20578,position
20582,birthplace
20583,city
20598,season
20603,birthplace
20622,city
20624,position
20628,position
20637,season
20650,birthyear
20652,season
20676,birthplace
20678,city
20707,city
20714,city
20715,position
20723,season
20725,season
20737,city
20738,season
20740,season
20741,city
20748,position
20749,birthyear
20753,season
20767,season
20779,city
20793,season
20805,city
20820,season
20827,city
20833,season
20845,birthplace
20855,birthplace
20864,season
20873,position
20877,season
20883,season
20886,birthplace
20894,position
20914,season
20957,season
20971,birthyear
20974,season
20991,position
20998,position
21002,birthyear
21012,season
21015,position
21028,season
21038,season
21057,city
21076,season
21077,city
21123,season
21179,position
21201,birthyear
21208,season
21209,city
21212,season
21216,season
21218,position
21224,position
21243,position
21262,season
21269,season
21285,city
21308,season
21328,season
21339,season
21352,season
21354,season
21366,city
21368,city
21376,season
21389,birthyear
21393,season
21414,season
21428,season
21429,season
21431,city
21448,season
21450,season
21455,position
21463,season
21467,season
21473,season
21477,city
21479,birthyear
21486,season
21495,position
21501,season
21505,birthyear
21511,city
21539,season
21562,birthyear
21569,season
21579,city
21584,season
21603,position
21645,city
21662,season
21688,position
21697,city
21699,season
21704,birthplace
21705,season
21732,season
21748,position
21779,birthyear
21791,position
21801,position
21821,birthplace
21825,position
21830,season
21847,position
21861,season
21866,city
21869,season
21894,season
21901,birthyear
21908,birthyear
21910,birthyear
21930,season
21938,season
21941,season
21948,season
21968,birthyear
21988,birthyear
22000,season
22002,season
22004,season
22014,season
22020,city
22029,birthyear
22042,season
22054,city
22070,birthyear
22075,city
22129,city
22135,season
22143,city
22144,birthplace
22171,birthyear
22172,position
22189,birthyear
22194,season
22201,season
22212,season
22213,position
22215,season
22231,season
22271,team
22277,birthplace
22289,birthplace
22300,position
22353,position
22358,city
22363,season
22375,city
22377,city
22378,team
22394,team
22398,season
22405,team
22406,team
22407,season
22411,birthplace
22412,team
22413,city
22421,season
22431,team
22443,team
22453,birthplace
22455,city
22468,birthyear
22473,season
22476,birthplace
22480,city
22488,birthplace
22490,team
22494,birthyear
22498,birthplace
22524,season
