train_batch;infer_batch;tid;pred;truth;probs
1;55;435;5;0;[[0.15252621471881866, 0.12642942368984222, 0.12545554339885712, 0.12590722739696503, 0.14655505120754242, 0.20133337378501892, 0.12179318070411682, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;62;438;4;0;[[0.17306414246559143, 0.1430666148662567, 0.14913855493068695, 0.1446228325366974, 0.23484891653060913, 0.15525896847248077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;66;225;1;3;[[0.10375592857599258, 0.11015155911445618, 0.0896143764257431, 0.10800831764936447, 0.0766596794128418, 0.08601335436105728, 0.08361329883337021, 0.08599133789539337, 0.08598414063453674, 0.08594091981649399, 0.08426719158887863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;68;441;2;0;[[0.26534712314605713, 0.24154606461524963, 0.3021200895309448, 0.190986767411232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;70;433;2;0;[0.26583588123321533, 0.2223597764968872, 0.32327818870544434, 0.1885262131690979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;70;432;1;0;[0.30335375666618347, 0.41007184982299805, 0.2865743637084961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;72;439;5;0;[[0.1507352888584137, 0.1252031922340393, 0.13593755662441254, 0.13599874079227448, 0.13710661232471466, 0.19233044981956482, 0.12268815189599991, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;25;193;1;2;[[0.18289943039417267, 0.307492733001709, 0.3048470914363861, 0.2047608345746994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;55;435;2;0;[[0.3094489574432373, 0.20105251669883728, 0.3211500644683838, 0.16834841668605804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;62;438;2;0;[[0.2654898464679718, 0.18916907906532288, 0.33790549635887146, 0.20743560791015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;70;433;2;0;[0.2819168269634247, 0.215606227517128, 0.3278055787086487, 0.17467135190963745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;70;432;1;0;[0.32966047525405884, 0.4234612286090851, 0.2468782514333725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;72;439;5;0;[[0.15792296826839447, 0.12218621373176575, 0.12528061866760254, 0.13414211571216583, 0.13627682626247406, 0.20754097402095795, 0.11665025353431702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;2;446;4;0;[[0.16396953165531158, 0.13449221849441528, 0.12913580238819122, 0.13450370728969574, 0.29002630710601807, 0.14787232875823975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;3;440;2;0;[[0.1741390824317932, 0.1451364904642105, 0.28834521770477295, 0.12345030903816223, 0.1432640105485916, 0.1256648153066635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;7;449;1;0;[[0.3197207748889923, 0.3548557460308075, 0.16271176934242249, 0.16271176934242249, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;20;448;1;0;[[0.33601412177085876, 0.39018023014068604, 0.13687673211097717, 0.13692894577980042, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;35;443;1;0;[[0.45134595036506653, 0.5486540198326111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;36;444;1;0;[[0.27379506826400757, 0.29687896370887756, 0.14243824779987335, 0.14447396993637085, 0.14241373538970947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;46;436;2;0;[[0.14330267906188965, 0.11697473376989365, 0.24639266729354858, 0.12919114530086517, 0.14473651349544525, 0.10972201079130173, 0.1096801906824112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;55;435;5;0;[[0.14431999623775482, 0.11618586629629135, 0.11549144238233566, 0.11591372638940811, 0.13860619068145752, 0.25994572043418884, 0.10953707247972488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;59;445;1;0;[[0.45288851857185364, 0.547111451625824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;62;438;4;0;[[0.16176746785640717, 0.13013853132724762, 0.1336202770471573, 0.13155518472194672, 0.29964354634284973, 0.14327505230903625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;68;441;2;0;[[0.24594400823116302, 0.22156941890716553, 0.3685104250907898, 0.16397610306739807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;70;433;2;0;[0.24469418823719025, 0.1991444230079651, 0.3955420255661011, 0.1606193482875824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;70;432;1;0;[0.2643996775150299, 0.48564767837524414, 0.24995267391204834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;72;439;5;0;[[0.14289510250091553, 0.11548151075839996, 0.12734739482402802, 0.12759535014629364, 0.1286342740058899, 0.24721494317054749, 0.1108313798904419, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;84;442;1;0;[[0.4482227861881256, 0.551777184009552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;46;436;1;0;[[0.31387701630592346, 0.3348664939403534, 0.20707756280899048, 0.14417889714241028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;55;435;2;0;[[0.303850382566452, 0.18648549914360046, 0.3640565276145935, 0.14560751616954803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;62;438;2;0;[[0.2536357641220093, 0.17242856323719025, 0.3842200040817261, 0.1897156685590744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;70;433;2;0;[0.2747097611427307, 0.20069558918476105, 0.3713507652282715, 0.15324386954307556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;70;432;1;0;[0.3101775646209717, 0.4660876393318176, 0.2237347960472107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;72;439;5;0;[[0.15427562594413757, 0.11499948054552078, 0.11699820309877396, 0.12716521322727203, 0.12936639785766602, 0.2504701018333435, 0.10672501474618912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;84;442;1;0;[[0.4899716079235077, 0.5100283622741699, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;3;440;2;0;[[0.1597965806722641, 0.13116972148418427, 0.35806575417518616, 0.10938282310962677, 0.13000139594078064, 0.11158370226621628, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;7;449;1;0;[[0.3016910254955292, 0.42090409994125366, 0.1387024074792862, 0.1387024074792862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;20;448;1;0;[[0.3023974597454071, 0.4666583836078644, 0.11541751772165298, 0.11552664637565613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;30;437;3;0;[[0.23293976485729218, 0.09788835048675537, 0.11047059297561646, 0.27663472294807434, 0.1080859899520874, 0.08699028193950653, 0.08699028193950653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;35;443;1;0;[[0.38154053688049316, 0.6184594035148621, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;36;444;1;0;[[0.25798529386520386, 0.3602333068847656, 0.1261972039937973, 0.12946189939975739, 0.12612222135066986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;46;436;2;0;[[0.13174140453338623, 0.10649622976779938, 0.3106004595756531, 0.11977625638246536, 0.1349012702703476, 0.0982886254787445, 0.09819578379392624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;55;435;5;0;[[0.13116402924060822, 0.10454627126455307, 0.10422065854072571, 0.10453127324581146, 0.12802664935588837, 0.3303961753845215, 0.0971149280667305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;59;445;1;0;[[0.3835121989250183, 0.6164878606796265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;62;438;4;0;[[0.14574353396892548, 0.11636942625045776, 0.11713490635156631, 0.11736951768398285, 0.3734242916107178, 0.12995828688144684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;68;441;2;0;[[0.21782061457633972, 0.19772255420684814, 0.44500353932380676, 0.1394532322883606, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;70;433;2;0;[0.2149106115102768, 0.1731003075838089, 0.476184219121933, 0.13580487668514252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;70;432;1;0;[0.22273145616054535, 0.5655993819236755, 0.2116692215204239, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;72;439;5;0;[[0.130585715174675, 0.10460414737462997, 0.11587446928024292, 0.1177307665348053, 0.11848574131727219, 0.31398120522499084, 0.09873794764280319, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;84;442;1;0;[[0.37960851192474365, 0.6203915476799011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;46;436;1;0;[[0.3105213940143585, 0.37039053440093994, 0.19256086647510529, 0.1265271008014679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;55;435;2;0;[[0.2954176068305969, 0.1704748272895813, 0.40727508068084717, 0.1268325001001358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;62;438;2;0;[[0.24022749066352844, 0.15532691776752472, 0.4314222037792206, 0.17302340269088745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;68;441;1;0;[[0.4992380142211914, 0.5007619261741638, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;70;433;2;0;[0.26480650901794434, 0.18490809202194214, 0.4151434600353241, 0.1351420134305954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;70;432;1;0;[0.28925976157188416, 0.510312020778656, 0.20042818784713745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;72;439;5;0;[[0.1495031714439392, 0.10720005631446838, 0.10865744203329086, 0.12023263424634933, 0.12269945442676544, 0.29398736357688904, 0.0977199524641037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;84;442;1;0;[[0.46376582980155945, 0.5362342000007629, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;7;449;1;0;[[0.27979421615600586, 0.4827880263328552, 0.11870889365673065, 0.11870889365673065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;20;448;1;0;[[0.26769134402275085, 0.5421819090843201, 0.0950431153178215, 0.09508362412452698, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;30;437;3;0;[[0.1993337869644165, 0.09216869622468948, 0.10523515194654465, 0.3400534689426422, 0.10324091464281082, 0.07998402416706085, 0.07998402416706085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;35;443;1;0;[[0.33809253573417664, 0.661907434463501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;36;444;1;0;[[0.25276705622673035, 0.41305097937583923, 0.11009140312671661, 0.1139991506934166, 0.11009138077497482, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;46;436;2;0;[[0.11966652423143387, 0.09678144007921219, 0.37153637409210205, 0.1101367175579071, 0.12684272229671478, 0.08753667771816254, 0.08749938756227493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;55;435;5;0;[[0.11801766604185104, 0.09414803236722946, 0.09392103552818298, 0.09416873008012772, 0.11722227931022644, 0.39673128724098206, 0.08579090982675552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;59;445;1;0;[[0.3402855098247528, 0.6597144603729248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;62;438;4;0;[[0.12953592836856842, 0.10357269644737244, 0.1037302166223526, 0.10434851050376892, 0.4419432580471039, 0.11686943471431732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;68;441;2;0;[[0.1947290450334549, 0.1788153350353241, 0.5086317658424377, 0.11782384663820267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;70;433;2;0;[0.1905876100063324, 0.15350791811943054, 0.5418516993522644, 0.11405279487371445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;70;432;1;0;[0.18761925399303436, 0.6265974044799805, 0.18578331172466278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;72;439;5;0;[[0.11785241216421127, 0.09446579217910767, 0.10652970522642136, 0.1075931265950203, 0.10819379985332489, 0.37762418389320374, 0.0877409279346466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
