train_batch;infer_batch;tid;pred;truth;probs
1;98;218;0;3;[[0.20491644740104675, 0.16788291931152344, 0.19138295948505402, 0.08968381583690643, 0.180382639169693, 0.16575123369693756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;13;456;2;0;[[0.3431071639060974, 0.2383885681629181, 0.4185042381286621, 0.0, 0.0, 0.0]]
2;15;572;1;4;[[0.11828061193227768, 0.1712976098060608, 0.16455258429050446, 0.11262159049510956, 0.12167906016111374, 0.1527109295129776, 0.1588575690984726]]
2;20;31;2;0;[[0.3015965223312378, 0.3331092596054077, 0.3652942478656769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;21;744;8;3;[[0.08675293624401093, 0.14684158563613892, 0.09963813424110413, 0.11954906582832336, 0.10871312767267227, 0.08727479726076126, 0.09785065054893494, 0.08612968772649765, 0.16725000739097595, 0.0]]
2;24;162;3;1;[[0.19101673364639282, 0.19681118428707123, 0.1555946320295334, 0.26241958141326904, 0.1941579282283783, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;47;221;1;0;[[0.2975079417228699, 0.3780149221420288, 0.32447710633277893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;57;164;4;2;[[0.15044763684272766, 0.18986056745052338, 0.19523629546165466, 0.13747180998325348, 0.1952802538871765, 0.1317034214735031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;96;247;10;0;[[0.06867516040802002, 0.1045728400349617, 0.07193267345428467, 0.07535280287265778, 0.08476147055625916, 0.09542597085237503, 0.07100796699523926, 0.0793798565864563, 0.09304283559322357, 0.06902013719081879, 0.11778263002634048, 0.069045789539814, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;98;218;0;3;[[0.19174045324325562, 0.15841466188430786, 0.16231639683246613, 0.19022095203399658, 0.16185516119003296, 0.13545243442058563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;4;356;0;1;[[0.25477850437164307, 0.17754124104976654, 0.09924715012311935, 0.16079017519950867, 0.15648382902145386, 0.15115903317928314, 0.0]]
1;7;449;2;0;[[0.23342177271842957, 0.37745410203933716, 0.3891240954399109, 0.0, 0.0, 0.0]]
1;11;526;1;0;[[0.2838951051235199, 0.36313167214393616, 0.35297322273254395, 0.0, 0.0, 0.0]]
1;13;456;2;0;[[0.30486154556274414, 0.1625000387430191, 0.532638430595398, 0.0, 0.0, 0.0]]
1;15;572;1;4;[[0.14106136560440063, 0.18094836175441742, 0.17898906767368317, 0.13598710298538208, 0.07096710801124573, 0.12180289626121521, 0.17024409770965576]]
1;20;31;2;0;[[0.19910894334316254, 0.33290135860443115, 0.4679897725582123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;21;744;8;3;[[0.10280976444482803, 0.14355196058750153, 0.11746284365653992, 0.062394604086875916, 0.0948902890086174, 0.10306695103645325, 0.11264927685260773, 0.10251331329345703, 0.16066104173660278, 0.0]]
1;22;868;2;3;[[0.20580758154392242, 0.21590374410152435, 0.2462366819381714, 0.16102518141269684, 0.17102684080600739, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;24;162;3;1;[[0.23151421546936035, 0.11590719223022461, 0.17506800591945648, 0.27952760457992554, 0.19798290729522705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;27;216;1;2;[[0.2511698603630066, 0.2795563042163849, 0.19114993512630463, 0.2781238853931427, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;31;872;0;2;[[0.23951022326946259, 0.21583515405654907, 0.11621628701686859, 0.2372148036956787, 0.191223606467247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;32;113;3;4;[[0.20122212171554565, 0.16424612700939178, 0.1693902611732483, 0.20374329388141632, 0.10558672994375229, 0.15581144392490387, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;33;493;1;8;[[0.1030682846903801, 0.123256154358387, 0.09553054720163345, 0.10935753583908081, 0.09792765974998474, 0.10663404315710068, 0.11736999452114105, 0.09525036811828613, 0.06559654325246811, 0.08600875735282898, 0.0, 0.0]]
1;42;332;1;3;[[0.19424758851528168, 0.21351192891597748, 0.1952970325946808, 0.21215534210205078, 0.1847880333662033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;47;221;1;0;[[0.17159201204776764, 0.46571239829063416, 0.3626956045627594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;57;164;1;2;[[0.18414084613323212, 0.2114366590976715, 0.09091649949550629, 0.15026463568210602, 0.20365552604198456, 0.15958592295646667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;61;238;1;0;[[0.218687042593956, 0.4349265694618225, 0.3463863730430603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;67;42;4;0;[[0.12818311154842377, 0.16907207667827606, 0.16907207667827606, 0.16571134328842163, 0.19220033288002014, 0.1757611483335495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;75;846;1;5;[[0.14950798451900482, 0.18136242032051086, 0.1453433632850647, 0.16256707906723022, 0.15320853888988495, 0.07178089022636414, 0.1362297087907791, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;76;159;0;1;[[0.24864332377910614, 0.10939634591341019, 0.2347469925880432, 0.1991618126630783, 0.20805145800113678, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;96;247;10;0;[[0.03184439241886139, 0.10429399460554123, 0.07938335090875626, 0.08238887041807175, 0.07839250564575195, 0.09790314733982086, 0.07893376797437668, 0.0857224240899086, 0.09514833986759186, 0.07743127644062042, 0.11110135167837143, 0.07745662331581116, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;98;218;0;3;[[0.20491644740104675, 0.16788291931152344, 0.19138295948505402, 0.08968381583690643, 0.180382639169693, 0.16575123369693756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;13;456;2;0;[[0.3431071639060974, 0.2383885681629181, 0.4185042381286621, 0.0, 0.0, 0.0]]
2;15;572;1;4;[[0.11828061193227768, 0.1712976098060608, 0.16455258429050446, 0.11262159049510956, 0.12167906016111374, 0.1527109295129776, 0.1588575690984726]]
2;20;31;2;0;[[0.3015965223312378, 0.3331092596054077, 0.3652942478656769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;21;744;8;3;[[0.08675293624401093, 0.14684158563613892, 0.09963813424110413, 0.11954906582832336, 0.10871312767267227, 0.08727479726076126, 0.09785065054893494, 0.08612968772649765, 0.16725000739097595, 0.0]]
2;24;162;3;1;[[0.19101673364639282, 0.19681118428707123, 0.1555946320295334, 0.26241958141326904, 0.1941579282283783, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;47;221;1;0;[[0.2975079417228699, 0.3780149221420288, 0.32447710633277893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;57;164;4;2;[[0.15044763684272766, 0.18986056745052338, 0.19523629546165466, 0.13747180998325348, 0.1952802538871765, 0.1317034214735031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;4;356;6;3;[[0.1220441460609436, 0.12658743560314178, 0.1133776307106018, 0.04777951538562775, 0.11241861432790756, 0.12248854339122772, 0.13004504144191742, 0.11255538463592529, 0.11270376294851303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;11;526;0;2;[[0.2499096393585205, 0.23133043944835663, 0.10529263317584991, 0.2030721753835678, 0.21039505302906036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;13;456;3;0;[[0.09587518125772476, 0.2194933444261551, 0.19061295688152313, 0.2651965916156769, 0.22882188856601715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;15;572;10;8;[[0.08839678019285202, 0.09726966172456741, 0.08085107058286667, 0.08312410116195679, 0.08022232353687286, 0.09939063340425491, 0.08194511383771896, 0.08773630112409592, 0.03434014692902565, 0.08278217911720276, 0.10371048748493195, 0.08023117482662201, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;20;31;8;0;[[0.06877873837947845, 0.1123523935675621, 0.1123523935675621, 0.11233720928430557, 0.11232944577932358, 0.10880416631698608, 0.11481069028377533, 0.12086841464042664, 0.13736660778522491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;96;247;10;0;[[0.06867516040802002, 0.1045728400349617, 0.07193267345428467, 0.07535280287265778, 0.08476147055625916, 0.09542597085237503, 0.07100796699523926, 0.0793798565864563, 0.09304283559322357, 0.06902013719081879, 0.11778263002634048, 0.069045789539814, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;21;744;10;5;[[0.07646428048610687, 0.08184342086315155, 0.08316905796527863, 0.07616528868675232, 0.07547357678413391, 0.03611185774207115, 0.07280337810516357, 0.0772813931107521, 0.08612091839313507, 0.07449129223823547, 0.11083688586950302, 0.07451680302619934, 0.0747218057513237, 0.0, 0.0, 0.0, 0.0]]
2;98;218;0;3;[[0.19174045324325562, 0.15841466188430786, 0.16231639683246613, 0.19022095203399658, 0.16185516119003296, 0.13545243442058563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;22;868;2;3;[0.1949736624956131, 0.1776404231786728, 0.19803260266780853, 0.08725769072771072, 0.17105241119861603, 0.17104317247867584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;22;157;5;2;[0.15165022015571594, 0.17355254292488098, 0.0659588947892189, 0.14073912799358368, 0.14746619760990143, 0.1795184165239334, 0.14111453294754028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;24;162;6;3;[[0.13406753540039062, 0.15194736421108246, 0.13049866259098053, 0.06113780289888382, 0.12316287308931351, 0.11856607347726822, 0.15460805594921112, 0.1260117143392563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;27;216;0;3;[[0.21507476270198822, 0.16064569354057312, 0.18306876718997955, 0.09829625487327576, 0.17131929099559784, 0.17159530520439148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;31;872;0;2;[[0.2362712323665619, 0.22106754779815674, 0.10016750544309616, 0.2297968864440918, 0.2126968652009964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;32;113;4;5;[[0.1517288088798523, 0.15464545786380768, 0.14997947216033936, 0.15136346220970154, 0.16242586076259613, 0.08502620458602905, 0.14483070373535156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;33;493;1;10;[[0.08659807592630386, 0.10241744667291641, 0.08229226619005203, 0.08496265858411789, 0.08112978935241699, 0.10031824558973312, 0.08198148012161255, 0.0874154195189476, 0.09391225874423981, 0.08111095428466797, 0.04196861386299133, 0.07589288800954819, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;42;332;3;6;[[0.11114520579576492, 0.11351049691438675, 0.11342907696962357, 0.12557098269462585, 0.11364414542913437, 0.11363160610198975, 0.06484950333833694, 0.12114664912223816, 0.12307225167751312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;47;221;3;1;[[0.19914370775222778, 0.07597637176513672, 0.19225141406059265, 0.20311948657035828, 0.16354461014270782, 0.1659645140171051, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;57;164;6;2;[[0.1361873894929886, 0.14353089034557343, 0.0652184784412384, 0.12455347925424576, 0.11660277843475342, 0.14162327349185944, 0.1478172242641449, 0.12446649372577667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;61;238;2;3;[[0.21814365684986115, 0.1835339069366455, 0.21978704631328583, 0.0781286209821701, 0.16684776544570923, 0.1335589587688446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;67;42;5;0;[[0.08998066186904907, 0.15121760964393616, 0.15121760964393616, 0.15121760964393616, 0.1465875506401062, 0.15526270866394043, 0.15451624989509583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;75;846;1;5;[[0.15357036888599396, 0.1702764928340912, 0.14885714650154114, 0.15825854241847992, 0.1565694510936737, 0.06931513547897339, 0.1431528478860855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;76;22;6;0;[0.09571924805641174, 0.15161681175231934, 0.1526341736316681, 0.15161681175231934, 0.15170428156852722, 0.1422397494316101, 0.15446895360946655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;76;159;0;2;[0.20633867383003235, 0.18947626650333405, 0.08658221364021301, 0.17946115136146545, 0.1656886637210846, 0.17245297133922577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;96;247;10;0;[[0.032206978648900986, 0.10034467279911041, 0.08115433901548386, 0.08383355289697647, 0.08077672123908997, 0.09798356890678406, 0.08104424923658371, 0.08707261085510254, 0.09255999326705933, 0.080042764544487, 0.1029103621840477, 0.08007017523050308, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;98;218;0;3;[[0.2003532350063324, 0.16439120471477509, 0.19511421024799347, 0.08829741925001144, 0.17776429653167725, 0.17407970130443573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;4;356;6;3;[[0.10717747360467911, 0.12104884535074234, 0.09531982243061066, 0.1349090337753296, 0.09922009706497192, 0.1123708188533783, 0.14326897263526917, 0.09330535680055618, 0.09337957948446274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;13;456;3;0;[[0.2253422737121582, 0.18123358488082886, 0.16917747259140015, 0.2390139102935791, 0.1852327585220337, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;15;572;10;8;[[0.08093765377998352, 0.0965409204363823, 0.07117924839258194, 0.07397632300853729, 0.0695633664727211, 0.09871827811002731, 0.07156822830438614, 0.08013712614774704, 0.08778420835733414, 0.09032751619815826, 0.10970436036586761, 0.06956271082162857, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;21;744;10;5;[[0.06824316829442978, 0.07956072688102722, 0.07415398210287094, 0.06747543066740036, 0.06558399647474289, 0.1036345586180687, 0.06643550843000412, 0.0695405900478363, 0.08226510137319565, 0.06427698582410812, 0.12987126410007477, 0.06429541856050491, 0.0646633431315422, 0.0, 0.0, 0.0, 0.0]]
2;22;157;5;2;[[0.12840339541435242, 0.1595541089773178, 0.16178202629089355, 0.11633609235286713, 0.14333610236644745, 0.17405742406845093, 0.11653081327676773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;47;221;3;1;[[0.18233168125152588, 0.174143984913826, 0.1680602878332138, 0.19232724606990814, 0.14909711480140686, 0.13403970003128052, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;61;238;2;3;[[0.200408935546875, 0.15103982388973236, 0.20336642861366272, 0.18110360205173492, 0.1366199553012848, 0.1274612545967102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;1;992;2;0;[0.1398543119430542, 0.20518161356449127, 0.23484410345554352, 0.2100600004196167, 0.2100600004196167]
1;1;979;3;1;[0.26914265751838684, 0.21999795734882355, 0.2407388836145401, 0.2701205313205719, 0.0]
1;1;729;3;0;[0.2421795129776001, 0.24439632892608643, 0.24439632892608643, 0.26902785897254944, 0.0]
1;1;306;2;0;[0.17041806876659393, 0.19789083302021027, 0.22649931907653809, 0.20259587466716766, 0.20259587466716766]
1;1;542;2;0;[0.14727891981601715, 0.19592782855033875, 0.23549997806549072, 0.21064665913581848, 0.21064665913581848]
1;1;229;3;2;[0.28080663084983826, 0.2391759753227234, 0.19819051027297974, 0.2818268835544586, 0.0]
1;1;794;4;0;[0.14673273265361786, 0.20573636889457703, 0.20056837797164917, 0.210627943277359, 0.23633460700511932]
1;1;44;0;1;[0.7036136984825134, 0.2963863015174866, 0.0, 0.0, 0.0]
1;1;119;1;0;[0.2787797152996063, 0.7212202548980713, 0.0, 0.0, 0.0]
1;2;917;1;0;[0.18601474165916443, 0.8139852285385132, 0.0, 0.0, 0.0]
1;2;638;3;0;[0.2501279413700104, 0.2299501597881317, 0.2476375699043274, 0.2722843289375305, 0.0]
1;2;283;2;0;[0.12630225718021393, 0.19797421991825104, 0.2382396012544632, 0.2153962403535843, 0.22208765149116516]
1;2;184;4;0;[0.15046872198581696, 0.2006625086069107, 0.21832109987735748, 0.20544426143169403, 0.22510337829589844]
1;2;187;4;0;[0.14820928871631622, 0.2004324048757553, 0.20984478294849396, 0.21029186248779297, 0.23122169077396393]
1;2;468;4;0;[0.20905576646327972, 0.17882061004638672, 0.2068302184343338, 0.19463111460208893, 0.2106623351573944]
1;2;400;0;1;[0.5331783890724182, 0.4668215215206146, 0.0, 0.0, 0.0]
1;2;988;2;0;[0.1252230405807495, 0.1975608468055725, 0.24966618418693542, 0.22027090191841125, 0.2072790414094925]
1;2;972;0;1;[0.357974648475647, 0.14615289866924286, 0.23618285357952118, 0.2596895694732666, 0.0]
1;3;172;3;0;[0.23559199273586273, 0.25170308351516724, 0.2506730854511261, 0.2620319128036499, 0.0, 0.0]
1;3;996;2;0;[0.11706680804491043, 0.16564078629016876, 0.20288027822971344, 0.16366484761238098, 0.1804652065038681, 0.17028199136257172]
1;3;61;2;0;[0.16023489832878113, 0.4001525342464447, 0.43961256742477417, 0.0, 0.0, 0.0]
1;3;309;0;2;[0.4541090726852417, 0.3862520456314087, 0.15963883697986603, 0.0, 0.0, 0.0]
1;3;408;1;4;[0.21065866947174072, 0.277261883020401, 0.2195882350206375, 0.19137701392173767, 0.1011141762137413, 0.0]
1;3;231;3;2;[0.22493450343608856, 0.2979733347892761, 0.10484188050031662, 0.3722502887248993, 0.0, 0.0]
1;3;662;1;0;[0.36060619354248047, 0.6393938660621643, 0.0, 0.0, 0.0, 0.0]
1;3;639;1;0;[0.2740047872066498, 0.40698978304862976, 0.31900545954704285, 0.0, 0.0, 0.0]
1;3;440;0;1;[0.43255794048309326, 0.16373610496520996, 0.40370598435401917, 0.0, 0.0, 0.0]
1;3;167;0;1;[0.6945028901100159, 0.30549710988998413, 0.0, 0.0, 0.0, 0.0]
1;4;970;0;1;[0.45344090461730957, 0.14028801023960114, 0.4062710404396057, 0.0, 0.0, 0.0, 0.0]
1;4;190;3;0;[0.19143876433372498, 0.23496639728546143, 0.27815207839012146, 0.2954427897930145, 0.0, 0.0, 0.0]
1;4;713;0;5;[0.19576501846313477, 0.14954523742198944, 0.16054528951644897, 0.1627340316772461, 0.16151829063892365, 0.16989216208457947, 0.0]
1;4;712;2;3;[0.25635138154029846, 0.28503647446632385, 0.31154462695121765, 0.14706750214099884, 0.0, 0.0, 0.0]
1;4;165;3;2;[0.28648319840431213, 0.26348018646240234, 0.14004471898078918, 0.30999186635017395, 0.0, 0.0, 0.0]
1;4;625;1;0;[0.2888258695602417, 0.7111741900444031, 0.0, 0.0, 0.0, 0.0, 0.0]
1;4;890;0;4;[0.20718057453632355, 0.1674046814441681, 0.15935733914375305, 0.16270755231380463, 0.12188634276390076, 0.18146346509456635, 0.0]
1;4;459;1;0;[0.4628991186618805, 0.5371008515357971, 0.0, 0.0, 0.0, 0.0, 0.0]
1;4;356;0;1;[0.25477850437164307, 0.17754124104976654, 0.09924715012311935, 0.16079017519950867, 0.15648382902145386, 0.15115903317928314, 0.0]
1;5;38;1;0;[0.28730377554893494, 0.7126961946487427, 0.0, 0.0, 0.0, 0.0]
1;5;379;1;2;[0.38980260491371155, 0.44335854053497314, 0.16683876514434814, 0.0, 0.0, 0.0]
1;5;424;0;1;[0.6822147965431213, 0.31778520345687866, 0.0, 0.0, 0.0, 0.0]
1;5;369;0;1;[0.3257986307144165, 0.24169880151748657, 0.14225728809833527, 0.29024529457092285, 0.0, 0.0]
1;5;128;1;0;[0.11064901947975159, 0.47033873200416565, 0.4190121591091156, 0.0, 0.0, 0.0]
1;5;782;2;0;[0.189673513174057, 0.32467493414878845, 0.48565155267715454, 0.0, 0.0, 0.0]
1;5;409;0;1;[0.6097571849822998, 0.3902428448200226, 0.0, 0.0, 0.0, 0.0]
1;5;796;1;0;[0.37026625871658325, 0.6297338008880615, 0.0, 0.0, 0.0, 0.0]
1;5;953;0;2;[0.4033752977848053, 0.37745633721351624, 0.21916840970516205, 0.0, 0.0, 0.0]
1;5;739;2;0;[0.19411352276802063, 0.35398533940315247, 0.4519011676311493, 0.0, 0.0, 0.0]
1;6;421;1;0;[0.2097558081150055, 0.7902441620826721, 0.0, 0.0, 0.0, 0.0]
1;6;385;1;0;[0.229824036359787, 0.7701759934425354, 0.0, 0.0, 0.0, 0.0]
1;6;66;1;0;[0.40325045585632324, 0.5967496037483215, 0.0, 0.0, 0.0, 0.0]
1;6;760;2;1;[0.41252073645591736, 0.12177107483148575, 0.4657081961631775, 0.0, 0.0, 0.0]
1;6;593;0;3;[0.3541637361049652, 0.24501261115074158, 0.2867385447025299, 0.11408507078886032, 0.0, 0.0]
1;6;803;1;0;[0.26974359154701233, 0.7302564382553101, 0.0, 0.0, 0.0, 0.0]
1;6;420;1;3;[0.19419045746326447, 0.2518952190876007, 0.19317218661308289, 0.11525007337331772, 0.24549198150634766, 0.0]
1;6;659;0;1;[0.4457842707633972, 0.1523047238588333, 0.4019109308719635, 0.0, 0.0, 0.0]
1;6;498;0;1;[0.7477797865867615, 0.25222018361091614, 0.0, 0.0, 0.0, 0.0]
1;7;568;1;3;[0.20739148557186127, 0.2504526674747467, 0.22364765405654907, 0.10569334775209427, 0.2128147929906845, 0.0]
1;7;851;1;4;[0.23481881618499756, 0.26191723346710205, 0.21859349310398102, 0.18853141367435455, 0.0961390882730484, 0.0]
1;7;986;2;4;[0.230362668633461, 0.20712284743785858, 0.23368334770202637, 0.21585752069950104, 0.11297353357076645, 0.0]
1;7;654;2;1;[0.3511541485786438, 0.1490001380443573, 0.49984580278396606, 0.0, 0.0, 0.0]
1;7;319;4;1;[0.21370723843574524, 0.07983659207820892, 0.2099980115890503, 0.21835267543792725, 0.2781054675579071, 0.0]
1;7;180;2;0;[0.1613616943359375, 0.16935811936855316, 0.1741657853126526, 0.15074226260185242, 0.17150577902793884, 0.1728663444519043]
1;7;88;0;2;[0.3321320712566376, 0.2409859299659729, 0.11992762982845306, 0.3069542944431305, 0.0, 0.0]
1;7;449;2;0;[0.23342177271842957, 0.37745410203933716, 0.3891240954399109, 0.0, 0.0, 0.0]
1;7;936;3;4;[0.19475868344306946, 0.20790189504623413, 0.2228536605834961, 0.23917093873023987, 0.13531483709812164, 0.0]
