_tid_,attribute
2064,income
2084,income
2085,income
2109,income
2113,income
2127,income
2137,income
2143,income
2155,income
2167,income
2169,income
2185,income
2192,income
2193,income
2195,income
2205,income
2206,income
2207,income
2209,income
2221,income
2224,income
2243,income
2249,income
2261,income
2268,income
2283,income
2288,income
2297,income
2302,income
2317,income
2326,income
2333,income
2336,income
2343,income
2344,income
2345,income
2346,income
2349,income
2357,income
2373,income
2377,income
2402,income
2403,income
2414,income
2418,income
2421,income
2427,income
2439,income
2440,income
2453,income
2487,income
2495,income
2497,income
2498,income
2510,income
2523,income
2544,income
2552,income
2562,income
2568,income
2583,income
2585,income
2589,income
2593,income
2594,income
2604,income
2639,income
2644,income
2651,race
2653,income
2655,income
2661,income
2690,income
2693,income
2696,income
2714,income
2721,income
2725,income
2738,income
2760,income
2777,income
2781,income
2782,income
2791,income
2794,income
2801,income
2810,income
2821,income
2824,income
2826,income
2828,income
2832,income
2857,income
2873,income
2882,income
2885,income
2898,income
2905,income
2910,income
2911,income
2913,income
2915,income
2935,income
2945,income
2947,income
2950,income
2951,income
2958,income
2971,income
2974,income
3011,income
3014,income
3025,income
3039,income
3053,income
3086,income
3087,income
3097,income
3114,income
3127,income
3134,income
3153,income
3165,income
3169,income
3179,income
3205,income
3210,income
3226,income
3232,income
3243,income
3246,income
3253,income
3254,income
3271,income
3274,income
3280,income
3293,income
3308,income
3313,income
3325,income
3335,income
3337,income
3389,income
3391,income
3396,income
3402,income
3409,income
3413,income
3420,income
3424,income
3431,income
3436,income
3447,income
3451,income
3470,income
3475,income
3481,income
3482,income
3493,income
3495,income
3506,income
3512,income
3575,income
3577,income
3584,income
3588,income
3593,income
3595,income
3598,income
3627,income
3653,income
3661,income
3679,income
3706,income
3708,income
3721,income
3736,income
3747,income
3771,income
3773,income
3804,income
3805,income
3809,income
3813,income
3833,income
3835,income
3837,income
3844,income
3858,income
3864,relationship
3867,income
3875,income
3896,income
3902,income
3913,income
3941,income
3945,income
3947,income
3957,income
3960,income
3962,income
3967,income
3973,income
3976,income
3979,income
4001,income
4007,income
4010,income
4014,income
4022,income
4026,income
4043,income
4047,income
4062,income
4068,income
4077,income
4087,income
4097,income
4098,income
4119,income
4129,income
4133,income
4143,income
4146,income
4160,income
4169,income
4175,income
4180,income
4183,income
4189,income
4210,income
4223,income
4224,income
4237,income
4238,income
4251,income
4267,maritalstatus
4291,income
4314,income
4361,income
4364,income
4366,income
4372,income
4408,income
4418,income
4420,income
4422,income
4443,income
4465,income
4486,income
4503,income
4518,income
4522,income
4527,income
4546,income
4548,income
4567,income
4573,income
4574,income
4576,income
4582,income
4596,income
4661,income
4667,income
4672,income
4677,income
4685,income
4690,income
4692,income
4697,income
4703,income
4718,income
4987,age
5683,age
5914,age
6496,age
6983,age
7521,age
8567,age
8989,age
10498,age
12308,age
12377,age
12884,age
13059,age
13769,age
14557,age
14859,age
15299,age
17289,age
18898,age
19894,age
20055,age
20535,age
21160,age
21401,age
21597,age
21838,age
23807,age
24112,age
26561,age
26905,age
29001,age
31047,age
32150,age
32801,age
33635,age
35121,age
35963,age
48794,age
49438,income
49444,income
49446,income
49447,income
49453,income
49458,income
49461,income
49466,income
49474,income
49490,income
49492,income
49501,income
49506,income
49511,income
49512,income
49522,income
49526,income
49533,income
49534,income
49535,income
49536,income
49539,income
49547,income
49555,income
49565,income
49576,income
49577,income
49585,income
49586,income
49587,income
49605,income
49608,income
49618,income
49620,income
49623,income
49639,income
49663,income
49669,income
49682,income
49684,income
49688,income
49703,income
49710,income
49713,income
49715,income
49718,income
49722,income
49740,income
49746,income
49753,income
49760,income
49761,income
49767,income
49768,income
49774,income
49777,income
49780,income
49781,income
49782,income
49785,income
49788,income
49789,income
49796,income
49803,income
49806,income
49811,income
49816,income
49825,income
49831,income
49837,income
49850,income
49861,income
49865,income
49866,income
49869,income
49880,income
49890,income
49905,income
49916,income
49918,income
49945,income
49968,income
49974,income
49981,income
49985,income
49986,income
49994,income
49995,income
49996,income
50012,income
50036,income
50043,income
50046,income
50048,income
50049,income
50051,income
50053,income
50072,income
50078,income
50086,income
50089,income
50121,income
50126,income
50132,income
50138,income
50160,income
50162,income
50164,income
50165,income
50172,income
50180,income
50192,income
50194,income
50195,income
50202,income
50209,income
50213,income
50214,income
50216,income
50221,income
50228,income
50229,income
50232,income
50240,income
50246,income
50249,income
50252,income
50255,income
50262,income
50264,income
50285,income
50289,income
50296,income
50298,income
50314,income
50318,income
50323,income
50328,income
50335,income
50347,income
50354,sex
50370,income
50385,income
50393,income
50408,income
50420,income
50424,income
50426,income
50427,income
50429,income
50434,income
50456,income
50460,income
50461,income
50463,income
50475,income
50487,income
50500,income
50507,income
50512,income
50532,income
50545,income
50550,income
50563,income
50568,income
50577,income
50584,income
50586,income
50598,income
50602,income
50620,income
50624,income
50625,income
50630,income
50631,income
50634,income
50639,income
50640,income
50645,income
50646,income
50654,income
50675,income
50681,income
50686,income
50691,income
50701,income
50705,income
50727,income
50732,income
50734,income
50736,income
50743,income
50745,income
50748,income
50765,income
50772,income
50773,income
50775,income
50777,income
50790,income
50792,income
50795,income
50800,income
50817,relationship
50836,income
50840,income
50841,income
50850,income
50853,income
50868,income
50872,income
50874,income
50878,income
50887,income
50891,income
50893,income
50904,income
50906,income
50907,income
50927,income
50928,income
50933,income
50936,income
50938,income
50980,income
50997,income
51000,income
51001,income
51009,income
51022,income
51027,income
51028,income
51030,income
51035,income
51062,income
51065,income
51079,income
51085,income
51090,income
51094,income
51103,income
51113,income
51130,income
51136,income
51141,income
51144,income
51149,income
51164,income
51173,income
51178,income
51186,income
51187,income
51191,income
51192,income
51193,income
51200,income
51209,income
51229,income
51245,income
51258,income
51272,income
51307,income
51310,income
51329,income
51331,income
51333,income
51352,income
51357,income
51362,income
51380,income
51386,income
51391,income
51406,income
51410,income
51414,income
51415,income
51427,income
51435,income
51493,race
51495,income
51496,income
51503,income
51506,income
51514,income
51546,income
51560,income
51581,income
51595,income
51602,income
51618,income
51619,income
51653,income
51662,income
51666,income
51668,income
51677,income
51684,income
51688,income
51699,income
51720,income
51724,income
51725,income
51727,income
51730,income
51732,income
51735,income
51736,income
51745,income
51753,income
51760,income
51777,income
51784,income
51786,income
51792,income
51793,income
51795,income
51800,income
51813,income
51816,income
51825,income
51845,income
51853,income
51873,income
51874,income
51881,income
51928,income
51958,income
51959,income
51969,income
51976,income
52000,income
52005,income
52007,income
52015,income
52016,income
52028,income
52038,income
52041,income
52047,income
52051,income
52055,income
52068,income
52069,income
52073,income
52088,income
52095,income
52121,income
52122,income
52133,income
52136,income
52150,income
52153,income
52155,income
52178,income
52179,income
52181,income
52186,income
52191,income
52193,income
52207,income
52229,income
52233,income
52247,income
52255,income
52258,income
52261,income
52266,income
52286,income
52289,income
52300,income
52304,income
52312,income
52317,income
52331,income
52344,income
52365,income
52366,income
52370,income
52387,income
52405,income
52414,income
52419,income
52426,income
52430,income
52434,income
52437,income
52443,income
52446,income
52491,income
52493,income
52501,income
52503,income
52522,income
52527,income
52528,income
52530,income
52535,income
52548,income
52567,income
52576,income
52578,income
52585,income
52596,income
52612,income
52616,income
52618,income
52622,income
52626,income
52628,income
52631,income
52633,income
52644,income
52647,income
52666,income
52677,income
52688,income
52700,income
52706,relationship
52709,income
52717,income
52744,income
52746,income
52783,income
52789,income
52793,income
52799,income
52802,income
52809,income
52810,income
52824,income
52841,income
52843,income
52849,income
52864,income
52903,income
52904,income
52906,income
52910,income
52918,income
52924,income
52961,income
52971,income
52973,income
52985,income
52998,income
53002,income
53012,income
53031,income
53052,income
53062,income
53065,income
53068,income
53092,income
53102,income
53105,income
53109,maritalstatus
53122,income
53123,income
53126,income
53130,income
53133,income
53135,income
53144,income
53148,income
53156,income
53157,income
53184,income
53187,income
53207,income
53220,income
53242,income
53250,income
53263,income
53285,income
53293,income
53295,income
53307,income
53325,income
53328,income
53331,income
53337,income
53341,income
53342,income
53351,income
53364,income
53390,income
53393,income
53409,income
53416,income
53418,income
53425,income
53432,income
53444,income
53470,income
53509,income
53523,income
53535,income
53539,income
53542,income
53545,income
53546,income
53555,income
53560,income
53829,age
54525,age
54756,age
55338,age
55825,age
56363,age
57409,age
57831,age
59340,age
61150,age
61219,age
61726,age
61901,age
62611,age
63399,age
63701,age
64141,age
66131,age
67740,age
68736,age
68897,age
69377,age
70002,age
70243,age
70439,age
70680,age
72649,age
72954,age
75403,age
75747,age
77843,age
79889,age
80992,age
81643,age
82477,age
83963,age
84805,age
97636,age
