train_batch;infer_batch;tid;pred;truth;probs
1;48;2381;21;27;[[0.021901810541749, 0.02193678542971611, 0.025389747694134712, 0.023899778723716736, 0.021919231861829758, 0.021902864798903465, 0.02403196319937706, 0.026399463415145874, 0.023624293506145477, 0.025125393643975258, 0.02182692289352417, 0.022193029522895813, 0.02194773219525814, 0.022322650998830795, 0.025386694818735123, 0.024528663605451584, 0.02484600432217121, 0.024102743715047836, 0.022722158581018448, 0.022193407639861107, 0.02183879166841507, 0.029231039807200432, 0.02542632818222046, 0.021931586787104607, 0.025695260614156723, 0.021898644044995308, 0.02274949476122856, 0.022915756329894066, 0.021895859390497208, 0.02333144284784794, 0.022515108808875084, 0.022179747000336647, 0.021812351420521736, 0.022318823263049126, 0.02600434236228466, 0.02272636443376541, 0.02318320795893669, 0.022064873948693275, 0.022951047867536545, 0.022847618907690048, 0.021905306726694107, 0.022458516061306, 0.021917052567005157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;17;839;6;7;[[0.04190447926521301, 0.04166822135448456, 0.04209735617041588, 0.043102722615003586, 0.04166822135448456, 0.0417800173163414, 0.07838963717222214, 0.06367740035057068, 0.05736749619245529, 0.04175999015569687, 0.07680632174015045, 0.04215596243739128, 0.04177286848425865, 0.04791189730167389, 0.04296891391277313, 0.043346989899873734, 0.044320039451122284, 0.04223166033625603, 0.041681066155433655, 0.04166822135448456, 0.04172050952911377]]
3;21;1010;9;10;[[0.027619631960988045, 0.027446512132883072, 0.0272346381098032, 0.028119154274463654, 0.02756446786224842, 0.031046517193317413, 0.0272346381098032, 0.027523981407284737, 0.027301503345370293, 0.03914562985301018, 0.036977365612983704, 0.03602194786071777, 0.027282774448394775, 0.02958216518163681, 0.03150756657123566, 0.0272346381098032, 0.027220793068408966, 0.03766290098428726, 0.027241438627243042, 0.027287878096103668, 0.027366971597075462, 0.029837384819984436, 0.027387654408812523, 0.03312087431550026, 0.028814205899834633, 0.02845153771340847, 0.03166206181049347, 0.0272346381098032, 0.027220793068408966, 0.030811695381999016, 0.027241438627243042, 0.0280978474766016, 0.027262097224593163, 0.0272346381098032]]
3;48;2381;21;27;[[0.022031163796782494, 0.022085411474108696, 0.025732696056365967, 0.024365954101085663, 0.022049378603696823, 0.02202913723886013, 0.02387482114136219, 0.027227122336626053, 0.023755468428134918, 0.024196449667215347, 0.02196846343576908, 0.022301863878965378, 0.022045815363526344, 0.022343795746564865, 0.024316055700182915, 0.02384917624294758, 0.02428610809147358, 0.024179732427001, 0.022664284333586693, 0.02222021482884884, 0.02197325974702835, 0.029075482860207558, 0.0256973709911108, 0.022088345140218735, 0.02594667486846447, 0.022034810855984688, 0.02263803221285343, 0.02267429046332836, 0.022028757259249687, 0.023215346038341522, 0.02255106531083584, 0.02223331667482853, 0.021956346929073334, 0.02233486995100975, 0.026324886828660965, 0.022663354873657227, 0.022870978340506554, 0.022104306146502495, 0.022611714899539948, 0.022800805047154427, 0.021998781710863113, 0.022601790726184845, 0.02205229364335537, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;17;839;15;5;[[0.05283444747328758, 0.052296821027994156, 0.05233270674943924, 0.05266934260725975, 0.05218769237399101, 0.052823279052972794, 0.05244298279285431, 0.05278971791267395, 0.05274462699890137, 0.0525754913687706, 0.052414923906326294, 0.0527019202709198, 0.052621569484472275, 0.052666909992694855, 0.052736345678567886, 0.05320494994521141, 0.05265915393829346, 0.05276761204004288, 0.052529558539390564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;21;1010;16;8;[[0.034322723746299744, 0.03443191573023796, 0.03462498262524605, 0.03460024669766426, 0.03445751965045929, 0.0345386266708374, 0.03418654948472977, 0.03432745113968849, 0.03454598784446716, 0.034347496926784515, 0.034224558621644974, 0.03437180817127228, 0.03457442671060562, 0.034760765731334686, 0.03456506133079529, 0.03421071916818619, 0.034805912524461746, 0.03456170856952667, 0.03429972007870674, 0.03447020426392555, 0.034518785774707794, 0.03425390645861626, 0.03469964861869812, 0.03468981385231018, 0.034679703414440155, 0.03473488613963127, 0.034295082092285156, 0.03435634449124336, 0.03454339876770973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
2;48;2381;4;12;[[0.06620048731565475, 0.06711598485708237, 0.0664217546582222, 0.06654604524374008, 0.0673580914735794, 0.06655253469944, 0.06601674109697342, 0.06622721254825592, 0.06632130593061447, 0.06702981889247894, 0.06704078614711761, 0.06692126393318176, 0.06641682982444763, 0.06693674623966217, 0.06689439713954926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;17;839;6;7;[[0.04146170988678932, 0.04095057025551796, 0.04163144528865814, 0.04309799522161484, 0.04095057025551796, 0.04096393287181854, 0.08242061734199524, 0.061120253056287766, 0.059588637202978134, 0.04114794731140137, 0.07957632839679718, 0.04199962317943573, 0.041179537773132324, 0.0489543117582798, 0.04230094328522682, 0.043244313448667526, 0.04461536556482315, 0.04179855436086655, 0.04098200425505638, 0.04095057025551796, 0.04106489568948746]]
1;21;1010;9;10;[[0.02730426751077175, 0.027352439239621162, 0.026953045278787613, 0.027690567076206207, 0.02738632634282112, 0.030787033960223198, 0.026953045278787613, 0.027164822444319725, 0.027037302032113075, 0.042207270860672, 0.03964216634631157, 0.037069179117679596, 0.027057357132434845, 0.028928915038704872, 0.030677352100610733, 0.026953045278787613, 0.02692611888051033, 0.039840470999479294, 0.026969794183969498, 0.027003729715943336, 0.027040967717766762, 0.029656359925866127, 0.027144739404320717, 0.033206187188625336, 0.02837679721415043, 0.028501521795988083, 0.03135284036397934, 0.026953045278787613, 0.02692611888051033, 0.030355103313922882, 0.026969794183969498, 0.027645720168948174, 0.027013540267944336, 0.026953045278787613]]
3;17;839;15;5;[[0.0527983233332634, 0.052696343511343, 0.05257800221443176, 0.05291159451007843, 0.05251945182681084, 0.05279254913330078, 0.05237561836838722, 0.05246349051594734, 0.05276443436741829, 0.0523810014128685, 0.052373819053173065, 0.05256076157093048, 0.0523369163274765, 0.052720751613378525, 0.05277444049715996, 0.053023189306259155, 0.05270981788635254, 0.05269809812307358, 0.05252135545015335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;21;1010;24;8;[[0.034619636833667755, 0.034353576600551605, 0.03451434522867203, 0.03449387103319168, 0.03437013924121857, 0.034567516297101974, 0.034483589231967926, 0.03453298658132553, 0.0346008837223053, 0.03445134311914444, 0.03439420461654663, 0.03438239544630051, 0.03444334492087364, 0.03459017723798752, 0.034415896981954575, 0.034420616924762726, 0.034594856202602386, 0.03444552794098854, 0.034389812499284744, 0.03445083275437355, 0.034370578825473785, 0.03438889980316162, 0.03466792032122612, 0.034552861005067825, 0.03471062332391739, 0.03459446504712105, 0.034492697566747665, 0.03436959534883499, 0.03433681279420853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;48;2381;21;27;[[0.021901810541749, 0.02193678542971611, 0.025389747694134712, 0.023899778723716736, 0.021919231861829758, 0.021902864798903465, 0.02403196319937706, 0.026399463415145874, 0.023624293506145477, 0.025125393643975258, 0.02182692289352417, 0.022193029522895813, 0.02194773219525814, 0.022322650998830795, 0.025386694818735123, 0.024528663605451584, 0.02484600432217121, 0.024102743715047836, 0.022722158581018448, 0.022193407639861107, 0.02183879166841507, 0.029231039807200432, 0.02542632818222046, 0.021931586787104607, 0.025695260614156723, 0.021898644044995308, 0.02274949476122856, 0.022915756329894066, 0.021895859390497208, 0.02333144284784794, 0.022515108808875084, 0.022179747000336647, 0.021812351420521736, 0.022318823263049126, 0.02600434236228466, 0.02272636443376541, 0.02318320795893669, 0.022064873948693275, 0.022951047867536545, 0.022847618907690048, 0.021905306726694107, 0.022458516061306, 0.021917052567005157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;48;2381;1;12;[[0.06627574563026428, 0.06754668056964874, 0.06632594019174576, 0.06626955419778824, 0.06714223325252533, 0.06632207334041595, 0.06641872972249985, 0.06638975441455841, 0.06656065583229065, 0.06722564995288849, 0.06679555773735046, 0.06676093488931656, 0.06638336181640625, 0.06683987379074097, 0.06674331426620483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;17;839;6;7;[[0.04146170988678932, 0.04095057025551796, 0.04163144528865814, 0.04309799522161484, 0.04095057025551796, 0.04096393287181854, 0.08242061734199524, 0.061120253056287766, 0.059588637202978134, 0.04114794731140137, 0.07957632839679718, 0.04199962317943573, 0.041179537773132324, 0.0489543117582798, 0.04230094328522682, 0.043244313448667526, 0.04461536556482315, 0.04179855436086655, 0.04098200425505638, 0.04095057025551796, 0.04106489568948746]]
1;21;1010;9;10;[[0.02730426751077175, 0.027352439239621162, 0.026953045278787613, 0.027690567076206207, 0.02738632634282112, 0.030787033960223198, 0.026953045278787613, 0.027164822444319725, 0.027037302032113075, 0.042207270860672, 0.03964216634631157, 0.037069179117679596, 0.027057357132434845, 0.028928915038704872, 0.030677352100610733, 0.026953045278787613, 0.02692611888051033, 0.039840470999479294, 0.026969794183969498, 0.027003729715943336, 0.027040967717766762, 0.029656359925866127, 0.027144739404320717, 0.033206187188625336, 0.02837679721415043, 0.028501521795988083, 0.03135284036397934, 0.026953045278787613, 0.02692611888051033, 0.030355103313922882, 0.026969794183969498, 0.027645720168948174, 0.027013540267944336, 0.026953045278787613]]
2;17;839;6;7;[[0.0408790297806263, 0.040472451597452164, 0.041121404618024826, 0.042413048446178436, 0.040472451597452164, 0.040587689727544785, 0.08413321524858475, 0.06349440664052963, 0.060492824763059616, 0.040629636496305466, 0.08285040408372879, 0.04130673035979271, 0.04065443575382233, 0.04877511411905289, 0.04212454333901405, 0.042843323200941086, 0.0439261868596077, 0.04129014164209366, 0.040497153997421265, 0.040472451597452164, 0.04056334123015404]]
2;21;1010;9;10;[[0.027206258848309517, 0.02713405340909958, 0.026796605437994003, 0.02765243500471115, 0.027229856699705124, 0.030885720625519753, 0.026796605437994003, 0.02707584761083126, 0.026881780475378036, 0.04233632609248161, 0.039493586868047714, 0.03789329528808594, 0.02688016928732395, 0.02919844351708889, 0.031106919050216675, 0.026796605437994003, 0.026774756610393524, 0.040263354778289795, 0.026809846982359886, 0.026855234056711197, 0.02694597654044628, 0.029608773067593575, 0.026974329724907875, 0.03367219865322113, 0.02853524312376976, 0.028412695974111557, 0.03159945085644722, 0.026796605437994003, 0.026774756610393524, 0.03054446540772915, 0.026809846982359886, 0.027616238221526146, 0.026844985783100128, 0.026796605437994003]]
2;48;2381;21;27;[[0.021814392879605293, 0.02186526358127594, 0.026195041835308075, 0.024231869727373123, 0.02183457836508751, 0.021814748644828796, 0.023944253101944923, 0.02704187110066414, 0.023683810606598854, 0.02474796585738659, 0.021730119362473488, 0.022145193070173264, 0.021838011220097542, 0.022229475900530815, 0.025122445076704025, 0.024358343333005905, 0.024840574711561203, 0.02418600022792816, 0.02260645292699337, 0.02209518663585186, 0.02173951454460621, 0.02982025220990181, 0.025764938443899155, 0.021881718188524246, 0.026041707023978233, 0.0218187365680933, 0.022617282345891, 0.022716190665960312, 0.02180968038737774, 0.02329925261437893, 0.022484183311462402, 0.022078443318605423, 0.02171904966235161, 0.0222329068928957, 0.026427272707223892, 0.022639142349362373, 0.02299756184220314, 0.021950814872980118, 0.022726448252797127, 0.022780228406190872, 0.02179356850683689, 0.022503621876239777, 0.021831905469298363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;48;2381;21;27;[[0.021901810541749, 0.02193678542971611, 0.025389747694134712, 0.023899778723716736, 0.021919231861829758, 0.021902864798903465, 0.02403196319937706, 0.026399463415145874, 0.023624293506145477, 0.025125393643975258, 0.02182692289352417, 0.022193029522895813, 0.02194773219525814, 0.022322650998830795, 0.025386694818735123, 0.024528663605451584, 0.02484600432217121, 0.024102743715047836, 0.022722158581018448, 0.022193407639861107, 0.02183879166841507, 0.029231039807200432, 0.02542632818222046, 0.021931586787104607, 0.025695260614156723, 0.021898644044995308, 0.02274949476122856, 0.022915756329894066, 0.021895859390497208, 0.02333144284784794, 0.022515108808875084, 0.022179747000336647, 0.021812351420521736, 0.022318823263049126, 0.02600434236228466, 0.02272636443376541, 0.02318320795893669, 0.022064873948693275, 0.022951047867536545, 0.022847618907690048, 0.021905306726694107, 0.022458516061306, 0.021917052567005157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;17;839;15;5;[[0.05301058664917946, 0.05266718566417694, 0.05218398571014404, 0.052642956376075745, 0.0520600900053978, 0.053088001906871796, 0.05217162147164345, 0.052829381078481674, 0.052825093269348145, 0.05257892608642578, 0.05220327153801918, 0.052596136927604675, 0.05256976932287216, 0.0527128130197525, 0.05245855450630188, 0.053350161761045456, 0.0529291108250618, 0.052726346999406815, 0.052395984530448914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;21;1010;24;8;[[0.03466068208217621, 0.03419480100274086, 0.034834686666727066, 0.03466961905360222, 0.03437954932451248, 0.034746505320072174, 0.03400864079594612, 0.03440750017762184, 0.034726984798908234, 0.03416766598820686, 0.033922743052244186, 0.034308310598134995, 0.03455548733472824, 0.03484559804201126, 0.03462575748562813, 0.03404932841658592, 0.03493090346455574, 0.03457648679614067, 0.034148816019296646, 0.034366533160209656, 0.03440970927476883, 0.03418319672346115, 0.034718845039606094, 0.03474828973412514, 0.03503735736012459, 0.034900471568107605, 0.03405560553073883, 0.03431756794452667, 0.03450237959623337, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
1;48;2381;1;12;[[0.06592012941837311, 0.06781654804944992, 0.06583888828754425, 0.06665515899658203, 0.06748500466346741, 0.06652362644672394, 0.06546670198440552, 0.06598956882953644, 0.06625360250473022, 0.06747393310070038, 0.0671619400382042, 0.06700292974710464, 0.06641960889101028, 0.06692823767662048, 0.06706412136554718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;13;610;0;8;[[0.0518646165728569, 0.041377268731594086, 0.038758400827646255, 0.047721054404973984, 0.04766051098704338, 0.04130490496754646, 0.04184863343834877, 0.039021074771881104, 0.05175672471523285, 0.03882216662168503, 0.03884332254528999, 0.03884487599134445, 0.03884384408593178, 0.0412452295422554, 0.03874707594513893, 0.04168054461479187, 0.04142970219254494, 0.04470343515276909, 0.038819581270217896, 0.038762450218200684, 0.03897930309176445, 0.03865000233054161, 0.04158823564648628, 0.0387270525097847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;17;839;3;5;[[0.052594512701034546, 0.05280967801809311, 0.05272822082042694, 0.05290105193853378, 0.05265148729085922, 0.05281607806682587, 0.05244351178407669, 0.05230026692152023, 0.05277422443032265, 0.05241760239005089, 0.05245424807071686, 0.05254523456096649, 0.05229789763689041, 0.05270286649465561, 0.05278164893388748, 0.052732475101947784, 0.052693188190460205, 0.05283359810709953, 0.05252216011285782, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;21;1010;26;8;[[0.03468317911028862, 0.03433052822947502, 0.03442828357219696, 0.03438626229763031, 0.03436670079827309, 0.03458289057016373, 0.03461477905511856, 0.0345795601606369, 0.03465288132429123, 0.03458823636174202, 0.034500740468502045, 0.03442814573645592, 0.03438328206539154, 0.03443342074751854, 0.03432916849851608, 0.03457332029938698, 0.034428805112838745, 0.03439480811357498, 0.034469686448574066, 0.03443586826324463, 0.034342460334300995, 0.034488335251808167, 0.03462895005941391, 0.03448266163468361, 0.03464239463210106, 0.03445812314748764, 0.03469936549663544, 0.034406837075948715, 0.03426041826605797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
4;48;2381;1;12;[[0.06632409244775772, 0.06736878305673599, 0.06633128970861435, 0.06619304418563843, 0.06683780997991562, 0.06630411744117737, 0.06670334935188293, 0.0665660873055458, 0.0669325664639473, 0.0671636238694191, 0.06668881326913834, 0.06664855778217316, 0.06649312376976013, 0.06681755930185318, 0.06662717461585999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
3;17;839;6;7;[[0.04190447926521301, 0.04166822135448456, 0.04209735617041588, 0.043102722615003586, 0.04166822135448456, 0.0417800173163414, 0.07838963717222214, 0.06367740035057068, 0.05736749619245529, 0.04175999015569687, 0.07680632174015045, 0.04215596243739128, 0.04177286848425865, 0.04791189730167389, 0.04296891391277313, 0.043346989899873734, 0.044320039451122284, 0.04223166033625603, 0.041681066155433655, 0.04166822135448456, 0.04172050952911377]]
3;21;1010;9;10;[[0.027619631960988045, 0.027446512132883072, 0.0272346381098032, 0.028119154274463654, 0.02756446786224842, 0.031046517193317413, 0.0272346381098032, 0.027523981407284737, 0.027301503345370293, 0.03914562985301018, 0.036977365612983704, 0.03602194786071777, 0.027282774448394775, 0.02958216518163681, 0.03150756657123566, 0.0272346381098032, 0.027220793068408966, 0.03766290098428726, 0.027241438627243042, 0.027287878096103668, 0.027366971597075462, 0.029837384819984436, 0.027387654408812523, 0.03312087431550026, 0.028814205899834633, 0.02845153771340847, 0.03166206181049347, 0.0272346381098032, 0.027220793068408966, 0.030811695381999016, 0.027241438627243042, 0.0280978474766016, 0.027262097224593163, 0.0272346381098032]]
3;48;2381;21;27;[[0.022031163796782494, 0.022085411474108696, 0.025732696056365967, 0.024365954101085663, 0.022049378603696823, 0.02202913723886013, 0.02387482114136219, 0.027227122336626053, 0.023755468428134918, 0.024196449667215347, 0.02196846343576908, 0.022301863878965378, 0.022045815363526344, 0.022343795746564865, 0.024316055700182915, 0.02384917624294758, 0.02428610809147358, 0.024179732427001, 0.022664284333586693, 0.02222021482884884, 0.02197325974702835, 0.029075482860207558, 0.0256973709911108, 0.022088345140218735, 0.02594667486846447, 0.022034810855984688, 0.02263803221285343, 0.02267429046332836, 0.022028757259249687, 0.023215346038341522, 0.02255106531083584, 0.02223331667482853, 0.021956346929073334, 0.02233486995100975, 0.026324886828660965, 0.022663354873657227, 0.022870978340506554, 0.022104306146502495, 0.022611714899539948, 0.022800805047154427, 0.021998781710863113, 0.022601790726184845, 0.02205229364335537, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]
