infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;featurizer;attribute;feature;weight
dk;incremental;True;-1;3;OccurAttrFeaturizer;akaname;facilitytype;0.088
dk;incremental;True;-1;3;OccurAttrFeaturizer;akaname;risk;0.024
dk;incremental;True;-1;3;OccurAttrFeaturizer;akaname;address;1.929
dk;incremental;True;-1;3;OccurAttrFeaturizer;akaname;city;-0.0
dk;incremental;True;-1;3;OccurAttrFeaturizer;akaname;state;-0.001
dk;incremental;True;-1;3;OccurAttrFeaturizer;akaname;zip;0.608
dk;incremental;True;-1;3;OccurAttrFeaturizer;akaname;inspectiondate;0.91
dk;incremental;True;-1;3;OccurAttrFeaturizer;akaname;inspectiontype;0.178
dk;incremental;True;-1;3;OccurAttrFeaturizer;akaname;results;0.046
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;inspectionid;0.97
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;dbaname;1.303
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;akaname;1.089
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;license;1.231
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;facilitytype;0.0
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;risk;0.295
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;address;1.348
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;city;0.162
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;state;0.157
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;zip;0.553
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;inspectiondate;1.01
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;inspectiontype;0.387
dk;incremental;True;-1;3;OccurAttrFeaturizer;facilitytype;results;0.22
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;inspectionid;1.994
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;dbaname;2.035
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;akaname;-0.0
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;license;2.133
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;facilitytype;0.085
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;risk;0.015
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;address;2.045
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;city;0.0
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;state;0.0
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;zip;0.368
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;inspectiondate;0.967
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;inspectiontype;0.136
dk;incremental;True;-1;5;OccurAttrFeaturizer;akaname;results;0.026
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;inspectionid;1.256
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;dbaname;1.273
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;akaname;1.202
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;license;1.27
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;facilitytype;0.0
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;risk;0.275
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;address;1.23
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;city;0.203
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;state;0.203
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;zip;0.447
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;inspectiondate;0.692
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;inspectiontype;0.342
dk;incremental;True;-1;5;OccurAttrFeaturizer;facilitytype;results;0.209
dk;incremental;True;-1;7;OccurAttrFeaturizer;address;inspectionid;1.646
dk;incremental;True;-1;7;OccurAttrFeaturizer;address;dbaname;2.394
dk;incremental;True;-1;7;OccurAttrFeaturizer;address;akaname;2.029
dk;incremental;True;-1;7;OccurAttrFeaturizer;address;license;2.47
dk;incremental;True;-1;7;OccurAttrFeaturizer;address;facilitytype;0.044
dk;incremental;True;-1;7;OccurAttrFeaturizer;address;risk;0.025
dk;incremental;True;-1;7;OccurAttrFeaturizer;address;address;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;address;city;0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;address;state;0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;address;zip;0.669
dk;incremental;True;-1;7;OccurAttrFeaturizer;address;inspectiondate;0.983
dk;incremental;True;-1;7;OccurAttrFeaturizer;address;inspectiontype;0.183
dk;incremental;True;-1;7;OccurAttrFeaturizer;address;results;0.043
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;inspectionid;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;dbaname;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;akaname;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;license;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;facilitytype;0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;risk;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;address;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;city;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;state;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;zip;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;inspectiondate;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;inspectiontype;0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;city;results;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;dbaname;inspectionid;1.831
dk;incremental;True;-1;7;OccurAttrFeaturizer;dbaname;dbaname;-0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;dbaname;akaname;1.631
dk;incremental;True;-1;7;OccurAttrFeaturizer;dbaname;license;2.216
dk;incremental;True;-1;7;OccurAttrFeaturizer;dbaname;facilitytype;0.235
dk;incremental;True;-1;7;OccurAttrFeaturizer;dbaname;risk;0.021
dk;incremental;True;-1;7;OccurAttrFeaturizer;dbaname;address;2.319
dk;incremental;True;-1;7;OccurAttrFeaturizer;dbaname;city;0.001
dk;incremental;True;-1;7;OccurAttrFeaturizer;dbaname;state;0.001
dk;incremental;True;-1;7;OccurAttrFeaturizer;dbaname;zip;0.587
dk;incremental;True;-1;7;OccurAttrFeaturizer;dbaname;inspectiondate;1.56
dk;incremental;True;-1;7;OccurAttrFeaturizer;dbaname;inspectiontype;0.253
dk;incremental;True;-1;7;OccurAttrFeaturizer;dbaname;results;0.034
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;inspectionid;1.445
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;dbaname;1.272
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;akaname;1.297
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;license;1.326
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;facilitytype;0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;risk;0.257
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;address;1.296
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;city;0.194
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;state;0.194
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;zip;0.413
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;inspectiondate;0.642
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;inspectiontype;0.295
dk;incremental;True;-1;7;OccurAttrFeaturizer;facilitytype;results;0.2
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;inspectionid;1.588
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;dbaname;1.543
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;akaname;0.924
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;license;1.862
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;facilitytype;0.175
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;risk;0.031
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;address;1.526
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;city;0.013
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;state;0.001
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;zip;0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;inspectiondate;0.805
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;inspectiontype;0.15
dk;incremental;True;-1;7;OccurAttrFeaturizer;zip;results;0.037
dk;incremental;True;-1;8;OccurAttrFeaturizer;address;inspectionid;2.361
dk;incremental;True;-1;8;OccurAttrFeaturizer;address;dbaname;2.139
dk;incremental;True;-1;8;OccurAttrFeaturizer;address;akaname;1.901
dk;incremental;True;-1;8;OccurAttrFeaturizer;address;license;2.648
dk;incremental;True;-1;8;OccurAttrFeaturizer;address;facilitytype;0.118
dk;incremental;True;-1;8;OccurAttrFeaturizer;address;risk;0.011
dk;incremental;True;-1;8;OccurAttrFeaturizer;address;address;-0.0
dk;incremental;True;-1;8;OccurAttrFeaturizer;address;city;-0.001
dk;incremental;True;-1;8;OccurAttrFeaturizer;address;state;-0.001
dk;incremental;True;-1;8;OccurAttrFeaturizer;address;zip;0.344
dk;incremental;True;-1;8;OccurAttrFeaturizer;address;inspectiondate;0.994
dk;incremental;True;-1;8;OccurAttrFeaturizer;address;inspectiontype;0.112
dk;incremental;True;-1;8;OccurAttrFeaturizer;address;results;0.016
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;inspectionid;2.605
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;dbaname;2.19
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;akaname;-0.0
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;license;2.16
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;facilitytype;0.385
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;risk;0.024
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;address;2.075
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;city;0.001
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;state;0.001
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;zip;0.344
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;inspectiondate;0.837
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;inspectiontype;0.079
dk;incremental;True;-1;8;OccurAttrFeaturizer;akaname;results;0.021
dk;incremental;True;-1;8;OccurAttrFeaturizer;dbaname;inspectionid;2.306
dk;incremental;True;-1;8;OccurAttrFeaturizer;dbaname;dbaname;-0.0
dk;incremental;True;-1;8;OccurAttrFeaturizer;dbaname;akaname;2.052
dk;incremental;True;-1;8;OccurAttrFeaturizer;dbaname;license;2.278
dk;incremental;True;-1;8;OccurAttrFeaturizer;dbaname;facilitytype;0.228
dk;incremental;True;-1;8;OccurAttrFeaturizer;dbaname;risk;0.009
dk;incremental;True;-1;8;OccurAttrFeaturizer;dbaname;address;2.262
dk;incremental;True;-1;8;OccurAttrFeaturizer;dbaname;city;0.0
dk;incremental;True;-1;8;OccurAttrFeaturizer;dbaname;state;0.0
dk;incremental;True;-1;8;OccurAttrFeaturizer;dbaname;zip;0.317
dk;incremental;True;-1;8;OccurAttrFeaturizer;dbaname;inspectiondate;0.831
dk;incremental;True;-1;8;OccurAttrFeaturizer;dbaname;inspectiontype;0.094
dk;incremental;True;-1;8;OccurAttrFeaturizer;dbaname;results;0.024
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;inspectionid;1.368
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;dbaname;1.359
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;akaname;1.24
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;license;1.436
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;facilitytype;0.0
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;risk;0.151
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;address;1.386
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;city;0.092
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;state;0.092
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;zip;0.415
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;inspectiondate;0.722
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;inspectiontype;0.168
dk;incremental;True;-1;8;OccurAttrFeaturizer;facilitytype;results;0.101
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;inspectionid;2.744
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;dbaname;2.184
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;akaname;-0.0
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;license;2.156
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;facilitytype;0.372
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;risk;0.016
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;address;2.07
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;city;-0.0
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;state;-0.0
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;zip;0.306
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;inspectiondate;0.791
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;inspectiontype;0.067
dk;incremental;True;-1;9;OccurAttrFeaturizer;akaname;results;0.015
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;inspectionid;1.525
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;dbaname;1.301
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;akaname;1.407
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;license;1.31
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;facilitytype;0.0
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;risk;0.275
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;address;1.26
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;city;0.212
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;state;0.212
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;zip;0.399
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;inspectiondate;0.587
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;inspectiontype;0.282
dk;incremental;True;-1;9;OccurAttrFeaturizer;facilitytype;results;0.219
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;inspectionid;1.542
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;dbaname;1.313
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;akaname;1.416
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;license;1.34
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;facilitytype;0.0
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;risk;0.282
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;address;1.294
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;city;0.217
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;state;0.217
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;zip;0.389
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;inspectiondate;0.573
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;inspectiontype;0.282
dk;incremental;True;-1;10;OccurAttrFeaturizer;facilitytype;results;0.223
dk;incremental;True;-1;11;OccurAttrFeaturizer;address;inspectionid;2.756
dk;incremental;True;-1;11;OccurAttrFeaturizer;address;dbaname;2.075
dk;incremental;True;-1;11;OccurAttrFeaturizer;address;akaname;1.846
dk;incremental;True;-1;11;OccurAttrFeaturizer;address;license;2.729
dk;incremental;True;-1;11;OccurAttrFeaturizer;address;facilitytype;0.142
dk;incremental;True;-1;11;OccurAttrFeaturizer;address;risk;0.017
dk;incremental;True;-1;11;OccurAttrFeaturizer;address;address;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;address;city;-0.001
dk;incremental;True;-1;11;OccurAttrFeaturizer;address;state;-0.001
dk;incremental;True;-1;11;OccurAttrFeaturizer;address;zip;0.277
dk;incremental;True;-1;11;OccurAttrFeaturizer;address;inspectiondate;0.921
dk;incremental;True;-1;11;OccurAttrFeaturizer;address;inspectiontype;0.077
dk;incremental;True;-1;11;OccurAttrFeaturizer;address;results;0.022
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;inspectionid;2.886
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;dbaname;2.233
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;akaname;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;license;2.191
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;facilitytype;0.323
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;risk;0.015
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;address;2.068
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;city;0.003
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;state;0.003
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;zip;0.284
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;inspectiondate;0.77
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;inspectiontype;0.052
dk;incremental;True;-1;11;OccurAttrFeaturizer;akaname;results;0.016
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;inspectionid;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;dbaname;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;akaname;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;license;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;facilitytype;0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;risk;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;address;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;city;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;state;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;zip;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;inspectiondate;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;inspectiontype;0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;results;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;dbaname;inspectionid;2.513
dk;incremental;True;-1;11;OccurAttrFeaturizer;dbaname;dbaname;-0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;dbaname;akaname;2.15
dk;incremental;True;-1;11;OccurAttrFeaturizer;dbaname;license;2.372
dk;incremental;True;-1;11;OccurAttrFeaturizer;dbaname;facilitytype;0.195
dk;incremental;True;-1;11;OccurAttrFeaturizer;dbaname;risk;0.018
dk;incremental;True;-1;11;OccurAttrFeaturizer;dbaname;address;2.26
dk;incremental;True;-1;11;OccurAttrFeaturizer;dbaname;city;0.003
dk;incremental;True;-1;11;OccurAttrFeaturizer;dbaname;state;0.003
dk;incremental;True;-1;11;OccurAttrFeaturizer;dbaname;zip;0.264
dk;incremental;True;-1;11;OccurAttrFeaturizer;dbaname;inspectiondate;0.779
dk;incremental;True;-1;11;OccurAttrFeaturizer;dbaname;inspectiontype;0.078
dk;incremental;True;-1;11;OccurAttrFeaturizer;dbaname;results;0.023
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;inspectionid;1.605
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;dbaname;1.351
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;akaname;1.399
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;license;1.369
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;facilitytype;0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;risk;0.283
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;address;1.389
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;city;0.196
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;state;0.196
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;zip;0.406
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;inspectiondate;0.628
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;inspectiontype;0.292
dk;incremental;True;-1;11;OccurAttrFeaturizer;facilitytype;results;0.201
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;inspectionid;1.113
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;dbaname;0.961
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;akaname;0.959
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;license;0.999
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;facilitytype;0.28
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;risk;0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;address;0.977
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;city;-0.012
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;state;0.017
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;zip;0.159
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;inspectiondate;0.344
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;inspectiontype;0.173
dk;incremental;True;-1;11;OccurAttrFeaturizer;risk;results;0.035
dk;incremental;True;-1;12;OccurAttrFeaturizer;akaname;inspectionid;2.968
dk;incremental;True;-1;12;OccurAttrFeaturizer;akaname;dbaname;2.335
